cost,rmse,penalty,NU,SIGMA,THETA
0.186746,0.186746,0.000000,0.010000,0.612859,-0.600000
0.186746,0.186746,0.000000,0.010000,0.612859,-0.600000
0.186746,0.186746,0.000000,0.010000,0.612859,-0.600000
0.186746,0.186746,0.000000,0.010000,0.612859,-0.600000
0.788618,0.788618,0.000000,0.000010,1.577912,-0.601227
0.111545,0.111545,0.000000,0.006956,0.906941,-0.600374
0.111545,0.111545,0.000000,0.006956,0.906941,-0.600374
0.111545,0.111545,0.000000,0.006956,0.906941,-0.600374
0.111545,0.111545,0.000000,0.006956,0.906941,-0.600374
0.095316,0.095316,0.000000,0.119543,0.864848,-0.601603
0.095316,0.095316,0.000000,0.119543,0.864848,-0.601603
0.095316,0.095316,0.000000,0.119543,0.864848,-0.601603
0.095316,0.095316,0.000000,0.119543,0.864848,-0.601603
0.070328,0.070328,0.000000,0.000010,0.723282,-0.591606
0.070328,0.070328,0.000000,0.000010,0.723282,-0.591606
0.070328,0.070328,0.000000,0.000010,0.723282,-0.591606
0.070328,0.070328,0.000000,0.000010,0.723282,-0.591606
0.041429,0.041429,0.000000,0.000010,0.755395,-0.583429
0.041429,0.041429,0.000000,0.000010,0.755395,-0.583429
0.041429,0.041429,0.000000,0.000010,0.755395,-0.583429
0.041429,0.041429,0.000000,0.000010,0.755395,-0.583428
0.108907,0.108907,0.000000,0.000010,0.895990,-0.547572
0.025495,0.025495,0.000000,0.000010,0.799860,-0.572088
0.025495,0.025495,0.000000,0.000010,0.799860,-0.572088
0.025495,0.025495,0.000000,0.000010,0.799860,-0.572088
0.025495,0.025495,0.000000,0.000010,0.799860,-0.572088
0.023740,0.023740,0.000000,0.000010,0.785314,-0.575773
0.023740,0.023740,0.000000,0.000010,0.785314,-0.575773
0.023740,0.023740,0.000000,0.000010,0.785314,-0.575773
0.023740,0.023740,0.000000,0.000010,0.785314,-0.575773
0.023348,0.023348,0.000000,0.000010,0.789838,-0.574644
0.023348,0.023348,0.000000,0.000010,0.789838,-0.574644
0.023348,0.023348,0.000000,0.000010,0.789838,-0.574644
0.023348,0.023348,0.000000,0.000010,0.789838,-0.574644
0.023347,0.023347,0.000000,0.000010,0.789615,-0.574673
0.023347,0.023347,0.000000,0.000010,0.789615,-0.574673
0.023347,0.023347,0.000000,0.000010,0.789615,-0.574673
0.023347,0.023347,0.000000,0.000010,0.789615,-0.574673
