cost,rmse,penalty,NU,SIGMA,THETA
0.019574,0.019574,0.000000,0.010000,0.612859,-0.600000
0.019574,0.019574,0.000000,0.010000,0.612859,-0.600000
0.019574,0.019574,0.000000,0.010000,0.612859,-0.600000
0.019574,0.019574,0.000000,0.010000,0.612859,-0.600000
0.544362,0.544362,0.000000,0.000010,1.161913,-0.600093
0.091339,0.091339,0.000000,0.008154,0.714307,-0.600017
0.019629,0.019629,0.000000,0.009592,0.635276,-0.600004
0.016144,0.016144,0.000000,0.009797,0.624019,-0.600002
0.016144,0.016144,0.000000,0.009797,0.624019,-0.600002
0.016144,0.016144,0.000000,0.009797,0.624019,-0.600002
0.016144,0.016144,0.000000,0.009797,0.624019,-0.600002
0.014660,0.014660,0.000000,0.000010,0.619507,-0.598026
0.014660,0.014660,0.000000,0.000010,0.619507,-0.598026
0.014660,0.014660,0.000000,0.000010,0.619507,-0.598026
0.014660,0.014660,0.000000,0.000010,0.619507,-0.598026
0.014471,0.014471,0.000000,0.002457,0.618864,-0.598019
0.014471,0.014471,0.000000,0.002457,0.618864,-0.598019
0.014471,0.014471,0.000000,0.002457,0.618864,-0.598019
0.014471,0.014471,0.000000,0.002457,0.618864,-0.598019
0.014447,0.014447,0.000000,0.001827,0.618967,-0.597767
0.014447,0.014447,0.000000,0.001827,0.618967,-0.597767
0.014447,0.014447,0.000000,0.001827,0.618967,-0.597767
0.014447,0.014447,0.000000,0.001827,0.618967,-0.597767
