cost,rmse,penalty,NU,SIGMA,THETA
0.019977,0.019977,0.000000,0.010000,0.612859,-0.600000
0.019977,0.019977,0.000000,0.010000,0.612859,-0.600000
0.019977,0.019977,0.000000,0.010000,0.612859,-0.600000
0.019977,0.019977,0.000000,0.010000,0.612859,-0.600000
0.343516,0.343516,0.000000,0.000010,0.948722,-0.600388
0.043612,0.043612,0.000000,0.008601,0.659886,-0.600054
0.018666,0.018666,0.000000,0.009701,0.622902,-0.600012
0.018666,0.018666,0.000000,0.009701,0.622902,-0.600012
0.018666,0.018666,0.000000,0.009701,0.622902,-0.600012
0.018666,0.018666,0.000000,0.009701,0.622902,-0.600012
0.020875,0.020875,0.000000,0.000010,0.609421,-0.599246
0.015887,0.015887,0.000000,0.005752,0.617409,-0.599700
0.015887,0.015887,0.000000,0.005752,0.617409,-0.599700
0.015887,0.015887,0.000000,0.005752,0.617409,-0.599700
0.015887,0.015887,0.000000,0.005752,0.617409,-0.599700
0.022158,0.022158,0.000000,0.004550,0.597295,-0.596302
0.015671,0.015671,0.000000,0.005557,0.614135,-0.599147
0.015671,0.015671,0.000000,0.005557,0.614135,-0.599147
0.015671,0.015671,0.000000,0.005557,0.614135,-0.599147
0.015671,0.015671,0.000000,0.005557,0.614135,-0.599147
0.015663,0.015663,0.000000,0.004358,0.613259,-0.599204
0.015601,0.015601,0.000000,0.004938,0.613683,-0.599176
0.015601,0.015601,0.000000,0.004938,0.613683,-0.599176
0.015601,0.015601,0.000000,0.004938,0.613683,-0.599176
0.015601,0.015601,0.000000,0.004938,0.613683,-0.599176
0.015600,0.015600,0.000000,0.004948,0.613875,-0.599090
