cost,rmse,penalty,NU,SIGMA,THETA
0.172761,0.172761,0.000000,0.010000,0.612859,-0.600000
0.172761,0.172761,0.000000,0.010000,0.612859,-0.600000
0.172761,0.172761,0.000000,0.010000,0.612859,-0.600000
0.172761,0.172761,0.000000,0.010000,0.612859,-0.600000
0.794593,0.794593,0.000000,0.000010,1.557150,-0.601180
0.106311,0.106311,0.000000,0.007041,0.892570,-0.600350
0.106311,0.106311,0.000000,0.007041,0.892570,-0.600350
0.106311,0.106311,0.000000,0.007041,0.892570,-0.600350
0.106311,0.106311,0.000000,0.007041,0.892570,-0.600349
inf,inf,0.000000,0.700138,2.172779,-0.603619
0.159320,0.159320,0.000000,0.076351,1.020591,-0.600676
0.111047,0.111047,0.000000,0.025933,0.927466,-0.600439
0.104733,0.104733,0.000000,0.014459,0.906271,-0.600385
0.104733,0.104733,0.000000,0.014459,0.906271,-0.600385
0.104733,0.104733,0.000000,0.014459,0.906271,-0.600385
0.104733,0.104733,0.000000,0.014459,0.906271,-0.600384
0.072070,0.072070,0.000000,0.009202,0.719624,-0.603727
0.072070,0.072070,0.000000,0.009202,0.719624,-0.603727
0.072070,0.072070,0.000000,0.009202,0.719624,-0.603727
0.072070,0.072070,0.000000,0.009202,0.719624,-0.603727
0.029838,0.029838,0.000000,0.011588,0.811784,-0.603962
0.029838,0.029838,0.000000,0.011588,0.811784,-0.603962
0.029838,0.029838,0.000000,0.011588,0.811784,-0.603962
0.029838,0.029838,0.000000,0.011588,0.811784,-0.603962
0.028246,0.028246,0.000000,0.009238,0.775600,-0.604474
0.024503,0.024503,0.000000,0.010297,0.791902,-0.604243
0.024503,0.024503,0.000000,0.010297,0.791902,-0.604243
0.024503,0.024503,0.000000,0.010297,0.791902,-0.604243
0.024503,0.024503,0.000000,0.010297,0.791902,-0.604243
0.024493,0.024493,0.000000,0.008800,0.789851,-0.604708
0.024406,0.024406,0.000000,0.009526,0.790846,-0.604483
0.024406,0.024406,0.000000,0.009526,0.790846,-0.604483
0.024406,0.024406,0.000000,0.009526,0.790846,-0.604483
0.024406,0.024406,0.000000,0.009526,0.790846,-0.604483
0.024405,0.024405,0.000000,0.009510,0.790943,-0.605451
0.024405,0.024405,0.000000,0.009510,0.790943,-0.605451
0.024405,0.024405,0.000000,0.009510,0.790943,-0.605451
0.024405,0.024405,0.000000,0.009510,0.790943,-0.605451
0.024403,0.024403,0.000000,0.009485,0.791043,-0.609082
0.024403,0.024403,0.000000,0.009485,0.791043,-0.609082
0.024403,0.024403,0.000000,0.009485,0.791043,-0.609082
0.024403,0.024403,0.000000,0.009485,0.791043,-0.609082
0.024392,0.024392,0.000000,0.009428,0.791276,-0.625476
0.024392,0.024392,0.000000,0.009428,0.791276,-0.625476
0.024392,0.024392,0.000000,0.009428,0.791276,-0.625476
0.024392,0.024392,0.000000,0.009428,0.791276,-0.625476
0.024374,0.024374,0.000000,0.009363,0.791521,-0.661086
0.024374,0.024374,0.000000,0.009363,0.791521,-0.661086
0.024374,0.024374,0.000000,0.009363,0.791521,-0.661086
0.024374,0.024374,0.000000,0.009363,0.791521,-0.661086
0.024342,0.024342,0.000000,0.009303,0.791653,-0.729688
0.024342,0.024342,0.000000,0.009303,0.791653,-0.729688
0.024342,0.024342,0.000000,0.009303,0.791653,-0.729688
0.024342,0.024342,0.000000,0.009303,0.791653,-0.729688
0.024311,0.024311,0.000000,0.009287,0.791368,-0.804413
0.024311,0.024311,0.000000,0.009287,0.791368,-0.804413
0.024311,0.024311,0.000000,0.009287,0.791368,-0.804413
0.024311,0.024311,0.000000,0.009287,0.791368,-0.804413
0.024295,0.024295,0.000000,0.009309,0.790802,-0.844140
0.024295,0.024295,0.000000,0.009309,0.790802,-0.844140
0.024295,0.024295,0.000000,0.009309,0.790802,-0.844140
0.024295,0.024295,0.000000,0.009309,0.790802,-0.844140
0.024294,0.024294,0.000000,0.009337,0.790615,-0.845872
0.024294,0.024294,0.000000,0.009337,0.790615,-0.845872
0.024294,0.024294,0.000000,0.009337,0.790615,-0.845872
0.024294,0.024294,0.000000,0.009337,0.790615,-0.845872
