date,cost,rmse,penalty,NU,SIGMA,THETA
20190726,0.01449331305830126,0.014493313058300683,0.0,0.000010,1.014973,-0.598843
20190722,0.049165574027914674,0.049165574027914674,0.0,0.000010,1.053673,-0.599401
20190729,0.015780235031592982,0.015780235031592982,0.0,0.000010,0.973172,-0.600775
20190717,0.14502761889890167,0.14502761889890167,0.0,0.000010,1.131083,-0.607155
20190721,0.0809742961801925,0.0809742961801925,0.0,0.000010,1.084329,-0.598742
20190805,0.04024367637484764,0.04024367637484764,0.0,0.000010,1.019875,-0.600494
20190723,0.0627163269040224,0.0627163269040224,0.0,0.000010,1.064256,-0.598851
20190727,0.016966393440092778,0.016966393440092344,0.0,0.000010,0.985460,-0.599404
20190730,0.026661218987565696,0.026661218987565696,0.0,0.000010,0.980848,-0.600971
20190628,0.08313297565939433,0.08313297565939433,0.0,0.000010,1.151923,-0.516866
20190728,0.02543424444234743,0.02543424444234743,0.0,0.000010,1.002736,-0.598955
20190724,0.05459963728941304,0.05459963728941304,0.0,0.000010,1.069044,-0.598137
20190731,0.025028987638146614,0.025028987638146614,0.0,0.000010,0.979725,-0.601278
20190801,0.02258598301113778,0.02258598301113778,0.0,0.000010,0.959030,-0.597608
20190804,0.013623617122490684,0.013623617122490684,0.0,0.000010,0.937910,-0.598108
20190814,0.01874532896966898,0.01874532896966898,0.0,0.000010,0.908090,-0.596963
20190807,0.01758669217496213,0.01758669217496213,0.0,0.000010,1.018094,-0.601061
20190725,0.04539374177983322,0.04539374177983322,0.0,0.000010,1.059172,-0.599390
20190815,0.051522491896185005,0.051522491896185005,0.0,0.000010,0.980114,-0.600178
20190806,0.03526414585136286,0.03526414585136286,0.0,0.000010,1.033991,-0.598568
20190817,0.0321011399081646,0.0321011399081646,0.0,0.000010,0.960045,-0.598978
20190821,0.014713672890559446,0.014713672890559446,0.0,0.002243,0.895527,-0.600274
20190627,0.03797551755402733,0.03797551755402733,0.0,0.000010,1.203297,-0.601517
20190818,0.027332583254454704,0.027332583254454704,0.0,0.000610,0.945740,-0.599834
20190825,0.019220813329142123,0.019220813329142123,0.0,0.000010,0.848270,-0.599870
20190820,0.016982382502926333,0.016982382502926333,0.0,0.006148,0.921331,-0.601063
20190822,0.016019925418972278,0.016019925418972278,0.0,0.000932,0.900769,-0.602407
20190829,0.02888736809582894,0.02888736809582894,0.0,0.000010,0.852754,-0.598851
20190808,0.018043801794323196,0.018043801794323196,0.0,0.000577,0.983445,-0.599253
20190816,0.01192297067030501,0.01192297067030501,0.0,0.003464,0.925661,-0.599118
20190819,0.015184419601373055,0.015184419601373055,0.0,0.003427,0.938836,-0.598224
20190826,0.01648805651176391,0.01648805651176391,0.0,0.000010,0.857908,-0.597282
20190813,0.019053221760869342,0.019053221760869342,0.0,0.013053,0.923025,-0.597485
20190603,0.019646177820438177,0.019646177820438177,0.0,0.005534,0.815883,1.746803
20190828,0.01810762133353819,0.01810762133353819,0.0,0.000960,0.839572,-0.603385
20190902,0.016477970792683806,0.016477970792683806,0.0,0.009237,0.809803,-0.601599
20190827,0.015399844806654076,0.015399844806654076,0.0,0.001624,0.844127,-0.599154
20190901,0.013938790157930103,0.013938790157930103,0.0,0.006131,0.821499,-0.598407
20190911,0.03334586588558221,0.03334586588558221,0.0,0.013510,0.766647,-0.599213
20190812,0.014052409834296975,0.014052409834296975,0.0,0.011766,0.942475,-0.320038
20190824,0.01590272474853299,0.01590272474853299,0.0,0.017561,0.894281,-0.700897
20190927,0.039168049769647606,0.039168049769647606,0.0,0.000010,0.912186,-0.600531
20190811,0.01087964061451947,0.01087964061451947,0.0,0.013453,0.951807,0.365613
20190919,0.02651945673280684,0.02651945673280684,0.0,0.001133,0.751875,-0.601536
20190926,0.06754035574398863,0.06754035574398863,0.0,0.000010,0.834496,-0.603156
20190904,0.016213201422601464,0.016213201422601464,0.0,0.002773,0.809422,-0.602794
20190905,0.01925152012996626,0.01925152012996626,0.0,0.000796,0.806892,-0.602890
20190823,0.015218556208752652,0.015218556208752652,0.0,0.008246,0.886861,-0.068757
20190925,0.05348958195481928,0.05348958195481928,0.0,0.000010,0.834581,-0.599404
20190923,0.031423475122140034,0.031423475122140034,0.0,0.025391,0.751887,-0.600066
20190903,0.01432134734468145,0.01432134734468145,0.0,0.004744,0.833173,-0.595295
20190912,0.04381018519309017,0.04381018519309017,0.0,0.004172,0.753308,-0.599605
20190929,0.02593247230077158,0.02593247230077158,0.0,0.000010,0.906758,-0.601971
20190830,0.013432850590010235,0.013432850590010235,0.0,0.012314,0.824402,-0.110636
20190915,0.022298852455899926,0.022298852455899926,0.0,0.061049,0.779560,-0.502984
20190803,0.014563400800626762,0.014563400800626762,0.0,0.003603,0.940519,1.299797
20190913,0.0198876010212323,0.0198876010212323,0.0,0.054466,0.787180,-0.314588
20190916,0.022747443951067255,0.022747443951067255,0.0,0.031801,0.760861,-0.444153
20190831,0.014532653489950684,0.014532653489950684,0.0,0.011019,0.825567,-0.124141
20190909,0.02105172126546918,0.02105172126546918,0.0,0.020187,0.772329,-0.427046
20190914,0.02220221585972723,0.02220221585972723,0.0,0.073857,0.777102,-0.321930
20190922,0.029168663088985042,0.029168663088985042,0.0,0.041918,0.756395,-0.663941
20190910,0.02619367530985283,0.02619367530985283,0.0,0.024214,0.775275,-0.482553
20190917,0.02087458911474457,0.02087458911474457,0.0,0.015535,0.761811,-0.376146
20190809,0.01286420455110249,0.01286420455110249,0.0,0.009176,0.938702,1.178246
20190918,0.026790300113285204,0.026790300113285204,0.0,0.011314,0.747317,-0.073718
20190908,0.022944545932109924,0.022944545932109924,0.0,0.017812,0.776973,-0.410382
20190921,0.031117270315708326,0.031117270315708326,0.0,0.063445,0.755214,-0.512606
20190810,0.012433124013715833,0.012433124013715833,0.0,0.007483,0.955361,1.263913
20190930,0.017190808368134684,0.017190808368134684,0.0,0.000010,0.896779,-0.601525
20190920,0.022834178477911294,0.022834178477911294,0.0,0.048017,0.763358,-0.243498
20190906,0.014891192832027382,0.014891192832027382,0.0,0.018254,0.815296,-0.286706
20191004,0.020331631180769732,0.020331631180769732,0.0,0.047510,0.862563,-0.612578
20190924,0.028158566732500178,0.028158566732500178,0.0,0.004396,0.741873,-2.470343
20190907,0.01750176085258056,0.01750176085258056,0.0,0.014940,0.787850,-0.238467
20191024,0.05135498067180434,0.05135498067180434,0.0,0.002675,0.702812,-0.596942
20191008,0.03503178228077268,0.03503178228077268,0.0,0.034912,0.827079,-0.611041
20190802,0.012787655129778024,0.012787655129778024,0.0,0.002689,0.931195,4.433136
20191003,0.033341399430530855,0.033341399430530855,0.0,0.004376,0.850181,-0.600006
20191020,0.03870856401520953,0.03870856401520953,0.0,0.060347,0.739949,-0.613711
20191015,0.03306923014377104,0.03306923014377104,0.0,0.041134,0.774455,-0.600011
20191025,0.03800786388987784,0.03800786388987784,0.0,0.263224,0.804852,-0.539781
20191017,0.05115225304688372,0.05115225304688372,0.0,0.032434,0.731462,-1.264788
20191007,0.03103025348879908,0.03103025348879908,0.0,0.031169,0.842747,-1.008677
20191005,0.02565607302162212,0.02565607302162212,0.0,0.070801,0.861307,-0.716059
20191018,0.03185945650498458,0.03185945650498458,0.0,0.085014,0.765077,-0.402357
20191014,0.034930505654080034,0.034930505654080034,0.0,0.070086,0.799323,-0.502779
20191016,0.0386175110010506,0.0386175110010506,0.0,0.033834,0.768874,-0.476594
20191026,0.03564084351739383,0.03564084351739383,0.0,0.000010,0.889289,-0.599577
20191031,0.0401346600236678,0.0401346600236678,0.0,0.004583,0.747875,-0.598905
20191006,0.032761715572015924,0.032761715572015924,0.0,0.037826,0.839322,-1.278393
20191013,0.03333329550840331,0.03333329550840331,0.0,0.074501,0.832853,-0.726233
20191028,0.024425365259339554,0.024425365259339554,0.0,0.000010,0.872800,-0.598454
20191022,0.04733037883535242,0.04733037883535242,0.0,0.048366,0.713904,-0.782742
20191011,0.02688166660482261,0.02688166660482261,0.0,0.084249,0.842339,-0.578226
20191012,0.029987063964218876,0.029987063964218876,0.0,0.083470,0.836822,-0.698476
20191102,0.028695429936204157,0.028695429936204157,0.0,0.056603,0.757656,-0.605254
20191021,0.04064990126385533,0.04064990126385533,0.0,0.069311,0.743238,-0.491209
20191019,0.038044739510569595,0.038044739510569595,0.0,0.073453,0.755656,-0.685438
20190526,0.015887347165100877,0.015887347165100877,0.0,0.003655,0.603417,9.512999
20191009,0.04734623384019807,0.04734623384019807,0.0,0.020532,0.805000,-0.466393
20191023,0.046967540220216174,0.046967540220216174,0.0,0.028992,0.689806,-1.468284
20191010,0.06395822914164456,0.06395822914164456,0.0,0.013589,0.755461,-2.540549
20191103,0.0395772692928887,0.0395772692928887,0.0,0.079503,0.773856,-0.313610
20191105,0.04422980936381484,0.04422980936381484,0.0,0.048163,0.741621,-0.409594
20191110,0.04396009008456,0.04396009008456,0.0,0.176688,0.739252,-0.227000
20191127,0.029745718009521877,0.029745718009521877,0.0,0.000010,0.729916,-0.602217
20191128,0.03476172688460269,0.03476172688460269,0.0,0.003307,0.724756,-0.596982
20191115,0.03796968405032234,0.03796968405032234,0.0,0.221608,0.752570,-0.314516
20191108,0.04090789959465769,0.04090789959465769,0.0,0.159915,0.742225,-0.373879
20191101,0.028672668759155796,0.028672668759155796,0.0,0.045081,0.770710,-0.281197
20191125,0.019825500288999185,0.019825500288999185,0.0,0.004493,0.749083,-0.600375
20191109,0.04181563678292924,0.04181563678292924,0.0,0.127354,0.732831,-0.424682
20191111,0.04610410297814445,0.04610410297814445,0.0,0.105574,0.734349,-0.355643
20191113,0.054933951984171676,0.054933951984171676,0.0,0.113722,0.736983,-0.433323
20191201,0.037973753003542936,0.037973753003542936,0.0,0.041709,0.705787,-0.599069
20191114,0.06497140712243904,0.06497140712243904,0.0,0.082674,0.729710,-0.443513
20191122,0.023347006363997256,0.023347006363997256,0.0,0.000010,0.789615,-0.574673
20191119,0.04475787906167628,0.04475787906167628,0.0,0.170144,0.752050,-0.320178
20191112,0.05140040350284741,0.05140040350284741,0.0,0.109619,0.728725,-0.324912
20191106,0.05118354582585077,0.05118354582585077,0.0,0.037169,0.733030,-0.333205
20191104,0.03644049617444736,0.03644049617444736,0.0,0.062129,0.752568,-0.248488
20190928,0.018371328704785334,0.018371328704785334,0.0,0.002420,0.867291,-5.940565
20191118,0.04458952046829377,0.04458952046829377,0.0,0.189203,0.756916,-0.250620
20191117,0.05154133030149646,0.05154133030149646,0.0,0.275211,0.798444,-0.513547
20191123,0.027157122393707787,0.027157122393707787,0.0,0.051921,0.734093,-0.560855
20191129,0.027851114962341068,0.027851114962341068,0.0,0.079831,0.714722,-0.399329
20191002,0.024205903822991707,0.024205903822991707,0.0,0.004196,0.861086,-2.641573
20191001,0.014554229120911663,0.014554229120911663,0.0,0.002765,0.860451,-5.198752
20191116,0.04716646444461033,0.04716646444461033,0.0,0.198121,0.745441,-0.238493
20191107,0.056611722072836344,0.056611722072836344,0.0,0.059916,0.713840,0.051485
20191120,0.05770530020662192,0.05770530020662192,0.0,0.080590,0.728958,-0.449033
20191126,0.020535514281131918,0.020535514281131918,0.0,0.007809,0.734117,-1.421893
20191124,0.03281780833004718,0.03281780833004718,0.0,0.037999,0.718957,-0.492419
20191121,0.06264717047875643,0.06264717047875643,0.0,0.062564,0.741288,-0.411719
20191218,0.04079401899689207,0.04079401899689207,0.0,0.003599,0.693813,-0.601749
20191130,0.03707619935308614,0.03707619935308614,0.0,0.082197,0.721327,-0.357024
20191030,0.026812153326754386,0.026812153326754386,0.0,0.009523,0.781255,0.078983
20191206,0.02953722959273625,0.02953722959273625,0.0,0.083137,0.704307,-0.366232
20191211,0.04485965164647315,0.04485965164647315,0.0,0.058808,0.669291,0.170590
20191202,0.031184151787465565,0.031184151787465565,0.0,0.051149,0.715035,-0.478884
20191203,0.03865781929166682,0.03865781929166682,0.0,0.046143,0.705010,-0.411465
20191214,0.033987890873813445,0.033987890873813445,0.0,0.157589,0.720539,-0.338266
20191215,0.028775329507856842,0.028775329507856842,0.0,0.137673,0.719639,-0.347585
20191216,0.03546739340733278,0.03546739340733278,0.0,0.114788,0.715905,-0.458935
20191220,0.03801901862220301,0.03801901862220301,0.0,0.083345,0.718349,-0.499781
20191217,0.0473869319139991,0.0473869319139991,0.0,0.021906,0.701247,-0.446304
20191210,0.040744546309071844,0.040744546309071844,0.0,0.071443,0.695576,-0.356491
20191221,0.0384716974610041,0.0384716974610041,0.0,0.110492,0.730297,-0.381134
20191212,0.038631725203683555,0.038631725203683555,0.0,0.067164,0.697659,-0.213689
20191209,0.03784694406054126,0.03784694406054126,0.0,0.072161,0.693443,-0.297198
20191205,0.047805826469130494,0.047805826469130494,0.0,0.010890,0.683746,-0.053669
20191227,0.044456101947696364,0.044456101947696364,0.0,0.198607,0.732040,-0.304321
20191208,0.039223125614011485,0.039223125614011485,0.0,0.093009,0.698904,-0.387694
20191207,0.036837230635262744,0.036837230635262744,0.0,0.070988,0.688468,-0.282325
20191223,0.053348574528161656,0.053348574528161656,0.0,0.148464,0.721275,-0.502684
20191204,0.04670568219908089,0.04670568219908089,0.0,0.035440,0.681617,0.348650
20191027,0.0209412377098306,0.0209412377098306,0.0,0.008519,0.867208,0.588862
20200101,0.050425783105218176,0.050425783105218176,0.0,0.245450,0.784010,-0.363010
20191222,0.044793384395812506,0.044793384395812506,0.0,0.191369,0.731037,-0.273336
20191229,0.046394620548355935,0.046394620548355935,0.0,0.316805,0.786939,-0.530798
20191029,0.017548950243058616,0.017548950243058616,0.0,0.006400,0.786727,1.850950
20200102,0.0478218003768806,0.0478218003768806,0.0,0.264961,0.794667,-0.451770
20191224,0.061193439027957874,0.061193439027957874,0.0,0.104889,0.712187,-0.443056
20191213,0.031543155078500563,0.031543155078500563,0.0,0.124172,0.706097,-0.253630
20191226,0.07737411576720295,0.07737411576720295,0.0,0.050290,0.667617,0.389932
20191230,0.04632808253997037,0.04632808253997037,0.0,0.282734,0.800760,-0.540243
20191228,0.036767829621901275,0.036767829621901275,0.0,0.284820,0.787749,-0.538148
20191225,0.06916029714442799,0.06916029714442799,0.0,0.064147,0.662361,0.296461
20191231,0.04997275314125737,0.04997275314125737,0.0,0.206756,0.766975,-0.273265
20200104,0.04193565631726405,0.04193565631726405,0.0,0.358426,0.816807,-0.410272
20200105,0.03889079876604689,0.03889079876604689,0.0,0.309856,0.804327,-0.371681
20200103,0.04016445652446082,0.04016445652446082,0.0,0.344462,0.820956,-0.470164
20200106,0.04580491845994831,0.04580491845994831,0.0,0.280787,0.798667,-0.385164
20191219,0.06372515714769227,0.06372515714769227,0.0,0.002011,0.642972,-5.397957
20200123,0.04539103153262508,0.04539103153262508,0.0,0.166647,0.703774,-0.082039
20200110,0.04249102289884588,0.04249102289884588,0.0,0.332785,0.841709,-0.436612
20200114,0.05467481285026578,0.05467481285026578,0.0,0.068394,0.727276,-0.226459
20200126,0.03684482182978525,0.03684482182978525,0.0,0.204807,0.733674,-0.260256
20200125,0.035742676518276305,0.035742676518276305,0.0,0.210561,0.729418,-0.260978
20200128,0.04494668720414981,0.04494668720414981,0.0,0.070659,0.700779,-0.186735
20200212,0.049970241501271655,0.049970241501271655,0.0,0.000010,0.647790,-0.596148
20200124,0.03642009136551834,0.03642009136551834,0.0,0.192537,0.734026,-0.460523
20200121,0.04089832849897087,0.04089832849897087,0.0,0.125668,0.713137,-0.160646
20200112,0.04378838422176364,0.04378838422176364,0.0,0.196611,0.797759,-0.326109
20200107,0.05280834619653313,0.05280834619653313,0.0,0.171821,0.779476,-0.253387
20200201,0.03569088107049566,0.03569088107049566,0.0,0.099405,0.684409,-0.258567
20200113,0.04133748152026234,0.04133748152026234,0.0,0.124974,0.755660,-0.267614
20200127,0.0373257830238064,0.0373257830238064,0.0,0.191857,0.714870,-0.142923
20200117,0.036021513840678816,0.036021513840678816,0.0,0.077474,0.727278,-0.105134
20200111,0.04250142066254227,0.04250142066254227,0.0,0.209348,0.795431,-0.288759
20200118,0.03275746595173222,0.03275746595173222,0.0,0.106548,0.733549,-0.151088
20200203,0.03486751747303858,0.03486751747303858,0.0,0.076789,0.681818,-0.393458
20200120,0.03757534999117167,0.03757534999117167,0.0,0.101032,0.726773,-0.229048
20200122,0.04542658474976263,0.04542658474976263,0.0,0.115992,0.719346,-0.179501
20200207,0.04595610947291837,0.04595610947291837,0.0,0.042461,0.675471,-0.156135
20200116,0.05119645342758313,0.05119645342758313,0.0,0.023440,0.699182,-0.181681
20200131,0.02972829289961867,0.02972829289961867,0.0,0.093455,0.693666,-0.076281
20200205,0.0576521511457789,0.0576521511457789,0.0,0.024860,0.649458,-0.178404
20200109,0.05980723410049398,0.05980723410049398,0.0,0.122829,0.783692,-0.198670
20200119,0.037874224454285045,0.037874224454285045,0.0,0.065320,0.726391,-0.146515
20200220,0.037108487355915,0.037108487355915,0.0,0.007018,0.684337,-0.601116
20200202,0.04084484123244603,0.04084484123244603,0.0,0.081888,0.679339,-0.067177
20200229,0.05020569335888017,0.05020569335888017,0.0,0.009377,0.617405,-0.600022
20200206,0.047581900909556524,0.047581900909556524,0.0,0.045739,0.683913,0.118052
20200208,0.04647511358047998,0.04647511358047998,0.0,0.073072,0.690172,-0.136395
20200130,0.05267303762767552,0.05267303762767552,0.0,0.037903,0.687538,-0.081807
20200129,0.04595716174713348,0.04595716174713348,0.0,0.043494,0.685796,-0.028271
20200211,0.04725287200092017,0.04725287200092017,0.0,0.082402,0.674822,-0.246687
20200226,0.04037232626147789,0.04037232626147789,0.0,0.001969,0.631023,-0.603395
20200204,0.043815052281417355,0.043815052281417355,0.0,0.062162,0.665548,0.012185
20200302,0.04093438893984551,0.04093438893984551,0.0,0.009428,0.628459,-0.599939
20200216,0.0270902017996095,0.0270902017996095,0.0,0.030793,0.689833,0.099332
20200108,0.06498154443390423,0.06498154443390423,0.0,0.011558,0.757086,0.176526
20200312,0.1826492855431403,0.1826492855431403,0.0,0.000010,0.989159,-0.600594
20200227,0.030506487092358158,0.030506487092358158,0.0,0.001251,0.638002,-0.604055
20200214,0.03361911826889261,0.03361911826889261,0.0,0.028322,0.676882,0.161046
20200213,0.026522905483143594,0.026522905483143594,0.0,0.039182,0.667021,0.568057
20200217,0.03991450884052424,0.03991450884052424,0.0,0.039944,0.676961,0.148301
20200309,0.03470166140395962,0.034701661403960055,0.0,0.000010,0.662148,-0.603866
20200221,0.051054562247737224,0.051054562247737224,0.0,0.057121,0.671472,-0.314909
20200222,0.04510264602538297,0.04510264602538297,0.0,0.068669,0.657235,-0.301650
20200215,0.030105891743430882,0.030105891743430882,0.0,0.034617,0.676981,-0.354236
20200210,0.05662295025753636,0.05662295025753636,0.0,0.032407,0.656612,0.056187
20200219,0.03609654895152476,0.03609654895152476,0.0,0.019264,0.670891,0.261004
20200209,0.04811806153425953,0.04811806153425953,0.0,0.043058,0.680452,-0.160430
20200313,0.27981769249205807,0.27981769249205807,0.0,0.000010,1.337214,-0.598914
