date,cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI
20190528,0.027423992894423748,0.02387862271205701,0.003545370182366739,1.016291,0.123118,1.004666,0.000010,1.162578
20190513,0.030244080055658373,0.027252652688596845,0.0029914273670615275,0.782268,0.159762,0.748881,0.000010,1.250369
20190608,0.021257318324091237,0.019560664815647597,0.0016966535084436407,0.407179,0.174291,0.515699,0.765309,0.612733
20190604,0.009058456068045938,0.006807273076267089,0.002251182991778849,0.266557,0.057015,0.784391,0.000010,1.237883
20190529,0.020090602079570388,0.016855493464376866,0.0032351086151935203,0.588651,0.115886,0.924314,0.000010,1.378386
20190615,0.013975120298768306,0.011597103758266244,0.002378016540502061,0.449051,0.191229,0.519138,0.814004,0.937325
20190522,0.016901010585435885,0.01397347726231793,0.002927533323117956,0.509218,0.171413,0.885313,0.000010,1.261201
20190612,0.012630280340350549,0.01098868467736205,0.0016415956629884988,0.454785,0.116490,0.508171,0.822186,0.604020
20190531,0.009135069420654323,0.007121515088387872,0.0020135543322664503,0.358206,0.113402,0.809795,0.041386,1.048409
20190523,0.018482670610583257,0.01580848247409966,0.002674188136483598,0.480269,0.116735,0.848389,0.000010,1.259959
20190520,0.02615662801448439,0.021565734580420975,0.004590893434063416,1.106741,0.148155,1.073726,0.000010,1.411960
20190521,0.0196521574922626,0.01658068532345601,0.003071472168806588,0.534498,0.160863,0.924405,0.000010,1.293248
20190616,0.027345836064233832,0.024332727689905447,0.0030131083743283834,0.514180,0.068050,0.692659,0.045132,1.490169
20190602,0.02029003382691991,0.019028494033592767,0.0012615397933271439,0.164661,0.126000,0.725017,0.000010,0.741631
20190526,0.021392107691531416,0.01953348903049255,0.0018586186610388667,0.102317,0.190722,0.747376,0.004486,0.962190
20190617,0.03908885546436237,0.03593493340003189,0.0031539220643304745,0.872055,0.139300,0.777610,0.000010,1.262823
20190517,0.023361746028814807,0.018934287473439955,0.004427458555374852,1.103682,0.153323,1.123382,0.000010,1.308541
20190515,0.035061907832501564,0.029909859799189455,0.00515204803331211,1.380539,0.166460,1.178577,0.000010,1.256991
20190618,0.04521344833304874,0.041282126282817695,0.003931322050231041,1.358612,0.123880,0.889804,0.000010,1.067839
20190601,0.015806669835537576,0.014071624550510819,0.0017350452850267556,0.238387,0.128122,0.756876,0.000010,0.970156
20190514,0.04379331672770458,0.037849225937231286,0.005944090790473298,1.523128,0.228800,1.253569,0.000010,1.236625
20190619,0.03491291882002247,0.03300576601678614,0.00190715280323633,0.587614,0.187828,0.748132,0.000010,0.805833
20190620,0.028505836191750553,0.026405775049522927,0.002100061142227627,0.467186,0.199153,0.711544,0.000010,0.989386
20190525,0.011715958840560757,0.009217040576758245,0.0024989182638025117,0.000010,0.117329,0.778803,0.000010,1.324660
20190624,0.03164656405452999,0.021858115007182616,0.00978844904734737,2.409193,0.374052,0.941052,0.763241,1.056870
20190621,0.02491898330023438,0.021257649103972452,0.003661334196261929,0.932545,0.237650,0.846895,0.000010,1.228694
20190718,0.047601716903737205,0.04122227957360368,0.006379437330133529,1.849799,0.082499,1.456710,0.000010,0.876137
20190626,0.05920203670833074,0.053796264075080216,0.005405772633250526,1.261286,0.210890,1.279946,0.000010,1.316026
20190717,0.07323707430942303,0.061984386184348705,0.011252688125074323,2.750755,-0.034881,1.698825,0.000010,0.887617
20190719,0.04790343848298693,0.04137463936082923,0.0065287991221576955,1.837650,0.086134,1.540667,0.000010,0.839044
20190715,0.04039643554870559,0.035158031865608896,0.005238403683096696,1.304503,0.153632,1.323471,0.000010,1.244618
20190730,0.03258598535969425,0.022170440813661346,0.010415544546032905,2.711919,0.228899,0.990172,0.794124,0.962299
20190708,0.015579798245532189,0.01111531427897362,0.004464483966558569,0.858765,0.217685,0.912146,1.062063,1.137167
20190628,0.04371173125031174,0.0376729178623291,0.006038813387982641,1.455035,0.182728,1.553933,0.000010,1.083091
20190729,0.016256471919866348,0.01407076328519921,0.0021857086346671376,0.000010,0.142307,0.942001,0.875095,0.574492
20190727,0.015927426883735746,0.013397875231615987,0.002529551652119757,0.000010,0.164334,0.965325,0.762460,0.863885
20190711,0.03322160648211826,0.029829596538347134,0.003392009943771127,0.832249,0.175945,1.196997,0.000010,0.978265
20190720,0.021973177600546866,0.01710403242139448,0.0048691451791523874,1.280325,0.153691,1.358798,0.000010,1.071155
20190721,0.05488182414975916,0.0502686805096296,0.004613143640129562,1.467405,0.106664,1.359488,0.000010,0.705612
20190713,0.014591325732533973,0.012444732114818852,0.0021465936177151213,0.240075,0.117290,1.028546,0.078776,0.941953
20190723,0.04366233739599395,0.040359736930497554,0.003302600465496396,1.114194,0.103322,1.264494,0.000010,0.596214
20190725,0.025343598020583433,0.021740316672719754,0.0036032813478636787,0.967650,0.175981,1.229448,0.000010,0.919618
20190622,0.028948738551664903,0.02431243758559296,0.004636300966071944,0.911116,0.306881,1.185713,0.000010,1.207682
20190629,0.032772330460170924,0.028464177519555083,0.004308152940615839,1.002328,0.171796,1.336836,0.000010,1.105088
20190703,0.02131968209709699,0.017761138766121825,0.0035585433309751665,0.820213,0.148712,1.149745,0.000010,1.158760
20190724,0.03305375607529833,0.029055856410117136,0.003997899665181187,1.047976,0.164922,1.270050,0.000010,1.007286
20190714,0.015839138495822982,0.012993047873055271,0.0028460906227677123,0.450723,0.147906,1.073479,0.000010,1.127750
20190702,0.016958587154473508,0.012925169744738865,0.004033417409734645,1.054558,0.209244,1.223848,0.000010,0.992820
20190704,0.019987550284480394,0.01618366415473029,0.0038038861297501015,0.850639,0.215658,1.147443,0.000010,1.139556
20190722,0.030737036814977275,0.02758519317212545,0.003151843642851826,0.959925,0.153278,1.216675,0.000010,0.717737
20190706,0.01330315646006027,0.011084618834206684,0.0022185376258535856,0.111840,0.211566,0.948895,0.020254,0.926076
20190716,0.025338285422629427,0.02150856026367643,0.0038297251589529944,1.016676,0.174880,1.240325,0.000010,0.975631
20190625,0.026300927483163775,0.02373883239124057,0.002562095091923206,0.051957,0.277056,0.903593,0.000010,0.987579
20190731,0.01995688415225213,0.017841495557104885,0.002115388595147242,0.361520,0.122963,0.997755,0.000010,0.915411
20190705,0.02063696746588183,0.017939122099415512,0.002697845366466317,0.249941,0.225932,1.023503,0.000010,1.037962
20190712,0.020038964658125016,0.017374145638263228,0.0026648190198617894,0.546850,0.188953,1.111027,0.000010,0.879978
20190726,0.00922110364616039,0.0067704218256498605,0.0024506818205105307,0.142759,0.176877,1.042325,0.000010,1.015385
20190623,0.029766468934819715,0.026670684082675193,0.003095784852144523,0.394435,0.215514,1.083045,0.000010,1.141383
20190707,0.017927579457063823,0.015326609457509362,0.0026009699995544616,0.000479,0.207342,0.948102,0.000010,1.127903
20190806,0.02809707047053748,0.016337172200083485,0.011759898270453992,2.980175,0.239265,1.145136,0.727219,0.682491
20190701,0.01704256105877295,0.014776505214790658,0.0022660558439822906,0.269213,0.213324,1.018620,0.000010,0.837211
20190630,0.031755448173437305,0.029006280495333603,0.0027491676781037006,0.372301,0.243683,1.079674,0.000010,0.922523
20190709,0.01434700841846121,0.011377349088577479,0.002969659329883731,0.364057,0.253639,1.061403,0.000010,1.033062
20190710,0.019841705526179757,0.016836628806634543,0.0030050767195452144,0.447765,0.227825,1.123103,0.000010,1.012018
20190811,0.02840511027457153,0.024294475431682883,0.004110634842888648,0.637616,0.311108,0.853544,1.204780,0.745764
20190728,0.02038170995271596,0.01779232284597996,0.002589387106736002,0.368914,0.195909,1.035530,0.000010,0.998580
20190627,0.030380461741337086,0.025521788356614644,0.004858673384722442,0.464100,0.356184,1.478940,0.000010,1.089656
20190803,0.015264723198017265,0.012138002615958801,0.003126720582058463,0.136372,0.190082,0.882602,1.017061,0.966132
20190813,0.027692095447258272,0.02277427352494591,0.004917821922312361,0.956467,0.308090,0.744704,1.348482,0.825114
20190821,0.011936532580992192,0.008397316379312916,0.0035392162016792744,0.529412,0.293823,0.764612,1.060608,0.828310
20190805,0.03137372320323433,0.02913424322147195,0.002239479981762383,0.700616,0.148796,1.101769,0.000010,0.559750
20190815,0.04135954192071244,0.03859222879235305,0.0027673131283593947,0.915654,0.182398,1.038478,0.000010,0.719559
20190801,0.013625830803074357,0.011188010400252791,0.0024378204028215667,0.479427,0.187360,0.958172,0.000010,0.968937
20190820,0.012377871092206914,0.00830095330249997,0.004076917789706944,0.936641,0.180505,0.766355,1.395161,0.583119
20190823,0.009378966892993917,0.005958693443179984,0.003420273449813934,0.591624,0.259079,0.736138,1.086818,0.822169
20190819,0.016173744807506035,0.01379442444222209,0.002379320365283943,0.000010,0.173318,0.866614,0.506718,1.034961
20190802,0.013092080207891509,0.010877538961861083,0.002214541246030426,0.129921,0.224987,0.942045,0.000010,0.896671
20190812,0.02658461275806474,0.022265746030911835,0.004318866727152904,0.812517,0.265520,0.806057,1.297877,0.787059
20190818,0.02503756075408442,0.02276347239288889,0.0022740883611955275,0.265267,0.156972,0.912980,0.007388,1.060062
20190810,0.018782202011315807,0.016588335126493256,0.0021938668848225508,0.000010,0.273929,0.915011,0.000010,0.778621
20190826,0.013988512299673236,0.011931802001646924,0.0020567102980263118,0.086817,0.106826,0.742233,0.549106,1.040494
20190822,0.009641582167910142,0.00644506847785777,0.003196513690052372,0.437828,0.270817,0.781092,1.022942,0.784145
20190816,0.011093892566377838,0.009246717298223205,0.0018471752681546343,0.000010,0.223265,0.838578,0.000389,0.803422
20190809,0.019550505600568636,0.016992629266451956,0.0025578763341166802,0.000010,0.314727,0.879545,0.000010,0.890923
20190831,0.01929262297605074,0.01671361899925316,0.002579003976797581,0.000010,0.381708,0.649995,0.652423,0.523301
20190817,0.026260480107656366,0.024191099410612153,0.002069380697044212,0.553147,0.160767,0.964164,0.000010,0.758510
20190828,0.015694764146423623,0.013710677067067328,0.0019840870793562952,0.000010,0.282322,0.690665,0.610198,0.581095
20190824,0.025299965956837582,0.021749543974807214,0.0035504219820303665,0.793021,0.222401,0.704965,1.201338,0.697660
20190804,0.010051438040793868,0.008090449816415659,0.00196098822437821,0.048768,0.180238,0.879159,0.001709,0.927809
20190830,0.018990829966228452,0.01648613176969257,0.00250469819653588,0.000010,0.375478,0.648620,0.626131,0.531146
20190827,0.011806155168543997,0.009290625283601675,0.0025155298849423207,0.373328,0.173641,0.694507,0.911903,0.872202
20190807,0.012673044411966494,0.010212849136621627,0.0024601952753448664,0.293723,0.201395,1.057350,0.000010,0.922135
20190901,0.014518109643252826,0.01218251884122972,0.0023355908020231066,0.489305,0.182520,0.637112,0.962785,0.655874
20190825,0.01606683904323826,0.01434504514310014,0.0017217939001381208,0.000010,0.087934,0.725975,0.000010,1.057085
20190814,0.016985154664298407,0.015122211946612877,0.0018629427176855297,0.052170,0.212821,0.822229,0.007271,0.855090
20190829,0.026832557065185017,0.025520250524258443,0.0013123065409265753,0.276041,0.097066,0.749336,0.198189,0.735599
20190902,0.0176945003326988,0.015199177364580213,0.0024953229681185882,0.622140,0.190408,0.598903,1.025635,0.578880
20190907,0.014785484219963216,0.011862473408349948,0.002923010811613268,0.775618,0.224923,0.556051,0.971410,0.750129
20190903,0.014880889699946108,0.012842501324508546,0.0020383883754375616,0.000010,0.294579,0.667645,0.578943,0.624255
20190915,0.03538928959770665,0.031218737258666966,0.004170552339039685,1.534363,0.103602,0.387204,1.225353,0.239857
20190925,0.03778789925036046,0.03522211859823538,0.002565780652125077,1.029234,0.120240,0.773768,0.000010,0.873593
20190905,0.010068844177097877,0.007400007501863848,0.0026688366752340284,0.489395,0.232302,0.618065,0.993294,0.721838
20190808,0.0169135597851134,0.01478547575620702,0.00212808402890638,0.031760,0.225428,0.957439,0.000010,0.837979
20190909,0.014694844147368697,0.011439144064918711,0.003255700082449986,1.070741,0.201289,0.498847,1.006187,0.665419
20190904,0.010372428495370603,0.007889467127370443,0.002482961368000161,0.470830,0.227731,0.620375,0.958368,0.662822
20190922,0.020840401068826692,0.016768803695803535,0.004071597373023157,1.602499,0.068577,0.377470,1.129020,0.198486
20190912,0.018271673207006716,0.014272604305430448,0.003999068901576268,0.965443,0.272002,0.471916,1.212458,0.796479
20190908,0.01190624702142861,0.008773354603602488,0.0031328924178261235,0.928505,0.207825,0.516280,1.089217,0.621223
20190921,0.02088870503060337,0.01595640976240894,0.004932295268194432,1.602906,0.214295,0.344505,1.149371,0.681196
20190927,0.015251314272667266,0.013401340214970803,0.0018499740576964623,0.904380,-0.055816,0.917523,0.000010,0.398832
20190919,0.01204715027965439,0.009186448728485631,0.0028607015511687593,0.636242,0.214395,0.520716,1.029335,0.815823
20190911,0.017086117350976846,0.012865792339291617,0.00422032501168523,1.129759,0.277864,0.464466,1.128168,0.826677
20190913,0.02796005398614069,0.023598077104671197,0.00436197688146949,1.359105,0.208178,0.424283,1.218977,0.644601
20190914,0.03804554046326537,0.03339537813593005,0.004650162327335323,1.561042,0.173249,0.369567,1.226251,0.522389
20190906,0.01575636002835237,0.012961795432189652,0.002794564596162718,0.668354,0.208993,0.594856,1.069519,0.642934
20191004,0.03004189367053233,0.025252309631505127,0.004789584039027206,1.590833,-0.011207,0.537762,1.401901,0.055344
20190910,0.01478522928725327,0.011122506164173446,0.003662723123079823,1.075348,0.229933,0.480743,1.108637,0.719352
20191006,0.033181892947492464,0.028034427462205615,0.005147465485286846,1.655184,-0.051184,0.500351,1.447499,0.189811
20190920,0.022459281206589226,0.018056623458257665,0.004402657748331562,1.332681,0.246509,0.409096,1.148023,0.730504
20190916,0.0275796123047182,0.0238437775346018,0.003735834770116399,1.217326,0.190959,0.424679,1.163547,0.595906
20191005,0.04177230193257356,0.03515369260798964,0.006618609324583918,1.853937,-0.202127,0.475146,1.508406,0.521461
20190926,0.05920802115228002,0.05318940422081647,0.006018616931463547,2.254783,0.146678,0.780773,0.331390,0.000051
20191010,0.03151780147673639,0.02569616465354851,0.005821636823187882,1.870856,-0.051745,0.439824,1.439751,0.168620
20191008,0.030916568955366108,0.025483583166678505,0.005432985788687603,1.749554,-0.078186,0.476714,1.426359,0.221720
20191001,0.022703298185189538,0.019876743112978698,0.0028265550722108403,0.709148,-0.139568,0.765862,1.146387,0.477623
20190924,0.01891625802221822,0.016234071897046076,0.0026821861251721413,0.753761,0.153753,0.502134,1.114525,0.619135
20190923,0.01780582357116834,0.013840858015528874,0.003964965555639468,1.334976,0.182755,0.407616,1.130818,0.635540
20191009,0.03071330762406515,0.025787983074138078,0.004925324549927073,1.574005,-0.058516,0.475231,1.461679,0.226365
20191007,0.026335958438522676,0.02136582499456118,0.004970133443961499,1.628287,-0.020671,0.521263,1.425672,0.101427
20191011,0.03448379585629683,0.028154751556052886,0.0063290443002439415,2.020405,-0.025912,0.422411,1.435919,0.000071
20190929,0.024012801109363796,0.022764947104810397,0.0012478540045534007,0.153296,-0.145883,0.844417,0.000010,0.546348
20190918,0.016202469692444713,0.012616196661758828,0.0035862730306858845,0.931496,0.251582,0.460261,1.148528,0.744778
20190928,0.02109274553586832,0.020326423311449227,0.0007663222244190946,0.185303,-0.065705,0.820952,0.000010,0.121867
20191012,0.0376799233681314,0.031389992452245906,0.0062899309158854924,1.955794,-0.067581,0.407765,1.485731,0.213216
20191002,0.021922317662334878,0.018705400241789648,0.0032169174205452285,1.000090,0.005811,0.686168,1.312853,0.148298
20190917,0.018677263293662892,0.015502935647373945,0.003174327646288949,0.956439,0.190939,0.473709,1.146876,0.596029
20191013,0.036108508019485175,0.030043689648339242,0.0060648183711459296,1.927444,-0.005677,0.410230,1.475614,0.061078
20191019,0.030240904487029468,0.024400508143106937,0.0058403963439225305,1.892116,-0.120101,0.328987,1.367958,0.369473
20191018,0.028094730321091707,0.02294411246887737,0.005150617852214339,1.735727,-0.072256,0.346537,1.373999,0.278744
20191017,0.026768957473195812,0.021303791633883906,0.0054651658393119066,1.776883,-0.138347,0.369141,1.363584,0.347599
20191020,0.029361023324512348,0.023671595668285642,0.005689427656226707,1.879705,-0.138732,0.328988,1.315169,0.354642
20191023,0.029665014877186664,0.02472368996380036,0.0049413249133863045,1.754718,-0.066285,0.329123,1.290255,0.212777
20191014,0.03183192232687758,0.025616869706724724,0.006215052620152851,2.041263,-0.000731,0.368944,1.382696,0.017940
20191024,0.025138342271432787,0.021482755151942638,0.0036555871194901488,1.247915,-0.056627,0.391566,1.352587,0.288812
20190930,0.016084058003922753,0.014568269955341752,0.0015157880485810022,0.003580,-0.071360,0.818571,0.000010,0.891512
20191016,0.02589390280275321,0.020528746301391287,0.005365156501361923,1.772833,-0.103339,0.388427,1.370184,0.295211
20191015,0.02961470257029973,0.02440795060670547,0.005206751963594264,1.793789,-0.007278,0.389394,1.354086,0.058021
20191022,0.03200976136654057,0.027030769844093267,0.004978991522447308,1.691473,-0.084116,0.319221,1.368723,0.268049
20191021,0.03146615791862879,0.026071514146353458,0.005394643772275337,1.823688,-0.071607,0.323872,1.362554,0.236823
20191025,0.02842376213376723,0.021612388816889126,0.006811373316878104,2.368266,-0.007640,0.240463,1.068237,0.056172
20191003,0.13288672353778053,0.011997445802210868,0.12088927773556966,10.855941,0.447215,0.571884,0.843059,0.000130
20191118,0.03395993467698549,0.028773315192326936,0.005186619484658557,1.779064,0.166831,0.237327,1.148616,0.606285
20191119,0.029572969705346702,0.024006357490775985,0.005566612214570718,1.920150,0.143313,0.240605,1.112338,0.615684
20191113,0.030634755793940097,0.025641433353576566,0.004993322440363532,1.821246,0.175504,0.268023,1.044662,0.453007
20191110,0.03009434630403251,0.024729155078890692,0.005365191225141815,1.818820,0.220534,0.249843,1.040121,0.653037
20191116,0.033541332781764174,0.027658180273746773,0.005883152508017398,1.716069,0.243200,0.239828,1.123788,1.013103
20191114,0.03334510025382004,0.02889116621614564,0.004453934037674398,1.275228,0.239154,0.292474,1.183671,0.877018
20191120,0.024669887696365928,0.019596114313558084,0.005073773382807845,1.554347,0.192883,0.283807,1.146617,0.943643
20191108,0.023230923179848675,0.01853302574022373,0.0046978974396249444,1.516241,0.204111,0.265990,1.105510,0.830299
20191109,0.030051468614998446,0.026494136622930094,0.0035573319920683497,1.225975,0.127861,0.289533,1.191154,0.623021
20191117,0.04050806345500385,0.0350704866814699,0.005437576773533953,1.725715,0.180765,0.222186,1.246449,0.727820
20191112,0.030355590223214348,0.025233213621686883,0.0051223766015274655,1.709406,0.205041,0.267779,1.060855,0.763392
20191106,0.024919624179649567,0.02073620913432173,0.004183415045327838,1.263784,0.267361,0.373015,1.054862,0.787130
20191111,0.025325473467075817,0.02040978568331613,0.004915687783759689,1.653842,0.210626,0.285058,1.055762,0.735507
20191121,0.035789411225201476,0.03176627136118491,0.00402313986401657,1.179735,0.192609,0.316362,1.314568,0.657426
20191115,0.028923994030978416,0.022883971057795896,0.006040022973182518,1.719380,0.277659,0.236881,1.088161,1.035666
20191127,0.024226020805669823,0.0219019441401093,0.0023240766655605242,0.502163,0.185286,0.507015,0.907528,0.804941
20191103,0.03651456586240488,0.031588027017409606,0.0049265388449952745,1.227205,0.293595,0.382920,1.140309,1.054323
20191128,0.020856616965215714,0.01751707693579101,0.0033395400294247025,0.688440,0.244406,0.459292,1.017895,1.010538
20191107,0.02658609038505528,0.021988727090853585,0.004597363294201696,1.461374,0.233343,0.329238,1.033942,0.860131
20191029,0.017762959914170495,0.01488319363526455,0.0028797662789059437,0.587311,0.289355,0.611966,0.880913,0.739635
20191104,0.03307120565258097,0.028650202835901337,0.00442100281667963,1.348312,0.246417,0.374585,1.066549,0.847351
20191130,0.026211003101281768,0.022637439910644232,0.003573563190637536,1.308365,0.153137,0.320846,1.112992,0.534362
20191129,0.027253518398580787,0.023784203612207212,0.0034693147863735763,1.236877,0.173680,0.321022,1.044615,0.665980
20191125,0.011932379026020385,0.00908037698740074,0.0028520020386196446,0.544511,0.151662,0.523652,0.999200,1.026100
20191123,0.023369494806705377,0.020505317858543495,0.0028641769481618827,1.112280,0.110270,0.382062,1.085950,0.424450
20191124,0.01843572307342082,0.015199193800134054,0.003236529273286764,0.936760,0.168546,0.381968,1.128880,0.809112
20191101,0.021661116490055844,0.01820114450852035,0.0034599719815354927,1.146763,0.174759,0.448054,1.066073,0.708685
20191204,0.024927399566384414,0.019639833361009138,0.0052875662053752754,1.419669,0.317883,0.331225,1.052019,1.022328
20191031,0.024047083086541812,0.020778925557450742,0.0032681575290910685,0.933394,0.240338,0.481976,0.992092,0.776377
20191202,0.024993491344633478,0.020372979077886152,0.004620512266747325,1.313156,0.301568,0.346190,1.014108,0.915662
20191105,0.025817284788328232,0.021409980802878294,0.00440730398544994,1.329828,0.256205,0.372119,1.057221,0.852210
20191203,0.024961272811535828,0.0202475131422603,0.00471375966927553,1.358126,0.309234,0.337659,1.016586,0.874951
20191201,0.017958573909474085,0.014106057441637777,0.0038525164678363086,1.034412,0.255774,0.349714,1.119607,0.867458
20191030,0.01966606895217875,0.016382757119717428,0.0032833118324613227,0.928889,0.240895,0.530930,1.005176,0.740207
20191028,0.020473941863048514,0.016572654770346928,0.0039012870927015854,0.807903,0.128071,0.781055,0.647891,1.433440
20191126,0.016461879947917514,0.013898341402217568,0.0025635385456999472,0.621342,0.151168,0.490199,1.019816,0.817700
20191102,0.03411153795139514,0.03058789818715924,0.003523639764235904,1.222567,0.195244,0.404435,1.018831,0.667968
20191213,0.02758900070666308,0.021969743552722718,0.005619257153940364,1.661039,0.295917,0.262844,1.016114,0.939663
