cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y,MU_V
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.324504,0.317814,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.202263,0.192621,0.009642,1.422041,0.234538,0.942745,1.104881,0.883147,0.976280,-0.568063,0.000010,0.060468
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.088789,0.081461,0.007328,1.415438,0.202543,0.735316,1.038924,0.882752,0.914309,-0.409770,0.000010,0.017333
0.190664,0.186224,0.004440,1.370590,0.111108,0.463453,0.811498,0.887201,0.840653,-0.083993,0.000010,0.000010
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657477,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.073230,0.066990,0.006240,1.402597,0.176364,0.657476,0.973807,0.884026,0.893220,-0.316494,0.000010,0.012373
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.055617,0.049911,0.005706,1.391400,0.152741,0.739405,0.910889,0.885149,0.871672,-0.248355,0.000010,0.000010
0.065652,0.061056,0.004596,1.338724,0.022535,1.005286,0.555775,0.897439,0.780559,0.080398,0.000010,0.000010
0.038632,0.033758,0.004875,1.368890,0.097102,0.853021,0.759142,0.890401,0.832738,-0.107873,0.000010,0.000010
0.038632,0.033758,0.004875,1.368890,0.097102,0.853021,0.759142,0.890401,0.832738,-0.107873,0.000010,0.000010
0.038632,0.033758,0.004875,1.368890,0.097102,0.853021,0.759142,0.890401,0.832738,-0.107873,0.000010,0.000010
0.038632,0.033758,0.004875,1.368890,0.097102,0.853021,0.759142,0.890401,0.832738,-0.107873,0.000010,0.000010
0.038632,0.033758,0.004875,1.368890,0.097102,0.853021,0.759142,0.890401,0.832738,-0.107873,0.000010,0.000010
