cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y,MU_V
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.185549,0.178859,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.370563,0.360948,0.009615,1.416905,0.228482,1.021641,1.091434,0.880676,0.975806,-0.558836,0.000010,0.051380
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.105544,0.097914,0.007630,1.397568,0.221000,0.505763,1.055135,0.882486,0.942465,-0.463908,0.000010,0.026749
0.038874,0.032493,0.006382,1.385262,0.203202,0.407763,1.013617,0.882950,0.906699,-0.354177,0.000010,0.000379
0.038874,0.032493,0.006382,1.385262,0.203202,0.407763,1.013617,0.882950,0.906699,-0.354177,0.000010,0.000379
0.038874,0.032493,0.006382,1.385262,0.203202,0.407763,1.013617,0.882950,0.906699,-0.354177,0.000010,0.000379
