cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y,MU_V
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.072788,0.066098,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.480571,0.470460,0.010111,1.423176,0.223316,0.999229,1.103626,0.878155,0.988217,-0.601873,0.000010,0.059362
0.162703,0.155145,0.007558,1.397075,0.218330,0.430673,1.054348,0.881901,0.942138,-0.465492,0.000010,0.026120
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.040616,0.033635,0.006982,1.389076,0.216802,0.256432,1.039246,0.883049,0.928017,-0.423696,0.000010,0.015933
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.029517,0.022714,0.006804,1.386642,0.211042,0.215631,1.033499,0.882058,0.923726,-0.411053,0.000010,0.013435
0.027564,0.020501,0.007062,1.388506,0.209117,0.221254,1.038924,0.880743,0.933258,-0.438421,0.000010,0.017979
0.027564,0.020501,0.007062,1.388506,0.209117,0.221254,1.038924,0.880743,0.933258,-0.438421,0.000010,0.017979
0.027564,0.020501,0.007062,1.388506,0.209117,0.221254,1.038924,0.880743,0.933258,-0.438421,0.000010,0.017979
