cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y,MU_V
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.268795,0.262105,0.006690,1.384418,0.215912,0.154959,1.030451,0.883717,0.919793,-0.399355,0.000010,0.010000
0.289300,0.278805,0.010495,1.430551,0.232358,1.008381,1.115349,0.880718,0.993117,-0.623399,0.000010,0.067184
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.054105,0.045872,0.008233,1.406906,0.223929,0.570964,1.071835,0.882255,0.955535,-0.508566,0.000010,0.037875
0.068103,0.061122,0.006981,1.400930,0.210994,0.438203,1.043355,0.882686,0.916173,-0.409215,0.000010,0.020050
0.022630,0.014971,0.007658,1.404302,0.218292,0.513112,1.059425,0.882443,0.938383,-0.465273,0.000010,0.030108
0.022630,0.014971,0.007658,1.404302,0.218292,0.513112,1.059425,0.882443,0.938383,-0.465273,0.000010,0.030108
