cost,rmse,penalty,SIGMA
0.203934,0.203934,0.000000,0.800000
0.203934,0.203934,0.000000,0.800000
0.789941,0.789941,0.000000,1.791763
0.111592,0.111592,0.000000,1.110745
0.111592,0.111592,0.000000,1.110745
0.052322,0.052322,0.000000,0.956919
0.052322,0.052322,0.000000,0.956919
0.037678,0.037678,0.000000,1.029408
0.037678,0.037678,0.000000,1.029408
0.026749,0.026749,0.000000,0.996493
0.026749,0.026749,0.000000,0.996493
0.026184,0.026184,0.000000,1.004066
0.026184,0.026184,0.000000,1.004066
0.026121,0.026121,0.000000,1.002224
0.026121,0.026121,0.000000,1.002224
