cost,rmse,penalty,SIGMA
0.197594,0.197594,0.000000,0.800000
0.197594,0.197594,0.000000,0.800000
99.389216,99.389216,0.000000,0.000010
0.123173,0.123173,0.000000,0.720001
0.123173,0.123173,0.000000,0.720001
99.389216,99.389216,0.000000,0.000010
0.068050,0.068050,0.000000,0.648002
0.068050,0.068050,0.000000,0.648002
0.097086,0.097086,0.000000,0.532194
0.057036,0.057036,0.000000,0.608304
0.057036,0.057036,0.000000,0.608304
0.056983,0.056983,0.000000,0.611246
0.056983,0.056983,0.000000,0.611246
0.056981,0.056981,0.000000,0.610800
0.056981,0.056981,0.000000,0.610800
