cost,rmse,penalty,SIGMA
0.163150,0.163150,0.000000,0.800000
0.163150,0.163150,0.000000,0.800000
99.362086,99.362086,0.000000,0.000010
0.084170,0.084170,0.000000,0.720001
0.084170,0.084170,0.000000,0.720001
99.362086,99.362086,0.000000,0.000010
0.021174,0.021174,0.000000,0.648002
0.021174,0.021174,0.000000,0.648002
0.061545,0.061545,0.000000,0.579255
0.019359,0.019359,0.000000,0.632607
0.019359,0.019359,0.000000,0.632607
0.018620,0.018620,0.000000,0.638232
0.018620,0.018620,0.000000,0.638232
0.018617,0.018617,0.000000,0.637904
0.018617,0.018617,0.000000,0.637904
