cost,rmse,penalty,SIGMA
0.227957,0.227957,0.000000,0.800000
0.227957,0.227957,0.000000,0.800000
99.425374,99.425374,0.000000,0.000010
0.149351,0.149351,0.000000,0.720001
0.149351,0.149351,0.000000,0.720001
99.425374,99.425374,0.000000,0.000010
0.080974,0.080974,0.000000,0.648002
0.080974,0.080974,0.000000,0.648002
99.425374,99.425374,0.000000,0.000010
0.035314,0.035314,0.000000,0.583203
0.035314,0.035314,0.000000,0.583203
0.037453,0.037453,0.000000,0.559494
0.034258,0.034258,0.000000,0.574561
0.034258,0.034258,0.000000,0.574561
