cost,rmse,penalty,SIGMA
1.140894,1.140894,0.000000,0.800000
1.140894,1.140894,0.000000,0.800000
19.111531,19.111531,0.000000,1.690112
1.062439,1.062439,0.000000,0.889011
1.062439,1.062439,0.000000,0.889011
43.129432,43.129432,0.000000,5.189395
0.718914,0.718914,0.000000,1.319050
0.718914,0.718914,0.000000,1.319050
33.258534,33.258534,0.000000,2.955536
0.617353,0.617353,0.000000,1.482698
0.617353,0.617353,0.000000,1.482698
0.576774,0.576774,0.000000,2.065155
0.576774,0.576774,0.000000,2.065155
19.187150,19.187150,0.000000,1.805781
19.112934,19.112934,0.000000,2.039218
0.575656,0.575656,0.000000,2.062561
0.575656,0.575656,0.000000,2.062561
0.523031,0.523031,0.000000,1.758876
0.523031,0.523031,0.000000,1.758876
19.187159,19.187159,0.000000,1.820074
19.187180,19.187180,0.000000,1.764995
0.522965,0.522965,0.000000,1.759488
0.522965,0.522965,0.000000,1.759488
19.187155,19.187155,0.000000,1.816189
19.187179,19.187179,0.000000,1.765158
0.522904,0.522904,0.000000,1.760055
0.522904,0.522904,0.000000,1.760055
19.187155,19.187155,0.000000,1.816161
0.522339,0.522339,0.000000,1.765665
0.522339,0.522339,0.000000,1.765665
19.187155,19.187155,0.000000,1.816061
19.187171,19.187171,0.000000,1.770705
0.522291,0.522291,0.000000,1.766169
0.522291,0.522291,0.000000,1.766169
19.187155,19.187155,0.000000,1.815979
19.187170,19.187170,0.000000,1.771150
0.522244,0.522244,0.000000,1.766667
0.522244,0.522244,0.000000,1.766667
19.187155,19.187155,0.000000,1.815958
19.187169,19.187169,0.000000,1.771596
0.522198,0.522198,0.000000,1.767160
0.522198,0.522198,0.000000,1.767160
19.187155,19.187155,0.000000,1.815949
19.187169,19.187169,0.000000,1.772039
0.522153,0.522153,0.000000,1.767648
0.522153,0.522153,0.000000,1.767648
19.187155,19.187155,0.000000,1.815937
19.187168,19.187168,0.000000,1.772477
0.522109,0.522109,0.000000,1.768131
0.522109,0.522109,0.000000,1.768131
19.187155,19.187155,0.000000,1.815920
19.187167,19.187167,0.000000,1.772910
0.522066,0.522066,0.000000,1.768609
0.522066,0.522066,0.000000,1.768609
19.187155,19.187155,0.000000,1.815913
19.187167,19.187167,0.000000,1.773339
0.522024,0.522024,0.000000,1.769082
0.522024,0.522024,0.000000,1.769082
19.187155,19.187155,0.000000,1.815897
19.187166,19.187166,0.000000,1.773763
19.187172,19.187172,0.000000,1.769550
0.522020,0.522020,0.000000,1.769129
0.522020,0.522020,0.000000,1.769129
19.187155,19.187155,0.000000,1.815922
19.187166,19.187166,0.000000,1.773808
19.187172,19.187172,0.000000,1.769597
0.522015,0.522015,0.000000,1.769176
0.522015,0.522015,0.000000,1.769176
19.187155,19.187155,0.000000,1.815873
19.187166,19.187166,0.000000,1.773845
19.187172,19.187172,0.000000,1.769643
0.522011,0.522011,0.000000,1.769222
0.522011,0.522011,0.000000,1.769222
19.187155,19.187155,0.000000,1.815880
19.187166,19.187166,0.000000,1.773888
19.187172,19.187172,0.000000,1.769689
0.522007,0.522007,0.000000,1.769269
0.522007,0.522007,0.000000,1.769269
19.187155,19.187155,0.000000,1.815871
19.187166,19.187166,0.000000,1.773929
0.521966,0.521966,0.000000,1.769735
0.521966,0.521966,0.000000,1.769735
19.187155,19.187155,0.000000,1.815887
19.187165,19.187165,0.000000,1.774350
19.187171,19.187171,0.000000,1.770196
0.521962,0.521962,0.000000,1.769781
0.521962,0.521962,0.000000,1.769781
19.187155,19.187155,0.000000,1.815871
19.187165,19.187165,0.000000,1.774390
19.187171,19.187171,0.000000,1.770242
0.521958,0.521958,0.000000,1.769827
0.521958,0.521958,0.000000,1.769827
19.187155,19.187155,0.000000,1.815876
19.187165,19.187165,0.000000,1.774432
19.187171,19.187171,0.000000,1.770288
0.521954,0.521954,0.000000,1.769873
0.521954,0.521954,0.000000,1.769873
19.187155,19.187155,0.000000,1.815869
19.187165,19.187165,0.000000,1.774473
19.187171,19.187171,0.000000,1.770333
0.521950,0.521950,0.000000,1.769919
0.521950,0.521950,0.000000,1.769919
19.187155,19.187155,0.000000,1.815872
19.187165,19.187165,0.000000,1.774514
19.187171,19.187171,0.000000,1.770379
0.521946,0.521946,0.000000,1.769965
0.521946,0.521946,0.000000,1.769965
19.187155,19.187155,0.000000,1.815907
19.187165,19.187165,0.000000,1.774559
19.187171,19.187171,0.000000,1.770425
19.187172,19.187172,0.000000,1.770011
0.521946,0.521946,0.000000,1.769970
