cost,rmse,penalty,SIGMA
0.233561,0.233561,0.000000,0.800000
0.233561,0.233561,0.000000,0.800000
99.429780,99.429780,0.000000,0.000010
0.155524,0.155524,0.000000,0.720001
0.155524,0.155524,0.000000,0.720001
99.429780,99.429780,0.000000,0.000010
0.088343,0.088343,0.000000,0.648002
0.088343,0.088343,0.000000,0.648002
99.429780,99.429780,0.000000,0.000010
0.043866,0.043866,0.000000,0.583203
0.043866,0.043866,0.000000,0.583203
0.046350,0.046350,0.000000,0.550418
0.041903,0.041903,0.000000,0.570154
0.041903,0.041903,0.000000,0.570154
