cost,rmse,penalty,SIGMA
0.201224,0.201224,0.000000,0.800000
0.201224,0.201224,0.000000,0.800000
99.382386,99.382386,0.000000,0.000010
0.133099,0.133099,0.000000,0.720001
0.133099,0.133099,0.000000,0.720001
0.356273,0.356273,0.000000,0.271686
0.091524,0.091524,0.000000,0.583930
0.091524,0.091524,0.000000,0.583930
0.085714,0.085714,0.000000,0.628006
0.085714,0.085714,0.000000,0.628006
0.085088,0.085088,0.000000,0.617121
0.085088,0.085088,0.000000,0.617121
0.085086,0.085086,0.000000,0.617654
0.085086,0.085086,0.000000,0.617654
