cost,rmse,penalty,SIGMA
0.189602,0.189602,0.000000,0.800000
0.189602,0.189602,0.000000,0.800000
99.389129,99.389129,0.000000,0.000010
0.109948,0.109948,0.000000,0.720001
0.109948,0.109948,0.000000,0.720001
99.389129,99.389129,0.000000,0.000010
0.039474,0.039474,0.000000,0.648002
0.039474,0.039474,0.000000,0.648002
99.389129,99.389129,0.000000,0.000010
0.030744,0.030744,0.000000,0.583203
0.030744,0.030744,0.000000,0.583203
0.013989,0.013989,0.000000,0.614887
0.013989,0.013989,0.000000,0.614888
0.013888,0.013888,0.000000,0.607226
0.013400,0.013400,0.000000,0.610872
0.013400,0.013400,0.000000,0.610872
