cost,rmse,penalty,SIGMA
0.212370,0.212370,0.000000,0.800000
0.212370,0.212370,0.000000,0.800000
99.411078,99.411078,0.000000,0.000010
0.133152,0.133152,0.000000,0.720001
0.133152,0.133152,0.000000,0.720001
99.411078,99.411078,0.000000,0.000010
0.063549,0.063549,0.000000,0.648002
0.063549,0.063549,0.000000,0.648002
99.411078,99.411078,0.000000,0.000010
0.024107,0.024107,0.000000,0.583203
0.024107,0.024107,0.000000,0.583203
0.024577,0.024577,0.000000,0.596383
0.023418,0.023418,0.000000,0.588932
0.023418,0.023418,0.000000,0.588932
