cost,rmse,penalty,SIGMA
0.226652,0.226652,0.000000,0.800000
0.226652,0.226652,0.000000,0.800000
99.407863,99.407863,0.000000,0.000010
0.156588,0.156588,0.000000,0.720001
0.156588,0.156588,0.000000,0.720001
0.528962,0.528962,0.000000,0.071006
0.110076,0.110076,0.000000,0.529445
0.110076,0.110076,0.000000,0.529445
0.091787,0.091787,0.000000,0.607788
0.091787,0.091787,0.000000,0.607788
0.090482,0.090482,0.000000,0.589783
0.090482,0.090482,0.000000,0.589783
0.090450,0.090450,0.000000,0.592208
0.090450,0.090450,0.000000,0.592208
