cost,rmse,penalty,SIGMA
0.192266,0.192266,0.000000,0.800000
0.192266,0.192266,0.000000,0.800000
99.391644,99.391644,0.000000,0.000010
0.112710,0.112710,0.000000,0.720001
0.112710,0.112710,0.000000,0.720001
99.391644,99.391644,0.000000,0.000010
0.042554,0.042554,0.000000,0.648002
0.042554,0.042554,0.000000,0.648002
99.391644,99.391644,0.000000,0.000010
0.029528,0.029528,0.000000,0.583203
0.029528,0.029528,0.000000,0.583203
0.016515,0.016515,0.000000,0.614154
0.016515,0.016515,0.000000,0.614154
0.015799,0.015799,0.000000,0.605123
0.015799,0.015799,0.000000,0.605123
0.015465,0.015465,0.000000,0.608450
0.015465,0.015465,0.000000,0.608450
