cost,rmse,penalty,SIGMA
0.203892,0.203892,0.000000,0.800000
0.203892,0.203892,0.000000,0.800000
99.402636,99.402636,0.000000,0.000010
0.124703,0.124703,0.000000,0.720001
0.124703,0.124703,0.000000,0.720001
99.402636,99.402636,0.000000,0.000010
0.055458,0.055458,0.000000,0.648002
0.055458,0.055458,0.000000,0.648002
99.402636,99.402636,0.000000,0.000010
0.026688,0.026688,0.000000,0.583203
0.026688,0.026688,0.000000,0.583203
0.024594,0.024594,0.000000,0.607023
0.024594,0.024594,0.000000,0.607023
0.022625,0.022625,0.000000,0.596894
0.022625,0.022625,0.000000,0.596894
0.022620,0.022620,0.000000,0.597406
0.022620,0.022620,0.000000,0.597406
