cost,rmse,penalty,SIGMA
0.168965,0.168965,0.000000,0.800000
0.168965,0.168965,0.000000,0.800000
0.826583,0.826583,0.000000,1.794412
0.131808,0.131808,0.000000,1.098617
0.131808,0.131808,0.000000,1.098617
0.025657,0.025657,0.000000,0.949580
0.025657,0.025657,0.000000,0.949580
0.047682,0.047682,0.000000,1.012240
0.018026,0.018026,0.000000,0.970620
0.018026,0.018026,0.000000,0.970620
0.017861,0.017861,0.000000,0.967104
0.017861,0.017861,0.000000,0.967104
0.017838,0.017838,0.000000,0.968027
0.017838,0.017838,0.000000,0.968027
