cost,rmse,penalty,SIGMA
0.213428,0.213428,0.000000,0.800000
0.213428,0.213428,0.000000,0.800000
0.774178,0.774178,0.000000,1.782980
0.108538,0.108538,0.000000,1.111003
0.108538,0.108538,0.000000,1.111003
0.063693,0.063693,0.000000,0.959602
0.063693,0.063693,0.000000,0.959602
0.043638,0.043638,0.000000,1.028949
0.043638,0.043638,0.000000,1.028949
0.039615,0.039615,0.000000,1.004142
0.039615,0.039615,0.000000,1.004142
0.039212,0.039212,0.000000,1.010229
0.039212,0.039212,0.000000,1.010229
0.039210,0.039210,0.000000,1.009791
0.039210,0.039210,0.000000,1.009791
