cost,rmse,penalty,NU,SIGMA,THETA
0.364364,0.364364,0.000000,0.010000,0.610503,-0.600000
0.364364,0.364364,0.000000,0.010000,0.610503,-0.600000
0.364364,0.364364,0.000000,0.010000,0.610503,-0.600000
0.364364,0.364364,0.000000,0.010000,0.610503,-0.600000
0.614348,0.614348,0.000000,0.000000,1.580564,-0.601097
0.027928,0.027928,0.000000,0.006043,0.994320,-0.600434
0.027928,0.027928,0.000000,0.006043,0.994320,-0.600434
0.027928,0.027928,0.000000,0.006043,0.994320,-0.600434
0.027928,0.027928,0.000000,0.006043,0.994320,-0.600434
0.124316,0.124316,0.000000,0.000000,0.843399,-0.600495
0.026204,0.026204,0.000000,0.004553,0.957092,-0.600449
0.020763,0.020763,0.000000,0.005238,0.974209,-0.600442
0.020763,0.020763,0.000000,0.005238,0.974209,-0.600442
0.020763,0.020763,0.000000,0.005238,0.974209,-0.600442
0.020763,0.020763,0.000000,0.005238,0.974209,-0.600442
0.017475,0.017475,0.000000,0.000000,0.966026,-0.598461
0.017475,0.017475,0.000000,0.000000,0.966026,-0.598461
0.017475,0.017475,0.000000,0.000000,0.966026,-0.598461
0.017475,0.017475,0.000000,0.000000,0.966026,-0.598461
0.020184,0.020184,0.000000,0.000000,0.976578,-0.557167
0.017822,0.017822,0.000000,0.000000,0.969996,-0.582922
0.017521,0.017521,0.000000,0.000000,0.967811,-0.591474
0.017475,0.017475,0.000000,0.000000,0.966890,-0.595078
0.017469,0.017469,0.000000,0.000000,0.966458,-0.596768
0.017471,0.017471,0.000000,0.000000,0.966246,-0.597600
0.017473,0.017473,0.000000,0.000000,0.966139,-0.598020
0.017474,0.017474,0.000000,0.000000,0.966084,-0.598234
0.017474,0.017474,0.000000,0.000000,0.966056,-0.598344
0.017475,0.017475,0.000000,0.000000,0.966041,-0.598400
0.017475,0.017475,0.000000,0.000000,0.966034,-0.598430
