cost,rmse,penalty,NU,SIGMA,THETA
0.143258,0.143258,0.000000,0.010000,0.610503,-0.600000
0.143258,0.143258,0.000000,0.010000,0.610503,-0.600000
0.143258,0.143258,0.000000,0.010000,0.610503,-0.600000
0.143258,0.143258,0.000000,0.010000,0.610503,-0.600000
0.787449,0.787449,0.000000,0.000000,1.510513,-0.602742
0.125526,0.125526,0.000000,0.007205,0.862076,-0.600766
0.051683,0.051683,0.000000,0.008485,0.746883,-0.600415
0.051683,0.051683,0.000000,0.008485,0.746883,-0.600415
0.051683,0.051683,0.000000,0.008485,0.746883,-0.600415
0.051683,0.051683,0.000000,0.008485,0.746883,-0.600415
99.275329,99.275329,0.000000,1.655683,5.166149,-0.613674
0.286065,0.286065,0.000000,0.173205,1.188810,-0.601741
0.077738,0.077738,0.000000,0.053871,0.868649,-0.600781
0.043050,0.043050,0.000000,0.025564,0.792705,-0.600553
0.043050,0.043050,0.000000,0.025564,0.792705,-0.600553
0.043050,0.043050,0.000000,0.025564,0.792705,-0.600553
0.043050,0.043050,0.000000,0.025564,0.792705,-0.600553
0.042258,0.042258,0.000000,0.031583,0.757805,-0.600240
0.038074,0.038074,0.000000,0.028709,0.774468,-0.600390
0.038074,0.038074,0.000000,0.028709,0.774468,-0.600390
0.038074,0.038074,0.000000,0.028709,0.774468,-0.600390
0.038074,0.038074,0.000000,0.028709,0.774468,-0.600390
0.038053,0.038053,0.000000,0.029122,0.775275,-0.597670
0.038053,0.038053,0.000000,0.029122,0.775275,-0.597670
0.038053,0.038053,0.000000,0.029122,0.775275,-0.597670
0.038053,0.038053,0.000000,0.029122,0.775275,-0.597670
0.038024,0.038024,0.000000,0.030122,0.776564,-0.588079
0.038024,0.038024,0.000000,0.030122,0.776564,-0.588079
0.038024,0.038024,0.000000,0.030122,0.776564,-0.588079
0.038024,0.038024,0.000000,0.030122,0.776564,-0.588079
0.038007,0.038007,0.000000,0.030536,0.776995,-0.579243
0.038007,0.038007,0.000000,0.030536,0.776995,-0.579243
0.038007,0.038007,0.000000,0.030536,0.776995,-0.579243
0.038007,0.038007,0.000000,0.030536,0.776995,-0.579243
0.037951,0.037951,0.000000,0.031493,0.777897,-0.542611
0.037951,0.037951,0.000000,0.031493,0.777897,-0.542611
0.037951,0.037951,0.000000,0.031493,0.777897,-0.542611
0.037951,0.037951,0.000000,0.031493,0.777897,-0.542611
0.037887,0.037887,0.000000,0.032009,0.778198,-0.493047
0.037887,0.037887,0.000000,0.032009,0.778198,-0.493047
0.037887,0.037887,0.000000,0.032009,0.778198,-0.493047
0.037887,0.037887,0.000000,0.032009,0.778198,-0.493047
0.037822,0.037822,0.000000,0.031690,0.777454,-0.440701
0.037822,0.037822,0.000000,0.031690,0.777454,-0.440701
0.037822,0.037822,0.000000,0.031690,0.777454,-0.440701
0.037822,0.037822,0.000000,0.031690,0.777454,-0.440701
0.037787,0.037787,0.000000,0.030683,0.776106,-0.414981
0.037787,0.037787,0.000000,0.030683,0.776106,-0.414981
0.037787,0.037787,0.000000,0.030683,0.776106,-0.414981
0.037787,0.037787,0.000000,0.030683,0.776106,-0.414981
0.037784,0.037784,0.000000,0.030280,0.775740,-0.415196
0.037784,0.037784,0.000000,0.030280,0.775740,-0.415196
0.037784,0.037784,0.000000,0.030280,0.775740,-0.415196
0.037784,0.037784,0.000000,0.030280,0.775740,-0.415196
