cost,rmse,penalty,NU,SIGMA,THETA
0.065593,0.065593,0.000000,0.010000,0.610503,-0.600000
0.065593,0.065593,0.000000,0.010000,0.610503,-0.600000
0.065593,0.065593,0.000000,0.010000,0.610503,-0.600000
0.065593,0.065593,0.000000,0.010000,0.610503,-0.600000
0.096835,0.096835,0.000000,0.598196,0.877088,-0.599297
0.073203,0.073203,0.000000,0.283602,0.734506,-0.599673
0.061420,0.061420,0.000000,0.141636,0.670164,-0.599843
0.056574,0.056574,0.000000,0.078899,0.641730,-0.599918
0.056574,0.056574,0.000000,0.078899,0.641730,-0.599918
0.056574,0.056574,0.000000,0.078899,0.641730,-0.599918
0.056574,0.056574,0.000000,0.078899,0.641730,-0.599918
0.449119,0.449119,0.000000,0.240680,1.285894,-0.589818
0.080507,0.080507,0.000000,0.111914,0.773186,-0.597857
0.047037,0.047037,0.000000,0.090416,0.687589,-0.599199
0.047037,0.047037,0.000000,0.090416,0.687589,-0.599199
0.047037,0.047037,0.000000,0.090416,0.687589,-0.599199
0.047037,0.047037,0.000000,0.090416,0.687589,-0.599199
0.045790,0.045790,0.000000,0.082913,0.681712,-0.573035
0.045790,0.045790,0.000000,0.082913,0.681712,-0.573035
0.045790,0.045790,0.000000,0.082913,0.681712,-0.573035
0.045790,0.045790,0.000000,0.082913,0.681712,-0.573035
0.043788,0.043788,0.000000,0.057294,0.670500,-0.450409
0.043788,0.043788,0.000000,0.057294,0.670500,-0.450409
0.043788,0.043788,0.000000,0.057294,0.670500,-0.450409
0.043788,0.043788,0.000000,0.057294,0.670500,-0.450409
0.042924,0.042924,0.000000,0.064630,0.673238,-0.435457
0.042924,0.042924,0.000000,0.064630,0.673238,-0.435457
0.042924,0.042924,0.000000,0.064630,0.673238,-0.435457
0.042924,0.042924,0.000000,0.064630,0.673238,-0.435457
0.039967,0.039967,0.000000,0.083927,0.682458,-0.273600
0.039967,0.039967,0.000000,0.083927,0.682458,-0.273600
0.039967,0.039967,0.000000,0.083927,0.682458,-0.273600
0.039967,0.039967,0.000000,0.083927,0.682458,-0.273600
0.040279,0.040279,0.000000,0.101538,0.687370,-0.017736
0.039059,0.039059,0.000000,0.091946,0.684695,-0.157090
0.039059,0.039059,0.000000,0.091946,0.684695,-0.157090
0.039059,0.039059,0.000000,0.091946,0.684695,-0.157090
0.039059,0.039059,0.000000,0.091946,0.684695,-0.157090
0.038742,0.038742,0.000000,0.090265,0.678902,-0.102693
0.038742,0.038742,0.000000,0.090265,0.678902,-0.102693
0.038742,0.038742,0.000000,0.090265,0.678902,-0.102693
0.038742,0.038742,0.000000,0.090265,0.678902,-0.102693
0.038664,0.038664,0.000000,0.087018,0.676035,-0.082522
0.038664,0.038664,0.000000,0.087018,0.676035,-0.082522
0.038664,0.038664,0.000000,0.087018,0.676035,-0.082522
0.038664,0.038664,0.000000,0.087018,0.676035,-0.082522
0.038630,0.038630,0.000000,0.083872,0.674461,-0.064591
0.038630,0.038630,0.000000,0.083872,0.674461,-0.064591
0.038630,0.038630,0.000000,0.083872,0.674461,-0.064591
0.038630,0.038630,0.000000,0.083872,0.674461,-0.064591
0.038627,0.038627,0.000000,0.083143,0.674466,-0.067255
0.038627,0.038627,0.000000,0.083143,0.674466,-0.067255
0.038627,0.038627,0.000000,0.083143,0.674466,-0.067255
0.038627,0.038627,0.000000,0.083143,0.674466,-0.067255
