cost,rmse,penalty,NU,SIGMA,THETA
0.251825,0.251825,0.000000,0.010000,0.610503,-0.600000
0.251825,0.251825,0.000000,0.010000,0.610503,-0.600000
0.251825,0.251825,0.000000,0.010000,0.610503,-0.600000
0.251825,0.251825,0.000000,0.010000,0.610503,-0.600000
0.706335,0.706335,0.000000,0.000000,1.550133,-0.603843
0.066797,0.066797,0.000000,0.006685,0.922019,-0.601274
0.066797,0.066797,0.000000,0.006685,0.922019,-0.601274
0.066797,0.066797,0.000000,0.006685,0.922019,-0.601274
0.066797,0.066797,0.000000,0.006685,0.922019,-0.601274
0.086930,0.086930,0.000000,0.000000,0.769617,-0.602757
0.032692,0.032692,0.000000,0.003824,0.856792,-0.601909
0.032692,0.032692,0.000000,0.003824,0.856792,-0.601909
0.032692,0.032692,0.000000,0.003824,0.856792,-0.601909
0.032692,0.032692,0.000000,0.003824,0.856792,-0.601909
0.043944,0.043944,0.000000,0.000000,0.855414,-0.602691
0.032695,0.032695,0.000000,0.003441,0.856654,-0.601987
0.032669,0.032669,0.000000,0.003639,0.856726,-0.601946
0.032669,0.032669,0.000000,0.003639,0.856726,-0.601946
0.032669,0.032669,0.000000,0.003639,0.856726,-0.601946
0.032669,0.032669,0.000000,0.003639,0.856726,-0.601946
0.033740,0.033740,0.000000,0.004121,0.866871,-0.605390
0.032661,0.032661,0.000000,0.003687,0.857740,-0.602291
0.032661,0.032661,0.000000,0.003687,0.857740,-0.602291
0.032661,0.032661,0.000000,0.003687,0.857740,-0.602291
0.032661,0.032661,0.000000,0.003687,0.857740,-0.602291
0.032660,0.032660,0.000000,0.003676,0.857550,-0.603034
0.032660,0.032660,0.000000,0.003676,0.857550,-0.603034
0.032660,0.032660,0.000000,0.003676,0.857550,-0.603034
0.032660,0.032660,0.000000,0.003676,0.857550,-0.603034
0.032658,0.032658,0.000000,0.003668,0.857416,-0.604925
0.032658,0.032658,0.000000,0.003668,0.857416,-0.604925
0.032658,0.032658,0.000000,0.003668,0.857416,-0.604925
0.032658,0.032658,0.000000,0.003668,0.857416,-0.604925
0.032653,0.032653,0.000000,0.003650,0.857093,-0.614181
0.032653,0.032653,0.000000,0.003650,0.857093,-0.614181
0.032653,0.032653,0.000000,0.003650,0.857093,-0.614181
0.032653,0.032653,0.000000,0.003650,0.857093,-0.614181
0.032642,0.032642,0.000000,0.003627,0.856656,-0.637840
0.032642,0.032642,0.000000,0.003627,0.856656,-0.637840
0.032642,0.032642,0.000000,0.003627,0.856656,-0.637840
0.032642,0.032642,0.000000,0.003627,0.856656,-0.637840
0.032612,0.032612,0.000000,0.003594,0.855951,-0.706080
0.032612,0.032612,0.000000,0.003594,0.855951,-0.706080
0.032612,0.032612,0.000000,0.003594,0.855951,-0.706080
0.032612,0.032612,0.000000,0.003594,0.855951,-0.706080
0.032541,0.032541,0.000000,0.003560,0.854973,-0.877464
0.032541,0.032541,0.000000,0.003560,0.854973,-0.877464
0.032541,0.032541,0.000000,0.003560,0.854973,-0.877464
0.032541,0.032541,0.000000,0.003560,0.854973,-0.877464
0.032383,0.032383,0.000000,0.003552,0.853730,-1.287652
0.032383,0.032383,0.000000,0.003552,0.853730,-1.287652
0.032383,0.032383,0.000000,0.003552,0.853730,-1.287652
0.032383,0.032383,0.000000,0.003552,0.853730,-1.287652
0.032269,0.032269,0.000000,0.003637,0.852675,-1.953059
0.032269,0.032269,0.000000,0.003637,0.852675,-1.953059
0.032269,0.032269,0.000000,0.003637,0.852675,-1.953059
0.032269,0.032269,0.000000,0.003637,0.852675,-1.953059
0.032255,0.032255,0.000000,0.003652,0.853370,-1.743073
0.032255,0.032255,0.000000,0.003652,0.853370,-1.743073
0.032255,0.032255,0.000000,0.003652,0.853370,-1.743073
0.032255,0.032255,0.000000,0.003652,0.853370,-1.743073
0.032249,0.032249,0.000000,0.003670,0.853730,-1.728362
0.032249,0.032249,0.000000,0.003670,0.853730,-1.728362
0.032249,0.032249,0.000000,0.003670,0.853730,-1.728362
0.032249,0.032249,0.000000,0.003670,0.853730,-1.728362
0.032244,0.032244,0.000000,0.003688,0.854589,-1.677754
0.032244,0.032244,0.000000,0.003688,0.854589,-1.677754
0.032244,0.032244,0.000000,0.003688,0.854589,-1.677754
0.032244,0.032244,0.000000,0.003688,0.854589,-1.677754
