cost,rmse,penalty,NU,SIGMA,THETA
0.067892,0.067892,0.000000,0.010000,0.610503,-0.600000
0.067892,0.067892,0.000000,0.010000,0.610503,-0.600000
0.067892,0.067892,0.000000,0.010000,0.610503,-0.600000
0.067892,0.067892,0.000000,0.010000,0.610503,-0.600000
0.286664,0.286664,0.000000,0.210621,1.095244,-0.599563
0.066369,0.066369,0.000000,0.065887,0.745536,-0.599878
0.046031,0.046031,0.000000,0.038510,0.679388,-0.599938
0.046031,0.046031,0.000000,0.038510,0.679388,-0.599938
0.046031,0.046031,0.000000,0.038510,0.679388,-0.599938
0.046031,0.046031,0.000000,0.038510,0.679388,-0.599938
0.085082,0.085082,0.000000,0.600977,0.861931,-0.584035
0.060593,0.060593,0.000000,0.274315,0.755916,-0.593271
0.044610,0.044610,0.000000,0.139165,0.712054,-0.597092
0.040130,0.040130,0.000000,0.090889,0.696387,-0.598457
0.040130,0.040130,0.000000,0.090889,0.696387,-0.598457
0.040130,0.040130,0.000000,0.090889,0.696387,-0.598457
0.040130,0.040130,0.000000,0.090889,0.696387,-0.598457
0.038788,0.038788,0.000000,0.089129,0.699366,-0.564598
0.038788,0.038788,0.000000,0.089129,0.699366,-0.564598
0.038788,0.038788,0.000000,0.089129,0.699366,-0.564598
0.038788,0.038788,0.000000,0.089129,0.699366,-0.564598
0.033777,0.033777,0.000000,0.078141,0.706386,-0.272660
0.033777,0.033777,0.000000,0.078141,0.706386,-0.272660
0.033777,0.033777,0.000000,0.078141,0.706386,-0.272660
0.033777,0.033777,0.000000,0.078141,0.706386,-0.272660
0.030878,0.030878,0.000000,0.080138,0.698658,-0.228570
0.030878,0.030878,0.000000,0.080138,0.698658,-0.228570
0.030878,0.030878,0.000000,0.080138,0.698658,-0.228570
0.030878,0.030878,0.000000,0.080138,0.698658,-0.228570
0.028946,0.028946,0.000000,0.094474,0.692674,0.006929
0.028946,0.028946,0.000000,0.094474,0.692674,0.006929
0.028946,0.028946,0.000000,0.094474,0.692674,0.006929
0.028946,0.028946,0.000000,0.094474,0.692674,0.006929
0.028563,0.028563,0.000000,0.084548,0.683661,-0.047163
0.028563,0.028563,0.000000,0.084548,0.683661,-0.047163
0.028563,0.028563,0.000000,0.084548,0.683661,-0.047163
0.028563,0.028563,0.000000,0.084548,0.683661,-0.047163
0.028276,0.028276,0.000000,0.085607,0.687535,-0.033862
0.028276,0.028276,0.000000,0.085607,0.687535,-0.033862
0.028276,0.028276,0.000000,0.085607,0.687535,-0.033862
0.028276,0.028276,0.000000,0.085607,0.687535,-0.033862
0.028267,0.028267,0.000000,0.085494,0.686935,-0.020653
0.028267,0.028267,0.000000,0.085494,0.686935,-0.020653
0.028267,0.028267,0.000000,0.085494,0.686935,-0.020653
0.028267,0.028267,0.000000,0.085494,0.686935,-0.020653
0.028266,0.028266,0.000000,0.085051,0.686505,-0.016068
0.028266,0.028266,0.000000,0.085051,0.686505,-0.016068
0.028266,0.028266,0.000000,0.085051,0.686505,-0.016068
0.028266,0.028266,0.000000,0.085051,0.686505,-0.016068
