cost,rmse,penalty,NU,SIGMA,THETA
0.518262,0.518262,0.000000,0.010000,0.610503,-0.600000
0.518262,0.518262,0.000000,0.010000,0.610503,-0.600000
0.518262,0.518262,0.000000,0.010000,0.610503,-0.600000
0.518262,0.518262,0.000000,0.010000,0.610503,-0.600000
0.457310,0.457310,0.000000,0.000000,1.560445,-0.599957
0.108434,0.108434,0.000000,0.004640,1.119695,-0.599977
0.108434,0.108434,0.000000,0.004640,1.119695,-0.599977
0.108434,0.108434,0.000000,0.004640,1.119695,-0.599977
0.108434,0.108434,0.000000,0.004640,1.119695,-0.599977
0.099609,0.099609,0.000000,0.000000,1.126657,-0.600018
0.099610,0.099610,0.000000,0.000000,1.126657,-0.600018
0.099609,0.099609,0.000000,0.000000,1.126657,-0.600018
0.099609,0.099609,0.000000,0.000000,1.126657,-0.600018
0.098943,0.098943,0.000000,0.000000,1.119344,-0.603482
0.098943,0.098943,0.000000,0.000000,1.119344,-0.603482
0.098943,0.098943,0.000000,0.000000,1.119344,-0.603482
0.098943,0.098943,0.000000,0.000000,1.119344,-0.603482
94.496299,94.496299,0.000000,0.000000,0.000010,-1.633926
0.145317,0.145317,0.000000,0.000000,1.007411,-0.706527
0.100380,0.100380,0.000000,0.000000,1.096207,-0.624782
0.098884,0.098884,0.000000,0.000000,1.109804,-0.612265
0.098798,0.098798,0.000000,0.000000,1.114470,-0.607969
0.098798,0.098798,0.000000,0.000000,1.114470,-0.607969
0.098798,0.098798,0.000000,0.000000,1.114470,-0.607969
0.098798,0.098798,0.000000,0.000000,1.114470,-0.607969
0.099777,0.099777,0.000000,0.000000,1.100006,-0.634419
0.098956,0.098956,0.000000,0.000000,1.108350,-0.619162
0.098825,0.098825,0.000000,0.000000,1.111608,-0.613203
0.098801,0.098801,0.000000,0.000000,1.113074,-0.610522
0.098797,0.098797,0.000000,0.000000,1.113776,-0.609239
0.098797,0.098797,0.000000,0.000000,1.114121,-0.608607
0.098797,0.098797,0.000000,0.000000,1.114294,-0.608291
0.098798,0.098798,0.000000,0.000000,1.114381,-0.608132
0.098798,0.098798,0.000000,0.000000,1.114425,-0.608051
0.098798,0.098798,0.000000,0.000000,1.114447,-0.608011
0.098798,0.098798,0.000000,0.000000,1.114459,-0.607990
