cost,rmse,penalty,NU,SIGMA,THETA
0.040487,0.040487,0.000000,0.010000,0.610503,-0.600000
0.040487,0.040487,0.000000,0.010000,0.610503,-0.600000
0.040487,0.040487,0.000000,0.010000,0.610503,-0.600000
0.040487,0.040487,0.000000,0.010000,0.610503,-0.600000
55.156568,55.156568,0.000000,0.693305,0.011305,-0.597867
0.068089,0.068089,0.000000,0.078330,0.550583,-0.599787
0.034904,0.034904,0.000000,0.035608,0.588047,-0.599920
0.034904,0.034904,0.000000,0.035608,0.588047,-0.599920
0.034904,0.034904,0.000000,0.035608,0.588047,-0.599920
0.034904,0.034904,0.000000,0.035608,0.588047,-0.599920
0.032307,0.032307,0.000000,0.014797,0.578774,-0.599607
0.032307,0.032307,0.000000,0.014797,0.578774,-0.599607
0.032307,0.032307,0.000000,0.014797,0.578774,-0.599607
0.032307,0.032307,0.000000,0.014797,0.578774,-0.599607
0.065407,0.065407,0.000000,0.008385,0.641834,-0.598857
0.031256,0.031256,0.000000,0.013709,0.589472,-0.599480
0.031256,0.031256,0.000000,0.013709,0.589472,-0.599480
0.031256,0.031256,0.000000,0.013709,0.589472,-0.599480
0.031256,0.031256,0.000000,0.013709,0.589472,-0.599480
0.031399,0.031399,0.000000,0.022574,0.593084,-0.598963
0.031057,0.031057,0.000000,0.017624,0.591067,-0.599251
0.031057,0.031057,0.000000,0.017624,0.591067,-0.599251
0.031057,0.031057,0.000000,0.017624,0.591067,-0.599251
0.031057,0.031057,0.000000,0.017624,0.591067,-0.599251
0.031016,0.031016,0.000000,0.017015,0.588896,-0.598342
0.031016,0.031016,0.000000,0.017015,0.588896,-0.598342
0.031016,0.031016,0.000000,0.017015,0.588896,-0.598342
0.031016,0.031016,0.000000,0.017015,0.588896,-0.598342
0.031015,0.031015,0.000000,0.017004,0.589163,-0.597630
0.031015,0.031015,0.000000,0.017004,0.589163,-0.597630
0.031015,0.031015,0.000000,0.017004,0.589163,-0.597630
0.031015,0.031015,0.000000,0.017004,0.589163,-0.597630
0.031014,0.031014,0.000000,0.016985,0.589252,-0.596292
0.031014,0.031014,0.000000,0.016985,0.589252,-0.596292
0.031014,0.031014,0.000000,0.016985,0.589252,-0.596292
0.031014,0.031014,0.000000,0.016985,0.589252,-0.596292
0.031009,0.031009,0.000000,0.016931,0.589559,-0.587590
0.031009,0.031009,0.000000,0.016931,0.589559,-0.587590
0.031009,0.031009,0.000000,0.016931,0.589559,-0.587590
0.031009,0.031009,0.000000,0.016931,0.589559,-0.587590
0.031000,0.031000,0.000000,0.016916,0.589922,-0.569788
0.031000,0.031000,0.000000,0.016916,0.589922,-0.569788
0.031000,0.031000,0.000000,0.016916,0.589922,-0.569788
0.031000,0.031000,0.000000,0.016916,0.589922,-0.569788
0.030986,0.030986,0.000000,0.016991,0.590331,-0.534013
0.030986,0.030986,0.000000,0.016991,0.590331,-0.534013
0.030986,0.030986,0.000000,0.016991,0.590331,-0.534013
0.030986,0.030986,0.000000,0.016991,0.590331,-0.534013
0.030974,0.030974,0.000000,0.017129,0.590381,-0.498268
0.030974,0.030974,0.000000,0.017129,0.590381,-0.498268
0.030974,0.030974,0.000000,0.017129,0.590381,-0.498268
0.030974,0.030974,0.000000,0.017129,0.590381,-0.498268
0.030968,0.030968,0.000000,0.017212,0.590065,-0.482219
0.030968,0.030968,0.000000,0.017212,0.590065,-0.482219
0.030968,0.030968,0.000000,0.017212,0.590065,-0.482219
0.030968,0.030968,0.000000,0.017212,0.590065,-0.482219
