cost,rmse,penalty,NU,SIGMA,THETA
0.096403,0.096403,0.000000,0.010000,0.610503,-0.600000
0.096403,0.096403,0.000000,0.010000,0.610503,-0.600000
0.096403,0.096403,0.000000,0.010000,0.610503,-0.600000
0.096403,0.096403,0.000000,0.010000,0.610503,-0.600000
0.723750,0.723750,0.000000,0.000000,1.403403,-0.602597
0.126429,0.126429,0.000000,0.007467,0.811364,-0.600658
0.052113,0.052113,0.000000,0.008930,0.695328,-0.600278
0.052113,0.052113,0.000000,0.008930,0.695328,-0.600278
0.052113,0.052113,0.000000,0.008930,0.695328,-0.600278
0.052113,0.052113,0.000000,0.008930,0.695328,-0.600278
0.036208,0.036208,0.000000,0.000000,0.692556,-0.598946
0.036208,0.036208,0.000000,0.000000,0.692556,-0.598946
0.036208,0.036208,0.000000,0.000000,0.692556,-0.598946
0.036208,0.036208,0.000000,0.000000,0.692556,-0.598946
0.034998,0.034998,0.000000,0.000000,0.688130,-0.585955
0.034998,0.034998,0.000000,0.000000,0.688130,-0.585955
0.034998,0.034998,0.000000,0.000000,0.688130,-0.585955
0.034998,0.034998,0.000000,0.000000,0.688130,-0.585955
0.130957,0.130957,0.000000,0.000000,0.554355,-0.177244
0.034685,0.034685,0.000000,0.000000,0.674753,-0.545084
0.034685,0.034685,0.000000,0.000000,0.674753,-0.545084
0.034685,0.034685,0.000000,0.000000,0.674753,-0.545084
0.034685,0.034685,0.000000,0.000000,0.674753,-0.545084
0.034417,0.034417,0.000000,0.000000,0.684623,-0.575356
0.034188,0.034188,0.000000,0.000000,0.680084,-0.561434
0.034188,0.034188,0.000000,0.000000,0.680084,-0.561434
0.034188,0.034188,0.000000,0.000000,0.680084,-0.561434
0.034188,0.034188,0.000000,0.000000,0.680084,-0.561434
0.034285,0.034285,0.000000,0.000000,0.677992,-0.554961
0.034213,0.034213,0.000000,0.000000,0.679207,-0.558720
0.034196,0.034196,0.000000,0.000000,0.679692,-0.560222
0.034191,0.034191,0.000000,0.000000,0.679904,-0.560878
0.034189,0.034189,0.000000,0.000000,0.680000,-0.561176
0.034188,0.034188,0.000000,0.000000,0.680045,-0.561314
0.034188,0.034188,0.000000,0.000000,0.680066,-0.561378
0.034188,0.034188,0.000000,0.000000,0.680075,-0.561408
0.034188,0.034188,0.000000,0.000000,0.680080,-0.561422
0.034188,0.034188,0.000000,0.000000,0.680082,-0.561428
0.034188,0.034188,0.000000,0.000000,0.680083,-0.561431
