cost,rmse,penalty,NU,SIGMA,THETA
0.227194,0.227194,0.000000,0.010000,0.610503,-0.600000
0.227194,0.227194,0.000000,0.010000,0.610503,-0.600000
0.227194,0.227194,0.000000,0.010000,0.610503,-0.600000
0.227194,0.227194,0.000000,0.010000,0.610503,-0.600000
0.756289,0.756289,0.000000,0.000000,1.585795,-0.600161
0.087970,0.087970,0.000000,0.006779,0.924597,-0.600052
0.087970,0.087970,0.000000,0.006780,0.924597,-0.600052
0.087970,0.087970,0.000000,0.006779,0.924597,-0.600052
0.087970,0.087970,0.000000,0.006779,0.924597,-0.600052
0.120530,0.120530,0.000000,0.218246,0.950846,-0.601348
0.094669,0.094669,0.000000,0.097565,0.935866,-0.600608
0.082608,0.082608,0.000000,0.048852,0.929820,-0.600310
0.082608,0.082608,0.000000,0.048852,0.929820,-0.600310
0.082608,0.082608,0.000000,0.048852,0.929820,-0.600310
0.082608,0.082608,0.000000,0.048852,0.929820,-0.600310
0.233872,0.233872,0.000000,0.000000,0.596940,-0.622908
0.053850,0.053850,0.000000,0.034046,0.828925,-0.607159
0.053850,0.053850,0.000000,0.034046,0.828925,-0.607159
0.053850,0.053850,0.000000,0.034046,0.828925,-0.607159
0.053850,0.053850,0.000000,0.034046,0.828925,-0.607159
0.019098,0.019098,0.000000,0.003107,0.834275,-0.598299
0.019098,0.019098,0.000000,0.003107,0.834275,-0.598299
0.019098,0.019098,0.000000,0.003107,0.834275,-0.598299
0.019098,0.019098,0.000000,0.003107,0.834275,-0.598299
0.029412,0.029412,0.000000,0.018090,0.850211,-0.601866
0.018858,0.018858,0.000000,0.005928,0.837275,-0.598970
0.018858,0.018858,0.000000,0.005928,0.837275,-0.598970
0.018858,0.018858,0.000000,0.005928,0.837275,-0.598970
0.018858,0.018858,0.000000,0.005928,0.837275,-0.598970
0.018799,0.018799,0.000000,0.004915,0.834146,-0.598070
0.018799,0.018799,0.000000,0.004915,0.834146,-0.598070
0.018799,0.018799,0.000000,0.004915,0.834146,-0.598070
0.018799,0.018799,0.000000,0.004915,0.834146,-0.598070
0.018822,0.018822,0.000000,0.004222,0.836259,-0.597233
0.018742,0.018742,0.000000,0.004598,0.835112,-0.597688
0.018742,0.018742,0.000000,0.004598,0.835112,-0.597688
0.018742,0.018742,0.000000,0.004598,0.835112,-0.597688
0.018742,0.018742,0.000000,0.004598,0.835112,-0.597688
0.018732,0.018732,0.000000,0.004924,0.835810,-0.597330
0.018732,0.018732,0.000000,0.004924,0.835810,-0.597330
0.018732,0.018732,0.000000,0.004924,0.835810,-0.597330
0.018732,0.018732,0.000000,0.004924,0.835810,-0.597330
0.018731,0.018731,0.000000,0.004870,0.835696,-0.596816
