cost,rmse,penalty,NU,SIGMA,THETA
0.393379,0.393379,0.000000,0.010000,0.610503,-0.600000
0.393379,0.393379,0.000000,0.010000,0.610503,-0.600000
0.393379,0.393379,0.000000,0.010000,0.610503,-0.600000
0.393379,0.393379,0.000000,0.010000,0.610503,-0.600000
0.574094,0.574094,0.000000,0.000000,1.558950,-0.600439
0.078210,0.078210,0.000000,0.005830,1.005966,-0.600183
0.078210,0.078210,0.000000,0.005830,1.005966,-0.600183
0.078210,0.078210,0.000000,0.005830,1.005966,-0.600183
0.078210,0.078210,0.000000,0.005830,1.005966,-0.600183
0.070314,0.070314,0.000000,0.000000,0.973781,-0.599356
0.070314,0.070314,0.000000,0.000000,0.973781,-0.599356
0.070314,0.070314,0.000000,0.000000,0.973781,-0.599356
0.070314,0.070314,0.000000,0.000000,0.973781,-0.599356
0.069303,0.069303,0.000000,0.000000,0.979490,-0.630402
0.069303,0.069303,0.000000,0.000000,0.979490,-0.630402
0.069303,0.069303,0.000000,0.000000,0.979490,-0.630402
0.069303,0.069303,0.000000,0.000000,0.979490,-0.630402
0.165931,0.165931,0.000000,0.000000,1.140044,-3.408346
0.087888,0.087888,0.000000,0.000000,1.043864,-1.744214
0.071304,0.071304,0.000000,0.000000,1.008267,-1.128305
0.068796,0.068796,0.000000,0.000000,0.993479,-0.872445
0.068691,0.068691,0.000000,0.000000,0.986590,-0.753254
0.068895,0.068895,0.000000,0.000000,0.983170,-0.694083
0.069065,0.069065,0.000000,0.000000,0.981418,-0.663761
0.069172,0.069172,0.000000,0.000000,0.980505,-0.647971
0.069232,0.069232,0.000000,0.000000,0.980026,-0.639681
0.069265,0.069265,0.000000,0.000000,0.979774,-0.635310
0.069283,0.069283,0.000000,0.000000,0.979640,-0.633000
0.069283,0.069283,0.000000,0.000000,0.979640,-0.633000
0.069283,0.069283,0.000000,0.000000,0.979640,-0.633000
0.069283,0.069283,0.000000,0.000000,0.979640,-0.633000
0.069292,0.069292,0.000000,0.000000,0.979571,-0.631860
0.069287,0.069287,0.000000,0.000000,0.979608,-0.632469
0.069285,0.069285,0.000000,0.000000,0.979625,-0.632753
0.069284,0.069284,0.000000,0.000000,0.979633,-0.632885
0.069283,0.069283,0.000000,0.000000,0.979637,-0.632947
0.069283,0.069283,0.000000,0.000000,0.979639,-0.632975
0.069283,0.069283,0.000000,0.000000,0.979639,-0.632988
0.069283,0.069283,0.000000,0.000000,0.979640,-0.632995
0.069283,0.069283,0.000000,0.000000,0.979640,-0.632997
0.069283,0.069283,0.000000,0.000000,0.979640,-0.632999
0.069283,0.069283,0.000000,0.000000,0.979640,-0.632999
