cost,rmse,penalty,NU,SIGMA,THETA
0.208347,0.208347,0.000000,0.010000,0.610503,-0.600000
0.208347,0.208347,0.000000,0.010000,0.610503,-0.600000
0.208347,0.208347,0.000000,0.010000,0.610503,-0.600000
0.208347,0.208347,0.000000,0.010000,0.610503,-0.600000
0.755900,0.755900,0.000000,0.000000,1.556824,-0.602937
0.101641,0.101641,0.000000,0.006890,0.904798,-0.600913
0.101641,0.101641,0.000000,0.006890,0.904798,-0.600913
0.101641,0.101641,0.000000,0.006890,0.904798,-0.600913
0.101641,0.101641,0.000000,0.006890,0.904798,-0.600913
99.197708,99.197708,0.000000,0.905462,2.152345,-0.606896
0.126300,0.126300,0.000000,0.096747,1.029553,-0.601512
0.095206,0.095206,0.000000,0.042598,0.954374,-0.601151
0.095206,0.095206,0.000000,0.042598,0.954374,-0.601151
0.095206,0.095206,0.000000,0.042598,0.954374,-0.601151
0.095206,0.095206,0.000000,0.042598,0.954374,-0.601151
0.070400,0.070400,0.000000,0.038690,0.780867,-0.610180
0.070400,0.070400,0.000000,0.038690,0.780867,-0.610180
0.070400,0.070400,0.000000,0.038690,0.780867,-0.610180
0.070400,0.070400,0.000000,0.038690,0.780867,-0.610180
0.028280,0.028280,0.000000,0.043178,0.868367,-0.610716
0.028280,0.028280,0.000000,0.043178,0.868367,-0.610716
0.028280,0.028280,0.000000,0.043178,0.868367,-0.610716
0.028280,0.028280,0.000000,0.043178,0.868367,-0.610716
0.028397,0.028397,0.000000,0.042122,0.841923,-0.610868
0.025788,0.025788,0.000000,0.042656,0.855304,-0.610791
0.025788,0.025788,0.000000,0.042656,0.855304,-0.610791
0.025788,0.025788,0.000000,0.042656,0.855304,-0.610791
0.025788,0.025788,0.000000,0.042656,0.855304,-0.610791
0.025780,0.025780,0.000000,0.042205,0.854896,-0.609006
0.025780,0.025780,0.000000,0.042205,0.854896,-0.609006
0.025780,0.025780,0.000000,0.042205,0.854896,-0.609006
0.025780,0.025780,0.000000,0.042205,0.854896,-0.609006
0.025777,0.025777,0.000000,0.041923,0.854645,-0.606113
0.025777,0.025777,0.000000,0.041923,0.854645,-0.606113
0.025777,0.025777,0.000000,0.041923,0.854645,-0.606113
0.025777,0.025777,0.000000,0.041923,0.854645,-0.606113
0.025772,0.025772,0.000000,0.041775,0.854491,-0.601378
0.025772,0.025772,0.000000,0.041775,0.854491,-0.601378
0.025772,0.025772,0.000000,0.041775,0.854491,-0.601378
0.025772,0.025772,0.000000,0.041775,0.854491,-0.601378
0.025762,0.025762,0.000000,0.041695,0.854330,-0.586750
0.025762,0.025762,0.000000,0.041695,0.854330,-0.586750
0.025762,0.025762,0.000000,0.041695,0.854330,-0.586750
0.025762,0.025762,0.000000,0.041695,0.854330,-0.586750
0.025753,0.025753,0.000000,0.041941,0.854422,-0.570632
0.025753,0.025753,0.000000,0.041941,0.854422,-0.570632
0.025753,0.025753,0.000000,0.041941,0.854422,-0.570632
0.025753,0.025753,0.000000,0.041941,0.854422,-0.570632
0.025749,0.025749,0.000000,0.042319,0.854661,-0.562690
0.025749,0.025749,0.000000,0.042319,0.854661,-0.562690
0.025749,0.025749,0.000000,0.042319,0.854661,-0.562690
0.025749,0.025749,0.000000,0.042319,0.854661,-0.562690
0.025748,0.025748,0.000000,0.042490,0.854798,-0.563019
