cost,rmse,penalty,NU,SIGMA,THETA
0.122275,0.122275,0.000000,0.010000,0.610503,-0.600000
0.122275,0.122275,0.000000,0.010000,0.610503,-0.600000
0.122275,0.122275,0.000000,0.010000,0.610503,-0.600000
0.122275,0.122275,0.000000,0.010000,0.610503,-0.600000
0.789838,0.789838,0.000000,0.000000,1.495891,-0.602215
0.137036,0.137036,0.000000,0.007292,0.850272,-0.600600
0.051483,0.051483,0.000000,0.008733,0.722639,-0.600281
0.051483,0.051483,0.000000,0.008734,0.722639,-0.600281
0.051483,0.051483,0.000000,0.008733,0.722639,-0.600281
0.051483,0.051483,0.000000,0.008733,0.722639,-0.600281
99.292327,99.292327,0.000000,1.330668,3.516113,-0.609690
0.160349,0.160349,0.000000,0.140927,1.001986,-0.601222
0.049120,0.049120,0.000000,0.050190,0.810244,-0.600576
0.037307,0.037307,0.000000,0.030351,0.768321,-0.600434
0.037307,0.037307,0.000000,0.030351,0.768321,-0.600434
0.037307,0.037307,0.000000,0.030351,0.768321,-0.600434
0.037307,0.037307,0.000000,0.030351,0.768321,-0.600434
0.033617,0.033617,0.000000,0.045170,0.746421,-0.611042
0.033617,0.033617,0.000000,0.045170,0.746421,-0.611042
0.033617,0.033617,0.000000,0.045170,0.746421,-0.611042
0.033617,0.033617,0.000000,0.045170,0.746421,-0.611042
0.029799,0.029799,0.000000,0.045248,0.762675,-0.619863
0.029799,0.029799,0.000000,0.045248,0.762675,-0.619863
0.029799,0.029799,0.000000,0.045248,0.762675,-0.619863
0.029799,0.029799,0.000000,0.045248,0.762675,-0.619863
0.029590,0.029590,0.000000,0.046165,0.764721,-0.634488
0.029590,0.029590,0.000000,0.046165,0.764721,-0.634488
0.029590,0.029590,0.000000,0.046165,0.764721,-0.634488
0.029590,0.029590,0.000000,0.046165,0.764721,-0.634488
0.028788,0.028788,0.000000,0.050181,0.771076,-0.725779
0.028788,0.028788,0.000000,0.050181,0.771076,-0.725779
0.028788,0.028788,0.000000,0.050181,0.771076,-0.725779
0.028788,0.028788,0.000000,0.050181,0.771076,-0.725779
0.028115,0.028115,0.000000,0.052022,0.773132,-0.824645
0.028115,0.028115,0.000000,0.052022,0.773132,-0.824645
0.028115,0.028115,0.000000,0.052022,0.773132,-0.824645
0.028115,0.028115,0.000000,0.052022,0.773132,-0.824645
0.026996,0.026996,0.000000,0.051570,0.770827,-0.997562
0.026996,0.026996,0.000000,0.051570,0.770827,-0.997562
0.026996,0.026996,0.000000,0.051570,0.770827,-0.997562
0.026996,0.026996,0.000000,0.051570,0.770827,-0.997562
0.026042,0.026042,0.000000,0.047181,0.762093,-1.132955
0.026042,0.026042,0.000000,0.047181,0.762093,-1.132955
0.026042,0.026042,0.000000,0.047181,0.762093,-1.132955
0.026042,0.026042,0.000000,0.047181,0.762093,-1.132955
0.025900,0.025900,0.000000,0.044062,0.756536,-1.143825
0.025900,0.025900,0.000000,0.044062,0.756536,-1.143825
0.025900,0.025900,0.000000,0.044062,0.756536,-1.143825
0.025900,0.025900,0.000000,0.044062,0.756536,-1.143825
0.025885,0.025885,0.000000,0.044446,0.757329,-1.156952
0.025885,0.025885,0.000000,0.044446,0.757329,-1.156952
0.025885,0.025885,0.000000,0.044446,0.757329,-1.156952
0.025885,0.025885,0.000000,0.044446,0.757329,-1.156952
