cost,rmse,penalty,NU,SIGMA,THETA
0.118060,0.118060,0.000000,0.010000,0.610503,-0.600000
0.118060,0.118060,0.000000,0.010000,0.610503,-0.600000
0.118060,0.118060,0.000000,0.010000,0.610503,-0.600000
0.118060,0.118060,0.000000,0.010000,0.610503,-0.600000
0.166048,0.166048,0.000000,0.388449,1.046320,-0.599542
0.064616,0.064616,0.000000,0.175400,0.800976,-0.599800
0.064616,0.064616,0.000000,0.175400,0.800976,-0.599800
0.064616,0.064616,0.000000,0.175400,0.800976,-0.599800
0.064616,0.064616,0.000000,0.175400,0.800976,-0.599800
0.141529,0.141529,0.000000,0.537381,0.699946,-0.573326
0.062331,0.062331,0.000000,0.285810,0.770160,-0.591725
0.055404,0.055404,0.000000,0.234271,0.784545,-0.595494
0.055404,0.055404,0.000000,0.234271,0.784545,-0.595494
0.055404,0.055404,0.000000,0.234271,0.784545,-0.595494
0.055404,0.055404,0.000000,0.234271,0.784545,-0.595494
0.051664,0.051664,0.000000,0.262084,0.799289,-0.542039
0.051664,0.051664,0.000000,0.262084,0.799289,-0.542039
0.051664,0.051664,0.000000,0.262084,0.799289,-0.542039
0.051664,0.051664,0.000000,0.262084,0.799289,-0.542039
0.076183,0.076183,0.000000,0.425891,0.862316,-0.206739
0.048105,0.048105,0.000000,0.298747,0.813395,-0.466994
0.048105,0.048105,0.000000,0.298747,0.813395,-0.466994
0.048105,0.048105,0.000000,0.298747,0.813395,-0.466994
0.048105,0.048105,0.000000,0.298747,0.813395,-0.466994
0.047234,0.047234,0.000000,0.350505,0.822970,-0.345352
0.047234,0.047234,0.000000,0.350505,0.822970,-0.345352
0.047234,0.047234,0.000000,0.350505,0.822970,-0.345352
0.047234,0.047234,0.000000,0.350505,0.822970,-0.345352
0.045767,0.045767,0.000000,0.326697,0.809935,-0.382168
0.045767,0.045767,0.000000,0.326697,0.809935,-0.382168
0.045767,0.045767,0.000000,0.326697,0.809935,-0.382168
0.045767,0.045767,0.000000,0.326697,0.809935,-0.382168
0.045490,0.045490,0.000000,0.325753,0.804925,-0.360990
0.045490,0.045490,0.000000,0.325753,0.804925,-0.360990
0.045490,0.045490,0.000000,0.325753,0.804925,-0.360990
0.045490,0.045490,0.000000,0.325753,0.804925,-0.360990
0.045302,0.045302,0.000000,0.318778,0.798255,-0.331576
0.045302,0.045302,0.000000,0.318778,0.798255,-0.331576
0.045302,0.045302,0.000000,0.318778,0.798255,-0.331576
0.045302,0.045302,0.000000,0.318778,0.798255,-0.331576
0.045220,0.045220,0.000000,0.308872,0.793987,-0.317228
0.045220,0.045220,0.000000,0.308872,0.793987,-0.317228
0.045220,0.045220,0.000000,0.308872,0.793987,-0.317228
0.045220,0.045220,0.000000,0.308872,0.793987,-0.317228
0.045161,0.045161,0.000000,0.293784,0.789513,-0.305863
0.045161,0.045161,0.000000,0.293784,0.789513,-0.305863
0.045161,0.045161,0.000000,0.293784,0.789513,-0.305863
0.045161,0.045161,0.000000,0.293784,0.789513,-0.305863
0.045157,0.045157,0.000000,0.292254,0.789765,-0.307687
0.045157,0.045157,0.000000,0.292254,0.789765,-0.307687
0.045157,0.045157,0.000000,0.292254,0.789765,-0.307687
0.045157,0.045157,0.000000,0.292254,0.789765,-0.307687
