cost,rmse,penalty,NU,SIGMA,THETA
0.413153,0.413153,0.000000,0.010000,0.610503,-0.600000
0.413153,0.413153,0.000000,0.010000,0.610503,-0.600000
0.413153,0.413153,0.000000,0.010000,0.610503,-0.600000
0.413153,0.413153,0.000000,0.010000,0.610503,-0.600000
0.556493,0.556493,0.000000,0.000000,1.570762,-0.598602
0.034800,0.034800,0.000000,0.005669,1.026437,-0.599395
0.034800,0.034800,0.000000,0.005669,1.026437,-0.599395
0.034800,0.034800,0.000000,0.005669,1.026437,-0.599395
0.034800,0.034800,0.000000,0.005669,1.026437,-0.599395
0.033704,0.033704,0.000000,0.000000,1.038533,-0.596628
0.030618,0.030618,0.000000,0.002575,1.033038,-0.597885
0.030618,0.030618,0.000000,0.002576,1.033038,-0.597885
0.030618,0.030618,0.000000,0.002575,1.033038,-0.597885
0.030618,0.030618,0.000000,0.002575,1.033038,-0.597885
0.024387,0.024387,0.000000,0.000000,1.010086,-0.603638
0.024387,0.024387,0.000000,0.000000,1.010086,-0.603638
0.024387,0.024387,0.000000,0.000000,1.010086,-0.603638
0.024387,0.024387,0.000000,0.000000,1.010086,-0.603638
0.023943,0.023943,0.000000,0.000000,1.015664,-0.582794
0.023943,0.023943,0.000000,0.000000,1.015664,-0.582794
0.023943,0.023943,0.000000,0.000000,1.015664,-0.582794
0.023943,0.023943,0.000000,0.000000,1.015664,-0.582794
0.084271,0.084271,0.000000,0.000000,1.095596,-0.060618
0.027244,0.027244,0.000000,0.000000,1.027826,-0.503337
0.024294,0.024294,0.000000,0.000000,1.019001,-0.560990
0.024022,0.024022,0.000000,0.000000,1.016930,-0.574523
0.023968,0.023968,0.000000,0.000000,1.016196,-0.579316
0.023953,0.023953,0.000000,0.000000,1.015896,-0.581272
0.023947,0.023947,0.000000,0.000000,1.015767,-0.582117
0.023945,0.023945,0.000000,0.000000,1.015710,-0.582490
0.023944,0.023944,0.000000,0.000000,1.015684,-0.582657
0.023943,0.023943,0.000000,0.000000,1.015673,-0.582732
0.023943,0.023943,0.000000,0.000000,1.015668,-0.582766
