cost,rmse,penalty,NU,SIGMA,THETA
0.415096,0.415096,0.000000,0.010000,0.610503,-0.600000
0.415096,0.415096,0.000000,0.010000,0.610503,-0.600000
0.415096,0.415096,0.000000,0.010000,0.610503,-0.600000
0.415096,0.415096,0.000000,0.010000,0.610503,-0.600000
0.558527,0.558527,0.000000,0.000000,1.573438,-0.600532
0.030540,0.030540,0.000000,0.005665,1.027953,-0.600230
0.030540,0.030540,0.000000,0.005665,1.027953,-0.600230
0.030540,0.030540,0.000000,0.005665,1.027953,-0.600230
0.030540,0.030540,0.000000,0.005665,1.027953,-0.600230
0.030544,0.030544,0.000000,0.000000,1.041597,-0.599053
0.024479,0.024479,0.000000,0.002833,1.034773,-0.599642
0.024479,0.024479,0.000000,0.002833,1.034773,-0.599642
0.024479,0.024479,0.000000,0.002833,1.034773,-0.599642
0.024479,0.024479,0.000000,0.002833,1.034773,-0.599642
0.015789,0.015789,0.000000,0.000000,1.010967,-0.595204
0.015789,0.015789,0.000000,0.000000,1.010967,-0.595204
0.015789,0.015789,0.000000,0.000000,1.010967,-0.595204
0.015789,0.015789,0.000000,0.000000,1.010967,-0.595204
0.018984,0.018984,0.000000,0.000000,1.003794,-0.505920
0.016686,0.016686,0.000000,0.000000,1.008312,-0.562157
0.016097,0.016097,0.000000,0.000000,1.009919,-0.582153
0.015906,0.015906,0.000000,0.000000,1.010541,-0.589904
0.015836,0.015836,0.000000,0.000000,1.010792,-0.593027
0.015808,0.015808,0.000000,0.000000,1.010895,-0.594306
0.015797,0.015797,0.000000,0.000000,1.010937,-0.594833
0.015792,0.015792,0.000000,0.000000,1.010955,-0.595050
0.015790,0.015790,0.000000,0.000000,1.010962,-0.595141
0.015789,0.015789,0.000000,0.000000,1.010965,-0.595178
0.015789,0.015789,0.000000,0.000000,1.010966,-0.595193
