cost,rmse,penalty,NU,SIGMA,THETA
0.208138,0.208138,0.000000,0.010000,0.610503,-0.600000
0.208138,0.208138,0.000000,0.010000,0.610503,-0.600000
0.208138,0.208138,0.000000,0.010000,0.610503,-0.600000
0.208138,0.208138,0.000000,0.010000,0.610503,-0.600000
0.772996,0.772996,0.000000,0.000000,1.581887,-0.601760
0.095719,0.095719,0.000000,0.006862,0.915317,-0.600552
0.095719,0.095719,0.000000,0.006862,0.915317,-0.600552
0.095719,0.095719,0.000000,0.006862,0.915317,-0.600552
0.095719,0.095719,0.000000,0.006862,0.915317,-0.600552
0.164246,0.164246,0.000000,0.276444,1.066625,-0.602581
0.118364,0.118364,0.000000,0.110254,0.973348,-0.601330
0.095852,0.095852,0.000000,0.047837,0.938315,-0.600860
0.090558,0.090558,0.000000,0.027270,0.926771,-0.600706
0.090558,0.090558,0.000000,0.027270,0.926771,-0.600706
0.090558,0.090558,0.000000,0.027270,0.926771,-0.600706
0.090558,0.090558,0.000000,0.027270,0.926771,-0.600706
0.267367,0.267367,0.000000,0.000000,0.542114,-0.611802
0.039779,0.039779,0.000000,0.018466,0.802577,-0.604288
0.039779,0.039779,0.000000,0.018466,0.802577,-0.604288
0.039779,0.039779,0.000000,0.018466,0.802577,-0.604288
0.039779,0.039779,0.000000,0.018466,0.802577,-0.604288
0.019256,0.019256,0.000000,0.004368,0.831373,-0.600666
0.019256,0.019256,0.000000,0.004368,0.831373,-0.600666
0.019256,0.019256,0.000000,0.004368,0.831373,-0.600666
0.019256,0.019256,0.000000,0.004368,0.831373,-0.600666
0.015856,0.015856,0.000000,0.003263,0.802944,-0.600032
0.015856,0.015856,0.000000,0.003263,0.802944,-0.600032
0.015856,0.015856,0.000000,0.003263,0.802944,-0.600032
0.015856,0.015856,0.000000,0.003263,0.802944,-0.600032
0.014212,0.014212,0.000000,0.008615,0.822103,-0.601468
0.014212,0.014212,0.000000,0.008615,0.822103,-0.601468
0.014212,0.014212,0.000000,0.008615,0.822103,-0.601468
0.014212,0.014212,0.000000,0.008615,0.822103,-0.601468
0.018611,0.018611,0.000000,0.000000,0.820239,-0.599649
0.012252,0.012252,0.000000,0.005666,0.821465,-0.600845
0.012252,0.012252,0.000000,0.005666,0.821465,-0.600845
0.012252,0.012252,0.000000,0.005666,0.821465,-0.600845
0.012252,0.012252,0.000000,0.005666,0.821465,-0.600845
0.011725,0.011725,0.000000,0.002984,0.811869,-0.600302
0.011725,0.011725,0.000000,0.002984,0.811869,-0.600302
0.011725,0.011725,0.000000,0.002984,0.811869,-0.600302
0.011725,0.011725,0.000000,0.002984,0.811869,-0.600302
0.011234,0.011234,0.000000,0.004507,0.815573,-0.600608
0.011234,0.011234,0.000000,0.004507,0.815573,-0.600608
0.011234,0.011234,0.000000,0.004507,0.815573,-0.600608
0.011234,0.011234,0.000000,0.004507,0.815573,-0.600608
0.011227,0.011227,0.000000,0.004308,0.815615,-0.600629
0.011227,0.011227,0.000000,0.004308,0.815615,-0.600629
0.011227,0.011227,0.000000,0.004308,0.815615,-0.600629
0.011227,0.011227,0.000000,0.004308,0.815615,-0.600629
0.011226,0.011226,0.000000,0.004329,0.815512,-0.600663
