cost,rmse,penalty,NU,SIGMA,THETA
0.025795,0.025795,0.000000,0.010000,0.610503,-0.600000
0.025795,0.025795,0.000000,0.010000,0.610503,-0.600000
0.025795,0.025795,0.000000,0.010000,0.610503,-0.600000
0.025795,0.025795,0.000000,0.010000,0.610503,-0.600000
43.041655,43.041655,0.000000,0.728173,0.000010,-0.594784
0.083884,0.083884,0.000000,0.081817,0.549454,-0.599478
0.029723,0.029723,0.000000,0.031823,0.591952,-0.599842
0.020497,0.020497,0.000000,0.019541,0.602393,-0.599931
0.020497,0.020497,0.000000,0.019541,0.602393,-0.599931
0.020497,0.020497,0.000000,0.019541,0.602393,-0.599931
0.020497,0.020497,0.000000,0.019541,0.602393,-0.599931
0.028841,0.028841,0.000000,0.000000,0.568137,-0.593425
0.019730,0.019730,0.000000,0.015177,0.594741,-0.598478
0.019730,0.019730,0.000000,0.015177,0.594741,-0.598478
0.019730,0.019730,0.000000,0.015177,0.594742,-0.598478
0.019730,0.019730,0.000000,0.015177,0.594741,-0.598478
0.019397,0.019397,0.000000,0.011929,0.594994,-0.595739
0.019397,0.019397,0.000000,0.011929,0.594994,-0.595739
0.019397,0.019397,0.000000,0.011929,0.594994,-0.595739
0.019397,0.019397,0.000000,0.011929,0.594994,-0.595739
0.019368,0.019368,0.000000,0.012846,0.595748,-0.592414
0.019368,0.019368,0.000000,0.012846,0.595748,-0.592414
0.019368,0.019368,0.000000,0.012846,0.595748,-0.592414
0.019368,0.019368,0.000000,0.012846,0.595748,-0.592414
0.019348,0.019348,0.000000,0.013028,0.595899,-0.586699
0.019348,0.019348,0.000000,0.013028,0.595899,-0.586699
0.019348,0.019348,0.000000,0.013028,0.595899,-0.586699
0.019348,0.019348,0.000000,0.013028,0.595899,-0.586699
0.019236,0.019236,0.000000,0.013424,0.596410,-0.554228
0.019236,0.019236,0.000000,0.013424,0.596410,-0.554228
0.019236,0.019236,0.000000,0.013424,0.596410,-0.554228
0.019236,0.019236,0.000000,0.013424,0.596410,-0.554228
0.018768,0.018768,0.000000,0.014585,0.598359,-0.393783
0.018768,0.018768,0.000000,0.014585,0.598359,-0.393783
0.018768,0.018768,0.000000,0.014585,0.598359,-0.393783
0.018768,0.018768,0.000000,0.014585,0.598359,-0.393783
0.018581,0.018581,0.000000,0.015645,0.600455,-0.058333
0.018581,0.018581,0.000000,0.015645,0.600455,-0.058333
0.018581,0.018581,0.000000,0.015645,0.600455,-0.058333
0.018581,0.018581,0.000000,0.015645,0.600455,-0.058333
0.018369,0.018369,0.000000,0.013943,0.597326,-0.153977
0.018369,0.018369,0.000000,0.013943,0.597326,-0.153977
0.018369,0.018369,0.000000,0.013943,0.597326,-0.153977
0.018369,0.018369,0.000000,0.013943,0.597326,-0.153977
0.018344,0.018344,0.000000,0.013619,0.597107,-0.109828
0.018344,0.018344,0.000000,0.013619,0.597107,-0.109828
0.018344,0.018344,0.000000,0.013619,0.597107,-0.109828
0.018344,0.018344,0.000000,0.013619,0.597107,-0.109828
0.018338,0.018338,0.000000,0.013408,0.596817,-0.070976
0.018338,0.018338,0.000000,0.013408,0.596817,-0.070976
0.018338,0.018338,0.000000,0.013408,0.596817,-0.070976
0.018338,0.018338,0.000000,0.013408,0.596817,-0.070976
