cost,rmse,penalty,NU,SIGMA,THETA
0.120288,0.120288,0.000000,0.010000,0.610503,-0.600000
0.120288,0.120288,0.000000,0.010000,0.610503,-0.600000
0.120288,0.120288,0.000000,0.010000,0.610503,-0.600000
0.120288,0.120288,0.000000,0.010000,0.610503,-0.600000
0.665123,0.665123,0.000000,0.000000,1.358407,-0.603288
0.120887,0.120887,0.000000,0.007443,0.801739,-0.600841
0.075159,0.075159,0.000000,0.008727,0.705730,-0.600419
0.075160,0.075160,0.000000,0.008727,0.705730,-0.600419
0.075159,0.075159,0.000000,0.008727,0.705730,-0.600419
0.075159,0.075159,0.000000,0.008727,0.705730,-0.600419
0.065828,0.065828,0.000000,0.000000,0.704000,-0.600916
0.065828,0.065828,0.000000,0.000000,0.704000,-0.600916
0.065828,0.065828,0.000000,0.000000,0.704000,-0.600916
0.065828,0.065828,0.000000,0.000000,0.704000,-0.600916
0.065507,0.065507,0.000000,0.000000,0.692979,-0.619553
0.065507,0.065507,0.000000,0.000000,0.692979,-0.619553
0.065507,0.065507,0.000000,0.000000,0.692979,-0.619553
0.065507,0.065507,0.000000,0.000000,0.692979,-0.619553
0.065413,0.065413,0.000000,0.000000,0.695795,-0.613783
0.065413,0.065413,0.000000,0.000000,0.695795,-0.613783
0.065413,0.065413,0.000000,0.000000,0.695795,-0.613783
0.065413,0.065413,0.000000,0.000000,0.695795,-0.613783
0.065756,0.065756,0.000000,0.000000,0.689825,-0.610525
0.065479,0.065479,0.000000,0.000000,0.693531,-0.612547
0.065432,0.065432,0.000000,0.000000,0.694821,-0.613251
0.065419,0.065419,0.000000,0.000000,0.695355,-0.613543
0.065415,0.065415,0.000000,0.000000,0.695593,-0.613672
0.065414,0.065414,0.000000,0.000000,0.695701,-0.613732
0.065413,0.065413,0.000000,0.000000,0.695751,-0.613759
0.065413,0.065413,0.000000,0.000000,0.695775,-0.613772
0.065413,0.065413,0.000000,0.000000,0.695786,-0.613778
0.065413,0.065413,0.000000,0.000000,0.695791,-0.613781
0.065413,0.065413,0.000000,0.000000,0.695793,-0.613782
