cost,rmse,penalty,NU,SIGMA,THETA
0.071481,0.071481,0.000000,0.010000,0.610503,-0.600000
0.071481,0.071481,0.000000,0.010000,0.610503,-0.600000
0.071481,0.071481,0.000000,0.010000,0.610503,-0.600000
0.071481,0.071481,0.000000,0.010000,0.610503,-0.600000
0.103714,0.103714,0.000000,0.000000,0.695094,-0.607191
0.069655,0.069655,0.000000,0.008102,0.626561,-0.601365
0.069655,0.069655,0.000000,0.008102,0.626561,-0.601365
0.069655,0.069655,0.000000,0.008102,0.626561,-0.601365
0.069655,0.069655,0.000000,0.008102,0.626561,-0.601365
0.056545,0.056545,0.000000,0.000000,0.611937,-0.606436
0.056545,0.056545,0.000000,0.000000,0.611937,-0.606436
0.056545,0.056545,0.000000,0.000000,0.611937,-0.606436
0.056545,0.056545,0.000000,0.000000,0.611937,-0.606436
0.057299,0.057299,0.000000,0.000000,0.598136,-0.531565
0.056469,0.056469,0.000000,0.000000,0.605714,-0.572678
0.056420,0.056420,0.000000,0.000000,0.608748,-0.589135
0.056455,0.056455,0.000000,0.000000,0.610207,-0.597053
0.056455,0.056455,0.000000,0.000000,0.610207,-0.597053
0.056455,0.056455,0.000000,0.000000,0.610208,-0.597053
0.056455,0.056455,0.000000,0.000000,0.610207,-0.597053
0.057335,0.057335,0.000000,0.000000,0.597931,-0.492202
0.056523,0.056523,0.000000,0.000000,0.604689,-0.549917
0.056421,0.056421,0.000000,0.000000,0.607500,-0.573928
0.056421,0.056421,0.000000,0.000000,0.608826,-0.585255
0.056433,0.056433,0.000000,0.000000,0.609489,-0.590919
0.056442,0.056442,0.000000,0.000000,0.609830,-0.593833
0.056448,0.056448,0.000000,0.000000,0.610009,-0.595354
0.056451,0.056451,0.000000,0.000000,0.610102,-0.596154
0.056453,0.056453,0.000000,0.000000,0.610152,-0.596577
0.056454,0.056454,0.000000,0.000000,0.610178,-0.596801
0.056454,0.056454,0.000000,0.000000,0.610192,-0.596919
