cost,rmse,penalty,NU,SIGMA,THETA
0.228190,0.228190,0.000000,0.010000,0.610503,-0.600000
0.228190,0.228190,0.000000,0.010000,0.610503,-0.600000
0.228190,0.228190,0.000000,0.010000,0.610503,-0.600000
0.228190,0.228190,0.000000,0.010000,0.610503,-0.600000
0.737106,0.737106,0.000000,0.000000,1.557743,-0.604152
0.091461,0.091461,0.000000,0.006802,0.913428,-0.601328
0.091461,0.091461,0.000000,0.006802,0.913428,-0.601328
0.091461,0.091461,0.000000,0.006802,0.913428,-0.601328
0.091461,0.091461,0.000000,0.006802,0.913428,-0.601328
99.178381,99.178381,0.000000,0.995227,2.448112,-0.611284
0.140555,0.140555,0.000000,0.105645,1.066896,-0.602323
0.088460,0.088460,0.000000,0.041244,0.966905,-0.601675
0.083026,0.083026,0.000000,0.025446,0.942375,-0.601516
0.083026,0.083026,0.000000,0.025446,0.942375,-0.601516
0.083026,0.083026,0.000000,0.025446,0.942375,-0.601516
0.083026,0.083026,0.000000,0.025446,0.942375,-0.601516
0.084492,0.084492,0.000000,0.030958,0.782834,-0.612717
0.031972,0.031972,0.000000,0.028175,0.863402,-0.607060
0.031972,0.031972,0.000000,0.028175,0.863402,-0.607060
0.031972,0.031972,0.000000,0.028175,0.863402,-0.607060
0.031972,0.031972,0.000000,0.028175,0.863402,-0.607060
0.030954,0.030954,0.000000,0.032088,0.869534,-0.627634
0.030954,0.030954,0.000000,0.032088,0.869534,-0.627634
0.030954,0.030954,0.000000,0.032088,0.869534,-0.627634
0.030954,0.030954,0.000000,0.032088,0.869534,-0.627634
0.029813,0.029813,0.000000,0.037898,0.872234,-0.688540
0.029813,0.029813,0.000000,0.037898,0.872234,-0.688540
0.029813,0.029813,0.000000,0.037898,0.872234,-0.688540
0.029813,0.029813,0.000000,0.037898,0.872234,-0.688540
0.028236,0.028236,0.000000,0.044168,0.882936,-0.807207
0.028236,0.028236,0.000000,0.044168,0.882936,-0.807207
0.028236,0.028236,0.000000,0.044168,0.882936,-0.807207
0.028236,0.028236,0.000000,0.044168,0.882936,-0.807207
0.026031,0.026031,0.000000,0.049365,0.887114,-0.990144
0.026031,0.026031,0.000000,0.049365,0.887114,-0.990144
0.026031,0.026031,0.000000,0.049365,0.887114,-0.990144
0.026031,0.026031,0.000000,0.049365,0.887114,-0.990144
0.022488,0.022488,0.000000,0.048910,0.881766,-1.214921
0.022488,0.022488,0.000000,0.048910,0.881766,-1.214921
0.022488,0.022488,0.000000,0.048910,0.881766,-1.214921
0.022488,0.022488,0.000000,0.048910,0.881766,-1.214921
0.016693,0.016693,0.000000,0.035034,0.856980,-1.499723
0.016693,0.016693,0.000000,0.035034,0.856980,-1.499723
0.016693,0.016693,0.000000,0.035034,0.856980,-1.499723
0.016693,0.016693,0.000000,0.035034,0.856980,-1.499723
0.016559,0.016559,0.000000,0.034391,0.858102,-1.622287
0.016559,0.016559,0.000000,0.034391,0.858102,-1.622287
0.016559,0.016559,0.000000,0.034391,0.858102,-1.622287
0.016559,0.016559,0.000000,0.034391,0.858102,-1.622287
0.016357,0.016357,0.000000,0.034536,0.856734,-1.582886
0.016357,0.016357,0.000000,0.034536,0.856734,-1.582886
0.016357,0.016357,0.000000,0.034536,0.856734,-1.582886
0.016357,0.016357,0.000000,0.034536,0.856734,-1.582886
0.016355,0.016355,0.000000,0.034665,0.856603,-1.588692
0.016355,0.016355,0.000000,0.034665,0.856603,-1.588692
0.016355,0.016355,0.000000,0.034665,0.856603,-1.588692
0.016355,0.016355,0.000000,0.034665,0.856603,-1.588692
