cost,rmse,penalty,NU,SIGMA,THETA
0.128259,0.128259,0.000000,0.010000,0.610503,-0.600000
0.128259,0.128259,0.000000,0.010000,0.610503,-0.600000
0.128259,0.128259,0.000000,0.010000,0.610503,-0.600000
0.128259,0.128259,0.000000,0.010000,0.610503,-0.600000
0.827535,0.827535,0.000000,0.000000,1.547442,-0.601537
0.140869,0.140869,0.000000,0.007207,0.872169,-0.600429
0.035347,0.035347,0.000000,0.008671,0.734984,-0.600204
0.035347,0.035347,0.000000,0.008671,0.734984,-0.600204
0.035347,0.035347,0.000000,0.008671,0.734984,-0.600204
0.035347,0.035347,0.000000,0.008671,0.734984,-0.600204
99.279737,99.279737,0.000000,1.235896,3.324263,-0.603232
0.175865,0.175865,0.000000,0.131394,0.993912,-0.600507
0.050996,0.050996,0.000000,0.041096,0.803394,-0.600284
0.030193,0.030193,0.000000,0.020452,0.759839,-0.600233
0.030193,0.030193,0.000000,0.020452,0.759839,-0.600233
0.030193,0.030193,0.000000,0.020452,0.759839,-0.600233
0.030193,0.030193,0.000000,0.020452,0.759839,-0.600233
0.033702,0.033702,0.000000,0.024031,0.735857,-0.597830
0.028805,0.028805,0.000000,0.021699,0.751483,-0.599396
0.028805,0.028805,0.000000,0.021699,0.751483,-0.599396
0.028805,0.028805,0.000000,0.021699,0.751483,-0.599396
0.028805,0.028805,0.000000,0.021699,0.751483,-0.599396
0.028669,0.028669,0.000000,0.020313,0.749888,-0.595200
0.028669,0.028669,0.000000,0.020313,0.749888,-0.595200
0.028669,0.028669,0.000000,0.020313,0.749888,-0.595200
0.028669,0.028669,0.000000,0.020313,0.749888,-0.595200
0.028643,0.028643,0.000000,0.019793,0.749273,-0.589397
0.028643,0.028643,0.000000,0.019793,0.749273,-0.589397
0.028643,0.028643,0.000000,0.019793,0.749273,-0.589397
0.028643,0.028643,0.000000,0.019793,0.749273,-0.589397
0.028611,0.028611,0.000000,0.019514,0.748904,-0.578828
0.028611,0.028611,0.000000,0.019514,0.748904,-0.578828
0.028611,0.028611,0.000000,0.019514,0.748904,-0.578828
0.028611,0.028611,0.000000,0.019514,0.748904,-0.578828
0.028463,0.028463,0.000000,0.018812,0.747899,-0.518724
0.028463,0.028463,0.000000,0.018812,0.747899,-0.518724
0.028463,0.028463,0.000000,0.018812,0.747899,-0.518724
0.028463,0.028463,0.000000,0.018812,0.747899,-0.518724
0.028185,0.028185,0.000000,0.018325,0.746905,-0.389409
0.028185,0.028185,0.000000,0.018325,0.746905,-0.389409
0.028185,0.028185,0.000000,0.018325,0.746905,-0.389409
0.028185,0.028185,0.000000,0.018325,0.746905,-0.389409
0.027752,0.027752,0.000000,0.018582,0.745782,-0.122796
0.027752,0.027752,0.000000,0.018582,0.745782,-0.122796
0.027752,0.027752,0.000000,0.018582,0.745782,-0.122796
0.027752,0.027752,0.000000,0.018582,0.745782,-0.122796
0.027570,0.027570,0.000000,0.019616,0.744686,-0.007695
0.027570,0.027570,0.000000,0.019616,0.744686,-0.007695
0.027570,0.027570,0.000000,0.019616,0.744686,-0.007695
0.027570,0.027570,0.000000,0.019616,0.744686,-0.007695
0.027518,0.027518,0.000000,0.020435,0.744516,-0.024093
0.027518,0.027518,0.000000,0.020435,0.744516,-0.024093
0.027518,0.027518,0.000000,0.020435,0.744516,-0.024093
0.027518,0.027518,0.000000,0.020435,0.744516,-0.024093
0.027508,0.027508,0.000000,0.020746,0.745133,-0.022423
0.027508,0.027508,0.000000,0.020746,0.745133,-0.022423
0.027508,0.027508,0.000000,0.020746,0.745133,-0.022423
0.027508,0.027508,0.000000,0.020746,0.745133,-0.022423
0.027506,0.027506,0.000000,0.020824,0.745580,-0.039629
0.027506,0.027506,0.000000,0.020824,0.745580,-0.039629
0.027506,0.027506,0.000000,0.020824,0.745580,-0.039629
0.027506,0.027506,0.000000,0.020824,0.745580,-0.039629
