cost,rmse,penalty,NU,SIGMA,THETA
0.530214,0.530214,0.000000,0.010000,0.610503,-0.600000
0.530214,0.530214,0.000000,0.010000,0.610503,-0.600000
0.530214,0.530214,0.000000,0.010000,0.610503,-0.600000
0.530214,0.530214,0.000000,0.010000,0.610503,-0.600000
0.425012,0.425012,0.000000,0.000000,1.542872,-0.600808
0.425012,0.425012,0.000000,0.000000,1.542872,-0.600808
0.425012,0.425012,0.000000,0.000000,1.542872,-0.600808
0.425012,0.425012,0.000000,0.000000,1.542872,-0.600808
98.876075,98.876075,0.000000,1.918863,6.423556,-0.635492
61.895319,61.895319,0.000000,0.191886,2.030940,-0.604276
0.445931,0.445931,0.000000,0.019189,1.591679,-0.601155
0.424148,0.424148,0.000000,0.006528,1.559475,-0.600926
0.421615,0.421615,0.000000,0.003461,1.551676,-0.600870
0.421615,0.421615,0.000000,0.003461,1.551676,-0.600870
0.421615,0.421615,0.000000,0.003461,1.551676,-0.600870
0.421615,0.421615,0.000000,0.003461,1.551676,-0.600870
0.085508,0.085508,0.000000,0.000000,1.152125,-0.433668
0.085508,0.085508,0.000000,0.000000,1.152125,-0.433668
0.085508,0.085508,0.000000,0.000000,1.152125,-0.433668
0.085508,0.085508,0.000000,0.000000,1.152125,-0.433668
0.097552,0.097552,0.000000,0.000000,1.071936,-0.632354
0.081809,0.081809,0.000000,0.000000,1.117056,-0.520559
0.081809,0.081809,0.000000,0.000000,1.117056,-0.520559
0.081809,0.081809,0.000000,0.000000,1.117056,-0.520559
0.081809,0.081809,0.000000,0.000000,1.117056,-0.520559
0.082121,0.082121,0.000000,0.000000,1.114499,-0.489376
0.081946,0.081946,0.000000,0.000000,1.115852,-0.505868
0.081872,0.081872,0.000000,0.000000,1.116487,-0.513611
0.081838,0.081838,0.000000,0.000000,1.116786,-0.517267
0.081823,0.081823,0.000000,0.000000,1.116928,-0.518998
0.081815,0.081815,0.000000,0.000000,1.116996,-0.519819
0.081812,0.081812,0.000000,0.000000,1.117027,-0.520208
0.081810,0.081810,0.000000,0.000000,1.117043,-0.520393
0.081810,0.081810,0.000000,0.000000,1.117050,-0.520480
0.081809,0.081809,0.000000,0.000000,1.117053,-0.520522
0.081809,0.081809,0.000000,0.000000,1.117055,-0.520542
