cost,rmse,penalty,NU,SIGMA,THETA
0.105559,0.105559,0.000000,0.010000,0.610503,-0.600000
0.105559,0.105559,0.000000,0.010000,0.610503,-0.600000
0.105559,0.105559,0.000000,0.010000,0.610503,-0.600000
0.105559,0.105559,0.000000,0.010000,0.610503,-0.600000
0.068745,0.068745,0.000000,0.634752,0.880624,-0.600086
0.074545,0.074545,0.000000,0.349342,0.757223,-0.600047
0.074545,0.074545,0.000000,0.349342,0.757223,-0.600047
0.074545,0.074545,0.000000,0.349342,0.757223,-0.600047
0.074545,0.074545,0.000000,0.349342,0.757223,-0.600047
0.313454,0.313454,0.000000,0.562453,1.455198,-0.566410
0.096980,0.096980,0.000000,0.409592,0.954550,-0.590537
0.053891,0.053891,0.000000,0.373340,0.835821,-0.596259
0.053891,0.053891,0.000000,0.373340,0.835821,-0.596259
0.053891,0.053891,0.000000,0.373340,0.835821,-0.596259
0.053891,0.053891,0.000000,0.373340,0.835821,-0.596259
0.053207,0.053207,0.000000,0.356631,0.831070,-0.589719
0.053207,0.053207,0.000000,0.356631,0.831070,-0.589719
0.053207,0.053207,0.000000,0.356631,0.831070,-0.589719
0.053207,0.053207,0.000000,0.356631,0.831070,-0.589719
0.050545,0.050545,0.000000,0.262938,0.795163,-0.557312
0.050545,0.050545,0.000000,0.262938,0.795163,-0.557312
0.050545,0.050545,0.000000,0.262938,0.795163,-0.557312
0.050545,0.050545,0.000000,0.262938,0.795163,-0.557312
0.050553,0.050553,0.000000,0.214616,0.777049,-0.535454
0.050363,0.050363,0.000000,0.239053,0.786210,-0.546508
0.050363,0.050363,0.000000,0.239053,0.786210,-0.546508
0.050363,0.050363,0.000000,0.239053,0.786210,-0.546508
0.050363,0.050363,0.000000,0.239053,0.786210,-0.546508
0.050338,0.050338,0.000000,0.237117,0.784282,-0.540522
0.050338,0.050338,0.000000,0.237117,0.784282,-0.540522
0.050338,0.050338,0.000000,0.237117,0.784282,-0.540522
0.050338,0.050338,0.000000,0.237117,0.784282,-0.540522
0.050300,0.050300,0.000000,0.236208,0.782833,-0.524869
0.050300,0.050300,0.000000,0.236208,0.782833,-0.524869
0.050300,0.050300,0.000000,0.236208,0.782833,-0.524869
0.050300,0.050300,0.000000,0.236208,0.782833,-0.524869
0.050293,0.050293,0.000000,0.237724,0.783266,-0.517068
0.050293,0.050293,0.000000,0.237724,0.783266,-0.517068
0.050293,0.050293,0.000000,0.237724,0.783266,-0.517068
0.050293,0.050293,0.000000,0.237724,0.783266,-0.517068
