cost,rmse,penalty,NU,SIGMA,THETA
0.202317,0.202317,0.000000,0.010000,0.610503,-0.600000
0.202317,0.202317,0.000000,0.010000,0.610503,-0.600000
0.202317,0.202317,0.000000,0.010000,0.610503,-0.600000
0.202317,0.202317,0.000000,0.010000,0.610503,-0.600000
0.763538,0.763538,0.000000,0.000000,1.562712,-0.600119
0.091401,0.091401,0.000000,0.006897,0.905933,-0.600037
0.091401,0.091401,0.000000,0.006897,0.905933,-0.600037
0.091401,0.091401,0.000000,0.006897,0.905933,-0.600037
0.091401,0.091401,0.000000,0.006897,0.905933,-0.600037
0.160706,0.160706,0.000000,0.213922,1.040249,-0.601449
0.114707,0.114707,0.000000,0.082437,0.954943,-0.600552
0.093130,0.093130,0.000000,0.035057,0.924203,-0.600229
0.088309,0.088309,0.000000,0.020082,0.914487,-0.600127
0.088309,0.088309,0.000000,0.020082,0.914487,-0.600127
0.088309,0.088309,0.000000,0.020082,0.914487,-0.600127
0.088309,0.088309,0.000000,0.020082,0.914487,-0.600127
0.274356,0.274356,0.000000,0.000000,0.525548,-0.618500
0.044749,0.044749,0.000000,0.013787,0.792565,-0.605886
0.044749,0.044749,0.000000,0.013787,0.792565,-0.605886
0.044749,0.044749,0.000000,0.013787,0.792565,-0.605886
0.044749,0.044749,0.000000,0.013787,0.792565,-0.605886
0.021624,0.021624,0.000000,0.000000,0.814023,-0.600319
0.021624,0.021624,0.000000,0.000000,0.814023,-0.600319
0.021624,0.021624,0.000000,0.000000,0.814023,-0.600319
0.021624,0.021624,0.000000,0.000000,0.814023,-0.600319
0.033990,0.033990,0.000000,0.014488,0.828009,-0.605348
0.017939,0.017939,0.000000,0.005715,0.819540,-0.602303
0.017939,0.017939,0.000000,0.005715,0.819540,-0.602303
0.017939,0.017939,0.000000,0.005715,0.819540,-0.602303
0.017939,0.017939,0.000000,0.005715,0.819540,-0.602303
0.043084,0.043084,0.000000,0.000433,0.759946,-0.601108
0.014928,0.014928,0.000000,0.004288,0.803445,-0.601980
0.014928,0.014928,0.000000,0.004288,0.803445,-0.601980
0.014928,0.014928,0.000000,0.004288,0.803445,-0.601980
0.014928,0.014928,0.000000,0.004288,0.803445,-0.601980
0.012319,0.012319,0.000000,0.002313,0.804529,-0.600915
0.012319,0.012319,0.000000,0.002313,0.804529,-0.600915
0.012319,0.012319,0.000000,0.002313,0.804529,-0.600915
0.012319,0.012319,0.000000,0.002313,0.804529,-0.600915
0.012304,0.012304,0.000000,0.002614,0.806007,-0.600871
0.012304,0.012304,0.000000,0.002614,0.806007,-0.600871
0.012304,0.012304,0.000000,0.002614,0.806007,-0.600871
0.012304,0.012304,0.000000,0.002614,0.806007,-0.600871
0.012291,0.012291,0.000000,0.002491,0.805429,-0.600670
0.012291,0.012291,0.000000,0.002491,0.805429,-0.600670
0.012291,0.012291,0.000000,0.002491,0.805429,-0.600670
0.012291,0.012291,0.000000,0.002491,0.805429,-0.600670
