cost,rmse,penalty,NU,SIGMA,THETA
0.083498,0.083498,0.000000,0.010000,0.610503,-0.600000
0.083498,0.083498,0.000000,0.010000,0.610503,-0.600000
0.083498,0.083498,0.000000,0.010000,0.610503,-0.600000
0.083498,0.083498,0.000000,0.010000,0.610503,-0.600000
0.235851,0.235851,0.000000,1.025135,0.477922,-0.598836
0.154989,0.154989,0.000000,0.453150,0.552626,-0.599492
0.096722,0.096722,0.000000,0.201632,0.585475,-0.599780
0.068699,0.068699,0.000000,0.099813,0.598773,-0.599897
0.068699,0.068699,0.000000,0.099813,0.598773,-0.599897
0.068699,0.068699,0.000000,0.099813,0.598773,-0.599897
0.068699,0.068699,0.000000,0.099813,0.598773,-0.599897
0.229708,0.229708,0.000000,0.364168,1.043746,-0.598064
0.053609,0.053609,0.000000,0.177526,0.729582,-0.599358
0.053609,0.053609,0.000000,0.177526,0.729582,-0.599358
0.053609,0.053609,0.000000,0.177526,0.729582,-0.599358
0.053609,0.053609,0.000000,0.177526,0.729582,-0.599358
0.042583,0.042583,0.000000,0.151642,0.678910,-0.573613
0.042583,0.042583,0.000000,0.151642,0.678910,-0.573613
0.042583,0.042583,0.000000,0.151642,0.678910,-0.573613
0.042583,0.042583,0.000000,0.151642,0.678910,-0.573613
0.040591,0.040591,0.000000,0.157587,0.682364,-0.529852
0.040591,0.040591,0.000000,0.157587,0.682364,-0.529852
0.040591,0.040591,0.000000,0.157587,0.682364,-0.529852
0.040591,0.040591,0.000000,0.157587,0.682364,-0.529852
0.033908,0.033908,0.000000,0.188485,0.696314,-0.313253
0.033908,0.033908,0.000000,0.188485,0.696314,-0.313253
0.033908,0.033908,0.000000,0.188485,0.696314,-0.313253
0.033908,0.033908,0.000000,0.188485,0.696314,-0.313253
0.032918,0.032918,0.000000,0.192414,0.684924,-0.235844
0.032918,0.032918,0.000000,0.192414,0.684924,-0.235844
0.032918,0.032918,0.000000,0.192414,0.684924,-0.235844
0.032918,0.032918,0.000000,0.192414,0.684924,-0.235844
0.032864,0.032864,0.000000,0.192280,0.685967,-0.256561
0.032864,0.032864,0.000000,0.192280,0.685967,-0.256561
0.032864,0.032864,0.000000,0.192280,0.685967,-0.256561
0.032864,0.032864,0.000000,0.192280,0.685967,-0.256561
0.032822,0.032822,0.000000,0.196350,0.689103,-0.263849
0.032822,0.032822,0.000000,0.196350,0.689103,-0.263849
0.032822,0.032822,0.000000,0.196350,0.689103,-0.263849
0.032822,0.032822,0.000000,0.196350,0.689103,-0.263849
0.032782,0.032782,0.000000,0.199859,0.689872,-0.266268
0.032782,0.032782,0.000000,0.199859,0.689872,-0.266268
0.032782,0.032782,0.000000,0.199859,0.689872,-0.266268
0.032782,0.032782,0.000000,0.199859,0.689872,-0.266268
0.032750,0.032750,0.000000,0.206234,0.690972,-0.268128
0.032750,0.032750,0.000000,0.206234,0.690972,-0.268128
0.032750,0.032750,0.000000,0.206234,0.690972,-0.268128
0.032750,0.032750,0.000000,0.206234,0.690972,-0.268128
