cost,rmse,penalty,NU,SIGMA,THETA
0.248059,0.248059,0.000000,0.010000,0.610503,-0.600000
0.248059,0.248059,0.000000,0.010000,0.610503,-0.600000
0.248059,0.248059,0.000000,0.010000,0.610503,-0.600000
0.248059,0.248059,0.000000,0.010000,0.610503,-0.600000
0.719031,0.719031,0.000000,0.000000,1.553661,-0.602645
0.087918,0.087918,0.000000,0.006725,0.919406,-0.600866
0.087918,0.087918,0.000000,0.006725,0.919406,-0.600866
0.087918,0.087918,0.000000,0.006725,0.919407,-0.600866
0.087918,0.087918,0.000000,0.006725,0.919406,-0.600866
99.162673,99.162673,0.000000,1.195832,2.939168,-0.607890
0.173055,0.173055,0.000000,0.125636,1.121383,-0.601569
0.094994,0.094994,0.000000,0.045220,0.984793,-0.601094
0.082841,0.082841,0.000000,0.023612,0.948090,-0.600966
0.082841,0.082841,0.000000,0.023612,0.948090,-0.600966
0.082841,0.082841,0.000000,0.023612,0.948090,-0.600966
0.082841,0.082841,0.000000,0.023612,0.948090,-0.600966
0.086703,0.086703,0.000000,0.031156,0.800262,-0.608812
0.042574,0.042574,0.000000,0.027273,0.876346,-0.604774
0.042574,0.042574,0.000000,0.027273,0.876346,-0.604774
0.042574,0.042574,0.000000,0.027273,0.876346,-0.604774
0.042574,0.042574,0.000000,0.027273,0.876346,-0.604774
0.040909,0.040909,0.000000,0.031867,0.881649,-0.615018
0.040909,0.040909,0.000000,0.031867,0.881649,-0.615018
0.040909,0.040909,0.000000,0.031867,0.881649,-0.615018
0.040909,0.040909,0.000000,0.031867,0.881649,-0.615018
0.038159,0.038159,0.000000,0.045300,0.891349,-0.661450
0.038159,0.038159,0.000000,0.045300,0.891349,-0.661450
0.038159,0.038159,0.000000,0.045300,0.891349,-0.661450
0.038159,0.038159,0.000000,0.045300,0.891349,-0.661450
0.037043,0.037043,0.000000,0.054513,0.901910,-0.715259
0.037043,0.037043,0.000000,0.054513,0.901910,-0.715259
0.037043,0.037043,0.000000,0.054513,0.901910,-0.715259
0.037043,0.037043,0.000000,0.054513,0.901910,-0.715259
0.035429,0.035429,0.000000,0.070984,0.911535,-0.834127
0.035429,0.035429,0.000000,0.070984,0.911535,-0.834127
0.035429,0.035429,0.000000,0.070984,0.911535,-0.834127
0.035429,0.035429,0.000000,0.070984,0.911535,-0.834127
0.034299,0.034299,0.000000,0.089555,0.924561,-1.006586
0.034299,0.034299,0.000000,0.089555,0.924561,-1.006586
0.034299,0.034299,0.000000,0.089555,0.924561,-1.006586
0.034299,0.034299,0.000000,0.089555,0.924561,-1.006586
0.033641,0.033641,0.000000,0.087709,0.920660,-1.027211
0.033641,0.033641,0.000000,0.087709,0.920660,-1.027211
0.033641,0.033641,0.000000,0.087709,0.920660,-1.027211
0.033641,0.033641,0.000000,0.087709,0.920660,-1.027211
0.030835,0.030835,0.000000,0.072872,0.903019,-1.157957
0.030835,0.030835,0.000000,0.072872,0.903019,-1.157957
0.030835,0.030835,0.000000,0.072872,0.903019,-1.157957
0.030835,0.030835,0.000000,0.072872,0.903019,-1.157957
0.029216,0.029216,0.000000,0.064442,0.894933,-1.373293
0.029216,0.029216,0.000000,0.064442,0.894933,-1.373293
0.029216,0.029216,0.000000,0.064442,0.894933,-1.373293
0.029216,0.029216,0.000000,0.064442,0.894933,-1.373293
0.029427,0.029427,0.000000,0.053824,0.888307,-1.375910
0.029135,0.029135,0.000000,0.060855,0.892694,-1.374177
0.029135,0.029135,0.000000,0.060855,0.892694,-1.374177
0.029135,0.029135,0.000000,0.060855,0.892694,-1.374177
0.029135,0.029135,0.000000,0.060855,0.892694,-1.374177
0.029100,0.029100,0.000000,0.060086,0.893094,-1.394658
0.029100,0.029100,0.000000,0.060086,0.893094,-1.394658
0.029100,0.029100,0.000000,0.060086,0.893094,-1.394658
0.029100,0.029100,0.000000,0.060086,0.893094,-1.394658
0.029096,0.029096,0.000000,0.060326,0.893661,-1.384667
0.029096,0.029096,0.000000,0.060326,0.893661,-1.384667
0.029096,0.029096,0.000000,0.060326,0.893661,-1.384667
0.029096,0.029096,0.000000,0.060326,0.893661,-1.384667
0.029095,0.029095,0.000000,0.060450,0.894077,-1.378502
