cost,rmse,penalty,NU,SIGMA,THETA
0.067147,0.067147,0.000000,0.010000,0.610503,-0.600000
0.067147,0.067147,0.000000,0.010000,0.610503,-0.600000
0.067147,0.067147,0.000000,0.010000,0.610503,-0.600000
0.067147,0.067147,0.000000,0.010000,0.610503,-0.600000
0.845086,0.845086,0.000000,0.000000,1.508849,-0.604116
0.167757,0.167757,0.000000,0.007443,0.840177,-0.601052
0.029716,0.029716,0.000000,0.009138,0.687915,-0.600355
0.029715,0.029715,0.000000,0.009138,0.687915,-0.600355
0.029716,0.029716,0.000000,0.009138,0.687915,-0.600355
0.029716,0.029716,0.000000,0.009138,0.687915,-0.600355
0.041903,0.041903,0.000000,0.053008,0.697046,-0.602218
0.029086,0.029086,0.000000,0.021153,0.690416,-0.600865
0.029086,0.029086,0.000000,0.021153,0.690416,-0.600865
0.029086,0.029086,0.000000,0.021153,0.690416,-0.600865
0.029086,0.029086,0.000000,0.021153,0.690416,-0.600865
0.041099,0.041099,0.000000,0.000000,0.633740,-0.605381
0.026988,0.026988,0.000000,0.015227,0.674539,-0.602130
0.026988,0.026988,0.000000,0.015227,0.674539,-0.602130
0.026988,0.026988,0.000000,0.015227,0.674539,-0.602130
0.026988,0.026988,0.000000,0.015227,0.674539,-0.602130
0.026030,0.026030,0.000000,0.007044,0.671153,-0.603793
0.026030,0.026030,0.000000,0.007044,0.671153,-0.603793
0.026030,0.026030,0.000000,0.007044,0.671153,-0.603793
0.026030,0.026030,0.000000,0.007044,0.671153,-0.603793
0.025981,0.025981,0.000000,0.009042,0.673092,-0.605078
0.025981,0.025981,0.000000,0.009042,0.673092,-0.605078
0.025981,0.025981,0.000000,0.009042,0.673092,-0.605078
0.025981,0.025981,0.000000,0.009042,0.673092,-0.605078
0.025975,0.025975,0.000000,0.008704,0.672770,-0.606640
0.025975,0.025975,0.000000,0.008704,0.672770,-0.606640
0.025975,0.025975,0.000000,0.008704,0.672770,-0.606640
0.025975,0.025975,0.000000,0.008704,0.672770,-0.606640
0.025969,0.025969,0.000000,0.008469,0.672544,-0.610786
0.025969,0.025969,0.000000,0.008469,0.672544,-0.610786
0.025969,0.025969,0.000000,0.008469,0.672544,-0.610786
0.025969,0.025969,0.000000,0.008469,0.672544,-0.610786
0.025947,0.025947,0.000000,0.008016,0.672080,-0.628975
0.025947,0.025947,0.000000,0.008016,0.672080,-0.628975
0.025947,0.025947,0.000000,0.008016,0.672080,-0.628975
0.025947,0.025947,0.000000,0.008016,0.672080,-0.628975
0.025895,0.025895,0.000000,0.007479,0.671459,-0.678401
0.025895,0.025895,0.000000,0.007479,0.671459,-0.678401
0.025895,0.025895,0.000000,0.007479,0.671459,-0.678401
0.025895,0.025895,0.000000,0.007479,0.671459,-0.678401
0.025754,0.025754,0.000000,0.006889,0.670526,-0.823731
0.025754,0.025754,0.000000,0.006889,0.670526,-0.823731
0.025754,0.025754,0.000000,0.006889,0.670526,-0.823731
0.025754,0.025754,0.000000,0.006889,0.670526,-0.823731
0.025426,0.025426,0.000000,0.006711,0.669001,-1.213540
0.025426,0.025426,0.000000,0.006711,0.669001,-1.213540
0.025426,0.025426,0.000000,0.006711,0.669001,-1.213540
0.025426,0.025426,0.000000,0.006711,0.669001,-1.213540
0.025285,0.025285,0.000000,0.007434,0.666079,-1.655493
0.025285,0.025285,0.000000,0.007434,0.666079,-1.655493
0.025285,0.025285,0.000000,0.007434,0.666079,-1.655493
0.025285,0.025285,0.000000,0.007434,0.666079,-1.655493
0.025162,0.025162,0.000000,0.007474,0.664586,-1.557140
0.025162,0.025162,0.000000,0.007474,0.664586,-1.557140
0.025162,0.025162,0.000000,0.007474,0.664586,-1.557140
0.025162,0.025162,0.000000,0.007474,0.664586,-1.557140
0.025140,0.025140,0.000000,0.007766,0.663640,-1.631882
0.025140,0.025140,0.000000,0.007766,0.663640,-1.631882
0.025140,0.025140,0.000000,0.007766,0.663640,-1.631882
0.025140,0.025140,0.000000,0.007766,0.663640,-1.631882
0.025138,0.025138,0.000000,0.007912,0.663152,-1.666030
0.025138,0.025138,0.000000,0.007912,0.663152,-1.666030
0.025138,0.025138,0.000000,0.007912,0.663152,-1.666030
0.025138,0.025138,0.000000,0.007912,0.663152,-1.666030
