cost,rmse,penalty,NU,SIGMA,THETA
0.070827,0.070827,0.000000,0.010000,0.610503,-0.600000
0.070827,0.070827,0.000000,0.010000,0.610503,-0.600000
0.070827,0.070827,0.000000,0.010000,0.610503,-0.600000
0.070827,0.070827,0.000000,0.010000,0.610503,-0.600000
0.752940,0.752940,0.000000,0.000000,1.402160,-0.603233
0.135791,0.135791,0.000000,0.007582,0.801956,-0.600782
0.040278,0.040278,0.000000,0.009149,0.677897,-0.600275
0.040278,0.040278,0.000000,0.009149,0.677897,-0.600275
0.040278,0.040278,0.000000,0.009149,0.677897,-0.600275
0.040278,0.040278,0.000000,0.009149,0.677897,-0.600275
0.047535,0.047535,0.000000,0.000000,0.653846,-0.601371
0.039722,0.039722,0.000000,0.007480,0.673511,-0.600475
0.039722,0.039722,0.000000,0.007480,0.673511,-0.600475
0.039722,0.039722,0.000000,0.007480,0.673511,-0.600475
0.039722,0.039722,0.000000,0.007480,0.673511,-0.600475
0.156978,0.156978,0.000000,0.034762,0.534175,-0.616449
0.041650,0.041650,0.000000,0.010209,0.659577,-0.602072
0.039403,0.039403,0.000000,0.008240,0.669629,-0.600920
0.039403,0.039403,0.000000,0.008240,0.669629,-0.600920
0.039403,0.039403,0.000000,0.008240,0.669629,-0.600920
0.039403,0.039403,0.000000,0.008240,0.669629,-0.600920
0.039285,0.039285,0.000000,0.006927,0.666496,-0.601689
0.039285,0.039285,0.000000,0.006927,0.666496,-0.601689
0.039285,0.039285,0.000000,0.006927,0.666496,-0.601689
0.039285,0.039285,0.000000,0.006927,0.666496,-0.601689
0.039284,0.039284,0.000000,0.007051,0.666802,-0.602238
0.039284,0.039284,0.000000,0.007051,0.666802,-0.602238
0.039284,0.039284,0.000000,0.007051,0.666802,-0.602238
0.039284,0.039284,0.000000,0.007051,0.666802,-0.602238
