cost,rmse,penalty,NU,SIGMA,THETA
0.133348,0.133348,0.000000,0.010000,0.610503,-0.600000
0.133348,0.133348,0.000000,0.010000,0.610503,-0.600000
0.133348,0.133348,0.000000,0.010000,0.610503,-0.600000
0.133348,0.133348,0.000000,0.010000,0.610503,-0.600000
0.838962,0.838962,0.000000,0.000000,1.568520,-0.602645
0.140250,0.140250,0.000000,0.007155,0.883014,-0.600752
0.020388,0.020388,0.000000,0.008614,0.743298,-0.600367
0.020388,0.020388,0.000000,0.008614,0.743298,-0.600367
0.020388,0.020388,0.000000,0.008614,0.743298,-0.600367
0.020388,0.020388,0.000000,0.008614,0.743298,-0.600367
0.028495,0.028495,0.000000,0.000000,0.753768,-0.600147
0.015207,0.015207,0.000000,0.005491,0.747094,-0.600287
0.015207,0.015207,0.000000,0.005491,0.747094,-0.600287
0.015207,0.015207,0.000000,0.005491,0.747094,-0.600287
0.015207,0.015207,0.000000,0.005491,0.747094,-0.600287
0.016262,0.016262,0.000000,0.000000,0.724100,-0.600446
0.009979,0.009979,0.000000,0.002902,0.736252,-0.600362
0.009979,0.009979,0.000000,0.002902,0.736252,-0.600362
0.009979,0.009979,0.000000,0.002902,0.736252,-0.600362
0.009979,0.009979,0.000000,0.002902,0.736252,-0.600362
0.010752,0.010752,0.000000,0.003682,0.732426,-0.599873
0.009866,0.009866,0.000000,0.003109,0.735235,-0.600232
0.009866,0.009866,0.000000,0.003109,0.735235,-0.600232
0.009866,0.009866,0.000000,0.003109,0.735235,-0.600232
0.009866,0.009866,0.000000,0.003109,0.735235,-0.600232
0.009865,0.009865,0.000000,0.003042,0.735037,-0.599642
0.009865,0.009865,0.000000,0.003042,0.735037,-0.599642
0.009865,0.009865,0.000000,0.003042,0.735037,-0.599642
0.009865,0.009865,0.000000,0.003042,0.735037,-0.599642
0.009864,0.009864,0.000000,0.003063,0.735120,-0.599202
