cost,rmse,penalty,NU,SIGMA,THETA
0.106750,0.106750,0.000000,0.010000,0.610503,-0.600000
0.106750,0.106750,0.000000,0.010000,0.610503,-0.600000
0.106750,0.106750,0.000000,0.010000,0.610503,-0.600000
0.106750,0.106750,0.000000,0.010000,0.610503,-0.600000
0.173287,0.173287,0.000000,0.362187,1.040275,-0.601273
0.059701,0.059701,0.000000,0.154872,0.787289,-0.600524
0.059701,0.059701,0.000000,0.154872,0.787289,-0.600524
0.059701,0.059701,0.000000,0.154872,0.787289,-0.600524
0.059701,0.059701,0.000000,0.154872,0.787289,-0.600524
0.139209,0.139209,0.000000,0.460552,0.687258,-0.602253
0.059544,0.059544,0.000000,0.238537,0.759911,-0.600997
0.053529,0.053529,0.000000,0.196956,0.773518,-0.600762
0.053529,0.053529,0.000000,0.196956,0.773518,-0.600762
0.053529,0.053529,0.000000,0.196956,0.773518,-0.600762
0.053529,0.053529,0.000000,0.196956,0.773518,-0.600762
0.053324,0.053324,0.000000,0.196979,0.774909,-0.586950
0.053324,0.053324,0.000000,0.196980,0.774909,-0.586950
0.053324,0.053324,0.000000,0.196979,0.774909,-0.586950
0.053324,0.053324,0.000000,0.196979,0.774909,-0.586950
0.052772,0.052772,0.000000,0.202043,0.777987,-0.512342
0.052772,0.052772,0.000000,0.202043,0.777987,-0.512342
0.052772,0.052772,0.000000,0.202043,0.777987,-0.512342
0.052772,0.052772,0.000000,0.202043,0.777987,-0.512342
0.052605,0.052605,0.000000,0.204890,0.776174,-0.486263
0.052605,0.052605,0.000000,0.204890,0.776174,-0.486263
0.052605,0.052605,0.000000,0.204890,0.776174,-0.486263
0.052605,0.052605,0.000000,0.204890,0.776174,-0.486263
0.052525,0.052525,0.000000,0.207368,0.772959,-0.468553
0.052525,0.052525,0.000000,0.207368,0.772959,-0.468553
0.052525,0.052525,0.000000,0.207368,0.772959,-0.468553
0.052525,0.052525,0.000000,0.207368,0.772959,-0.468553
0.052524,0.052524,0.000000,0.208278,0.773232,-0.465347
0.052524,0.052524,0.000000,0.208278,0.773232,-0.465347
0.052524,0.052524,0.000000,0.208278,0.773232,-0.465347
0.052524,0.052524,0.000000,0.208278,0.773232,-0.465347
