cost,rmse,penalty,NU,SIGMA,THETA
0.119150,0.119150,0.000000,0.010000,0.610503,-0.600000
0.119150,0.119150,0.000000,0.010000,0.610503,-0.600000
0.119150,0.119150,0.000000,0.010000,0.610503,-0.600000
0.119150,0.119150,0.000000,0.010000,0.610503,-0.600000
0.803251,0.803251,0.000000,0.000000,1.508884,-0.601644
0.140326,0.140326,0.000000,0.007287,0.854269,-0.600446
0.046745,0.046745,0.000000,0.008762,0.721696,-0.600204
0.046745,0.046745,0.000000,0.008762,0.721696,-0.600204
0.046745,0.046745,0.000000,0.008762,0.721696,-0.600204
0.046745,0.046745,0.000000,0.008762,0.721696,-0.600204
99.293504,99.293504,0.000000,1.382068,3.639090,-0.605248
0.183864,0.183864,0.000000,0.146093,1.013436,-0.600708
0.052705,0.052705,0.000000,0.049298,0.807809,-0.600352
0.034908,0.034908,0.000000,0.027151,0.760761,-0.600271
0.034908,0.034908,0.000000,0.027151,0.760761,-0.600271
0.034908,0.034908,0.000000,0.027151,0.760761,-0.600271
0.034908,0.034908,0.000000,0.027151,0.760761,-0.600271
0.033480,0.033480,0.000000,0.038729,0.735892,-0.598905
0.029526,0.029526,0.000000,0.033399,0.747341,-0.599534
0.029526,0.029526,0.000000,0.033399,0.747341,-0.599534
0.029526,0.029526,0.000000,0.033399,0.747341,-0.599534
0.029526,0.029526,0.000000,0.033399,0.747341,-0.599534
0.029317,0.029317,0.000000,0.035492,0.750766,-0.594808
0.029317,0.029317,0.000000,0.035492,0.750766,-0.594808
0.029317,0.029317,0.000000,0.035492,0.750766,-0.594808
0.029317,0.029317,0.000000,0.035492,0.750766,-0.594808
0.029260,0.029260,0.000000,0.036822,0.751980,-0.587138
0.029260,0.029260,0.000000,0.036822,0.751980,-0.587138
0.029260,0.029260,0.000000,0.036822,0.751980,-0.587138
0.029260,0.029260,0.000000,0.036822,0.751980,-0.587138
0.029215,0.029215,0.000000,0.037595,0.752592,-0.575333
0.029215,0.029215,0.000000,0.037595,0.752592,-0.575333
0.029215,0.029215,0.000000,0.037595,0.752592,-0.575333
0.029215,0.029215,0.000000,0.037595,0.752592,-0.575333
0.029097,0.029097,0.000000,0.038982,0.753587,-0.534228
0.029097,0.029097,0.000000,0.038982,0.753587,-0.534228
0.029097,0.029097,0.000000,0.038982,0.753587,-0.534228
0.029097,0.029097,0.000000,0.038982,0.753587,-0.534228
0.028962,0.028962,0.000000,0.039713,0.753838,-0.474918
0.028962,0.028962,0.000000,0.039713,0.753838,-0.474918
0.028962,0.028962,0.000000,0.039713,0.753838,-0.474918
0.028962,0.028962,0.000000,0.039713,0.753838,-0.474918
0.028827,0.028827,0.000000,0.039116,0.752731,-0.414302
0.028827,0.028827,0.000000,0.039116,0.752731,-0.414302
0.028827,0.028827,0.000000,0.039116,0.752731,-0.414302
0.028827,0.028827,0.000000,0.039116,0.752731,-0.414302
0.028751,0.028751,0.000000,0.037467,0.750857,-0.379304
0.028751,0.028751,0.000000,0.037467,0.750857,-0.379304
0.028751,0.028751,0.000000,0.037467,0.750857,-0.379304
0.028751,0.028751,0.000000,0.037467,0.750857,-0.379304
0.028747,0.028747,0.000000,0.036966,0.750502,-0.376722
0.028747,0.028747,0.000000,0.036966,0.750502,-0.376722
0.028747,0.028747,0.000000,0.036966,0.750502,-0.376722
0.028747,0.028747,0.000000,0.036966,0.750502,-0.376721
