cost,rmse,penalty,NU,SIGMA,THETA
0.085660,0.085660,0.000000,0.010000,0.610503,-0.600000
0.085660,0.085660,0.000000,0.010000,0.610503,-0.600000
0.085660,0.085660,0.000000,0.010000,0.610503,-0.600000
0.085660,0.085660,0.000000,0.010000,0.610503,-0.600000
0.705881,0.705881,0.000000,0.000000,1.362947,-0.601155
0.125733,0.125733,0.000000,0.007608,0.790515,-0.600276
0.054927,0.054927,0.000000,0.009076,0.680039,-0.600107
0.054927,0.054927,0.000000,0.009076,0.680039,-0.600107
0.054927,0.054927,0.000000,0.009076,0.680039,-0.600107
0.054927,0.054927,0.000000,0.009076,0.680039,-0.600107
99.340939,99.340939,0.000000,1.200041,3.113829,-0.603997
0.141489,0.141489,0.000000,0.128172,0.923418,-0.600496
0.051420,0.051420,0.000000,0.046802,0.757134,-0.600230
0.043739,0.043739,0.000000,0.029446,0.721665,-0.600173
0.043739,0.043739,0.000000,0.029446,0.721665,-0.600173
0.043739,0.043739,0.000000,0.029446,0.721665,-0.600173
0.043739,0.043739,0.000000,0.029446,0.721665,-0.600173
0.039639,0.039639,0.000000,0.035528,0.704022,-0.599886
0.039639,0.039639,0.000000,0.035528,0.704022,-0.599886
0.039639,0.039639,0.000000,0.035528,0.704022,-0.599886
0.039639,0.039639,0.000000,0.035528,0.704022,-0.599886
0.038981,0.038981,0.000000,0.038316,0.712208,-0.598892
0.038981,0.038981,0.000000,0.038316,0.712208,-0.598892
0.038981,0.038981,0.000000,0.038316,0.712208,-0.598892
0.038981,0.038981,0.000000,0.038316,0.712208,-0.598892
0.038862,0.038862,0.000000,0.040869,0.715359,-0.597179
0.038862,0.038862,0.000000,0.040869,0.715359,-0.597179
0.038862,0.038862,0.000000,0.040869,0.715359,-0.597179
0.038862,0.038862,0.000000,0.040869,0.715359,-0.597179
0.038844,0.038844,0.000000,0.041981,0.715987,-0.595277
0.038844,0.038844,0.000000,0.041981,0.715987,-0.595277
0.038844,0.038844,0.000000,0.041981,0.715987,-0.595277
0.038844,0.038844,0.000000,0.041981,0.715987,-0.595277
0.038841,0.038841,0.000000,0.042215,0.716012,-0.593513
0.038841,0.038841,0.000000,0.042215,0.716012,-0.593513
0.038841,0.038841,0.000000,0.042215,0.716012,-0.593513
0.038841,0.038841,0.000000,0.042215,0.716012,-0.593513
0.038837,0.038837,0.000000,0.042437,0.716021,-0.589264
0.038837,0.038837,0.000000,0.042437,0.716021,-0.589264
0.038837,0.038837,0.000000,0.042437,0.716021,-0.589264
0.038837,0.038837,0.000000,0.042437,0.716021,-0.589264
0.038829,0.038829,0.000000,0.042724,0.716034,-0.577424
0.038829,0.038829,0.000000,0.042724,0.716034,-0.577424
0.038829,0.038829,0.000000,0.042724,0.716034,-0.577424
0.038829,0.038829,0.000000,0.042724,0.716034,-0.577424
0.038817,0.038817,0.000000,0.042860,0.716036,-0.557300
0.038817,0.038817,0.000000,0.042860,0.716036,-0.557300
0.038817,0.038817,0.000000,0.042860,0.716036,-0.557300
0.038817,0.038817,0.000000,0.042860,0.716036,-0.557300
0.038808,0.038808,0.000000,0.042637,0.715971,-0.538066
0.038808,0.038808,0.000000,0.042637,0.715971,-0.538066
0.038808,0.038808,0.000000,0.042637,0.715971,-0.538066
0.038808,0.038808,0.000000,0.042637,0.715971,-0.538066
0.038805,0.038805,0.000000,0.042292,0.715877,-0.532510
0.038805,0.038805,0.000000,0.042292,0.715877,-0.532510
0.038805,0.038805,0.000000,0.042292,0.715877,-0.532510
0.038805,0.038805,0.000000,0.042292,0.715877,-0.532510
