cost,rmse,penalty,NU,SIGMA,THETA
0.101275,0.101275,0.000000,0.010000,0.610503,-0.600000
0.101275,0.101275,0.000000,0.010000,0.610503,-0.600000
0.101275,0.101275,0.000000,0.010000,0.610503,-0.600000
0.101275,0.101275,0.000000,0.010000,0.610503,-0.600000
0.765688,0.765688,0.000000,0.000000,1.447977,-0.603887
0.136211,0.136211,0.000000,0.007428,0.825915,-0.601000
0.051924,0.051924,0.000000,0.008922,0.700788,-0.600419
0.051924,0.051924,0.000000,0.008922,0.700788,-0.600419
0.051924,0.051924,0.000000,0.008922,0.700788,-0.600419
0.051924,0.051924,0.000000,0.008922,0.700788,-0.600419
99.316016,99.316016,0.000000,1.194091,2.804211,-0.610082
0.135144,0.135144,0.000000,0.127439,0.911130,-0.601385
0.055032,0.055032,0.000000,0.046710,0.767854,-0.600727
0.044325,0.044325,0.000000,0.026637,0.732228,-0.600564
0.044325,0.044325,0.000000,0.026637,0.732228,-0.600564
0.044325,0.044325,0.000000,0.026637,0.732228,-0.600564
0.044325,0.044325,0.000000,0.026637,0.732228,-0.600563
0.042664,0.042664,0.000000,0.030217,0.709791,-0.601542
0.042664,0.042664,0.000000,0.030217,0.709791,-0.601542
0.042664,0.042664,0.000000,0.030217,0.709791,-0.601542
0.042664,0.042664,0.000000,0.030217,0.709791,-0.601542
0.041674,0.041674,0.000000,0.030121,0.719386,-0.602997
0.041674,0.041674,0.000000,0.030121,0.719386,-0.602997
0.041674,0.041674,0.000000,0.030121,0.719386,-0.602997
0.041674,0.041674,0.000000,0.030121,0.719386,-0.602997
0.041655,0.041655,0.000000,0.030708,0.719954,-0.604739
0.041655,0.041655,0.000000,0.030708,0.719954,-0.604739
0.041655,0.041655,0.000000,0.030708,0.719954,-0.604739
0.041655,0.041655,0.000000,0.030708,0.719954,-0.604739
0.041636,0.041636,0.000000,0.031884,0.720814,-0.610085
0.041636,0.041636,0.000000,0.031884,0.720814,-0.610085
0.041636,0.041636,0.000000,0.031884,0.720814,-0.610085
0.041636,0.041636,0.000000,0.031884,0.720814,-0.610085
0.041631,0.041631,0.000000,0.032115,0.720947,-0.613304
0.041631,0.041631,0.000000,0.032115,0.720947,-0.613304
0.041631,0.041631,0.000000,0.032115,0.720947,-0.613304
0.041631,0.041631,0.000000,0.032115,0.720947,-0.613304
0.041607,0.041607,0.000000,0.032994,0.721381,-0.635202
0.041607,0.041607,0.000000,0.032994,0.721381,-0.635202
0.041607,0.041607,0.000000,0.032994,0.721381,-0.635202
0.041607,0.041607,0.000000,0.032994,0.721381,-0.635202
0.041566,0.041566,0.000000,0.033962,0.721681,-0.678768
0.041566,0.041566,0.000000,0.033962,0.721681,-0.678768
0.041566,0.041566,0.000000,0.033962,0.721681,-0.678768
0.041566,0.041566,0.000000,0.033962,0.721681,-0.678768
0.041487,0.041487,0.000000,0.035111,0.721470,-0.776675
0.041487,0.041487,0.000000,0.035111,0.721470,-0.776675
0.041487,0.041487,0.000000,0.035111,0.721470,-0.776675
0.041487,0.041487,0.000000,0.035111,0.721470,-0.776675
0.041408,0.041408,0.000000,0.035275,0.719807,-0.886559
0.041408,0.041408,0.000000,0.035275,0.719807,-0.886559
0.041408,0.041408,0.000000,0.035275,0.719807,-0.886559
0.041408,0.041408,0.000000,0.035275,0.719807,-0.886559
0.041343,0.041343,0.000000,0.033976,0.717061,-0.944102
0.041343,0.041343,0.000000,0.033976,0.717061,-0.944102
0.041343,0.041343,0.000000,0.033976,0.717061,-0.944102
0.041343,0.041343,0.000000,0.033976,0.717061,-0.944102
0.041330,0.041330,0.000000,0.032940,0.716119,-0.949232
0.041330,0.041330,0.000000,0.032940,0.716119,-0.949232
0.041330,0.041330,0.000000,0.032940,0.716119,-0.949232
0.041330,0.041330,0.000000,0.032940,0.716119,-0.949232
0.041329,0.041329,0.000000,0.032784,0.716288,-0.947519
0.041329,0.041329,0.000000,0.032784,0.716288,-0.947519
0.041329,0.041329,0.000000,0.032784,0.716288,-0.947519
0.041329,0.041329,0.000000,0.032784,0.716288,-0.947519
