cost,rmse,penalty,NU,SIGMA,THETA
0.314928,0.314928,0.000000,0.010000,0.610503,-0.600000
0.314928,0.314928,0.000000,0.010000,0.610503,-0.600000
0.314928,0.314928,0.000000,0.010000,0.610503,-0.600000
0.314928,0.314928,0.000000,0.010000,0.610503,-0.600000
0.637796,0.637796,0.000000,0.000000,1.546732,-0.601089
0.061260,0.061260,0.000000,0.006334,0.953691,-0.600399
0.061260,0.061260,0.000000,0.006334,0.953691,-0.600399
0.061260,0.061260,0.000000,0.006334,0.953691,-0.600399
0.061260,0.061260,0.000000,0.006334,0.953691,-0.600399
0.072304,0.072304,0.000000,0.000000,0.847356,-0.600088
0.047964,0.047964,0.000000,0.003680,0.909130,-0.600269
0.047965,0.047965,0.000000,0.003680,0.909130,-0.600269
0.047964,0.047964,0.000000,0.003680,0.909130,-0.600269
0.047964,0.047964,0.000000,0.003680,0.909130,-0.600269
0.036095,0.036095,0.000000,0.000000,0.911125,-0.598999
0.036095,0.036095,0.000000,0.000000,0.911125,-0.598999
0.036095,0.036095,0.000000,0.000000,0.911125,-0.598999
0.036095,0.036095,0.000000,0.000000,0.911125,-0.598999
0.038058,0.038058,0.000000,0.000000,0.922114,-0.540783
0.036379,0.036379,0.000000,0.000000,0.914668,-0.580230
0.036168,0.036168,0.000000,0.000000,0.912546,-0.591471
0.036120,0.036120,0.000000,0.000000,0.911739,-0.595745
0.036105,0.036105,0.000000,0.000000,0.911399,-0.597549
0.036099,0.036099,0.000000,0.000000,0.911249,-0.598344
0.036097,0.036097,0.000000,0.000000,0.911181,-0.598702
0.036096,0.036096,0.000000,0.000000,0.911151,-0.598864
0.036096,0.036096,0.000000,0.000000,0.911137,-0.598937
0.036096,0.036096,0.000000,0.000000,0.911130,-0.598971
0.036095,0.036095,0.000000,0.000000,0.911127,-0.598986
