cost,rmse,penalty,NU,SIGMA,THETA
0.130637,0.130637,0.000000,0.010000,0.610503,-0.600000
0.130637,0.130637,0.000000,0.010000,0.610503,-0.600000
0.130637,0.130637,0.000000,0.010000,0.610503,-0.600000
0.130637,0.130637,0.000000,0.010000,0.610503,-0.600000
0.751980,0.751980,0.000000,0.000000,1.460240,-0.601370
0.132364,0.132364,0.000000,0.007308,0.839230,-0.600369
0.065767,0.065767,0.000000,0.008666,0.723863,-0.600183
0.065767,0.065767,0.000000,0.008666,0.723863,-0.600183
0.065767,0.065767,0.000000,0.008666,0.723863,-0.600183
0.065767,0.065767,0.000000,0.008666,0.723863,-0.600183
99.289001,99.289001,0.000000,1.394087,3.501441,-0.602151
0.157227,0.157227,0.000000,0.147208,1.001621,-0.600380
0.049670,0.049670,0.000000,0.056280,0.819322,-0.600250
0.049670,0.049670,0.000000,0.056280,0.819322,-0.600250
0.049670,0.049670,0.000000,0.056280,0.819322,-0.600250
0.049670,0.049670,0.000000,0.056280,0.819322,-0.600250
0.028288,0.028288,0.000000,0.063828,0.766111,-0.595563
0.028288,0.028288,0.000000,0.063828,0.766111,-0.595563
0.028288,0.028288,0.000000,0.063828,0.766111,-0.595563
0.028288,0.028288,0.000000,0.063828,0.766111,-0.595563
0.025648,0.025648,0.000000,0.067154,0.786737,-0.578234
0.025648,0.025648,0.000000,0.067154,0.786737,-0.578234
0.025648,0.025648,0.000000,0.067154,0.786737,-0.578234
0.025648,0.025648,0.000000,0.067154,0.786737,-0.578234
0.024568,0.024568,0.000000,0.069344,0.783230,-0.556715
0.024568,0.024568,0.000000,0.069344,0.783230,-0.556715
0.024568,0.024568,0.000000,0.069344,0.783230,-0.556715
0.024568,0.024568,0.000000,0.069344,0.783230,-0.556715
0.023177,0.023177,0.000000,0.073184,0.781964,-0.490851
0.023177,0.023177,0.000000,0.073184,0.781964,-0.490851
0.023177,0.023177,0.000000,0.073184,0.781964,-0.490851
0.023177,0.023177,0.000000,0.073184,0.781964,-0.490851
0.020941,0.020941,0.000000,0.079044,0.781632,-0.313102
0.020941,0.020941,0.000000,0.079044,0.781632,-0.313102
0.020941,0.020941,0.000000,0.079044,0.781632,-0.313102
0.020941,0.020941,0.000000,0.079044,0.781632,-0.313102
0.019795,0.019795,0.000000,0.075646,0.777766,-0.216483
0.019795,0.019795,0.000000,0.075646,0.777766,-0.216483
0.019795,0.019795,0.000000,0.075646,0.777766,-0.216483
0.019795,0.019795,0.000000,0.075646,0.777766,-0.216483
0.019055,0.019055,0.000000,0.063501,0.768242,-0.117806
0.019055,0.019055,0.000000,0.063501,0.768242,-0.117806
0.019055,0.019055,0.000000,0.063501,0.768242,-0.117806
0.019055,0.019055,0.000000,0.063501,0.768242,-0.117806
0.018934,0.018934,0.000000,0.067147,0.771634,-0.127717
0.018934,0.018934,0.000000,0.067147,0.771634,-0.127717
0.018934,0.018934,0.000000,0.067147,0.771634,-0.127717
0.018934,0.018934,0.000000,0.067147,0.771634,-0.127717
0.018925,0.018925,0.000000,0.066634,0.771312,-0.133813
0.018925,0.018925,0.000000,0.066634,0.771312,-0.133813
0.018925,0.018925,0.000000,0.066634,0.771312,-0.133813
0.018925,0.018925,0.000000,0.066634,0.771312,-0.133813
