cost,rmse,penalty,NU,SIGMA,THETA
0.089187,0.089187,0.000000,0.010000,0.610503,-0.600000
0.089187,0.089187,0.000000,0.010000,0.610503,-0.600000
0.089187,0.089187,0.000000,0.010000,0.610503,-0.600000
0.089187,0.089187,0.000000,0.010000,0.610503,-0.600000
0.174559,0.174559,0.000000,0.396281,1.051701,-0.602655
0.061679,0.061679,0.000000,0.164727,0.787228,-0.601063
0.061679,0.061679,0.000000,0.164727,0.787228,-0.601063
0.061679,0.061679,0.000000,0.164727,0.787228,-0.601063
0.061679,0.061679,0.000000,0.164727,0.787228,-0.601063
0.107924,0.107924,0.000000,0.245932,0.679302,-0.596115
0.060140,0.060140,0.000000,0.180195,0.766670,-0.600121
0.060140,0.060140,0.000000,0.180195,0.766670,-0.600121
0.060140,0.060140,0.000000,0.180195,0.766670,-0.600121
0.060140,0.060140,0.000000,0.180195,0.766670,-0.600121
0.054283,0.054283,0.000000,0.127847,0.748679,-0.589642
0.054283,0.054283,0.000000,0.127847,0.748679,-0.589642
0.054283,0.054283,0.000000,0.127847,0.748679,-0.589642
0.054283,0.054283,0.000000,0.127847,0.748679,-0.589642
0.100626,0.100626,0.000000,0.003222,0.687963,-0.574162
0.053291,0.053291,0.000000,0.115385,0.742608,-0.588094
0.053291,0.053291,0.000000,0.115385,0.742608,-0.588094
0.053291,0.053291,0.000000,0.115385,0.742608,-0.588094
0.053291,0.053291,0.000000,0.115385,0.742608,-0.588094
0.052608,0.052608,0.000000,0.075784,0.716414,-0.584521
0.052608,0.052608,0.000000,0.075784,0.716414,-0.584521
0.052608,0.052608,0.000000,0.075784,0.716414,-0.584521
0.052608,0.052608,0.000000,0.075784,0.716414,-0.584521
0.052183,0.052183,0.000000,0.094780,0.724890,-0.585543
0.052183,0.052183,0.000000,0.094780,0.724890,-0.585543
0.052183,0.052183,0.000000,0.094780,0.724890,-0.585543
0.052183,0.052183,0.000000,0.094780,0.724890,-0.585543
0.052131,0.052131,0.000000,0.091109,0.723933,-0.587847
0.052131,0.052131,0.000000,0.091109,0.723933,-0.587847
0.052131,0.052131,0.000000,0.091109,0.723933,-0.587847
0.052131,0.052131,0.000000,0.091109,0.723933,-0.587847
0.052123,0.052123,0.000000,0.089604,0.723107,-0.590713
0.052123,0.052123,0.000000,0.089604,0.723107,-0.590713
0.052123,0.052123,0.000000,0.089604,0.723107,-0.590713
0.052123,0.052123,0.000000,0.089604,0.723107,-0.590713
0.052114,0.052114,0.000000,0.088746,0.722667,-0.596054
0.052114,0.052114,0.000000,0.088746,0.722667,-0.596054
0.052114,0.052114,0.000000,0.088746,0.722667,-0.596054
0.052114,0.052114,0.000000,0.088746,0.722667,-0.596054
0.052088,0.052088,0.000000,0.087102,0.721688,-0.617256
0.052088,0.052088,0.000000,0.087102,0.721688,-0.617256
0.052088,0.052088,0.000000,0.087102,0.721688,-0.617256
0.052088,0.052088,0.000000,0.087102,0.721688,-0.617256
0.052073,0.052073,0.000000,0.086972,0.721392,-0.635377
0.052073,0.052073,0.000000,0.086972,0.721392,-0.635377
0.052073,0.052073,0.000000,0.086972,0.721392,-0.635377
0.052073,0.052073,0.000000,0.086972,0.721392,-0.635377
0.052069,0.052069,0.000000,0.087622,0.721533,-0.642532
0.052069,0.052069,0.000000,0.087622,0.721533,-0.642532
0.052069,0.052069,0.000000,0.087622,0.721533,-0.642532
0.052069,0.052069,0.000000,0.087622,0.721533,-0.642532
