cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.733955,0.633955,0.100000,0.010000,0.000000,1.000000,0.612859
0.733955,0.633955,0.100000,0.010000,0.000000,1.000000,0.612859
0.733955,0.633955,0.100000,0.010000,0.000000,1.000000,0.612859
0.733955,0.633955,0.100000,0.010000,0.000000,1.000000,0.612859
0.733955,0.633955,0.100000,0.010000,0.000000,1.000000,0.612859
0.485526,0.420772,0.064753,0.320515,0.003670,0.804056,1.582186
0.485526,0.420772,0.064753,0.320515,0.003670,0.804056,1.582186
0.485526,0.420772,0.064753,0.320515,0.003670,0.804056,1.582186
0.485526,0.420772,0.064753,0.320515,0.003670,0.804056,1.582186
0.485526,0.420772,0.064753,0.320515,0.003670,0.804056,1.582186
0.213951,0.170576,0.043375,0.264770,-0.012780,0.658050,1.134870
0.213951,0.170576,0.043375,0.264770,-0.012780,0.658050,1.134870
0.213951,0.170576,0.043375,0.264770,-0.012779,0.658050,1.134870
0.213951,0.170576,0.043375,0.264770,-0.012780,0.658050,1.134870
0.213951,0.170576,0.043375,0.264770,-0.012780,0.658050,1.134870
0.185873,0.160357,0.025516,0.248566,-0.017964,0.504489,1.271795
0.185873,0.160357,0.025516,0.248566,-0.017964,0.504489,1.271795
0.185873,0.160357,0.025516,0.248566,-0.017964,0.504489,1.271795
0.185873,0.160357,0.025516,0.248566,-0.017964,0.504489,1.271795
0.185873,0.160357,0.025516,0.248566,-0.017964,0.504489,1.271795
0.156724,0.147312,0.009412,0.225664,-0.023979,0.305871,1.242805
0.156724,0.147312,0.009412,0.225664,-0.023979,0.305871,1.242805
0.156724,0.147312,0.009412,0.225664,-0.023979,0.305871,1.242805
0.156724,0.147312,0.009412,0.225664,-0.023979,0.305871,1.242805
0.156724,0.147312,0.009412,0.225664,-0.023979,0.305871,1.242805
0.145054,0.144802,0.000252,0.213224,-0.025447,0.044703,1.235022
0.145054,0.144802,0.000252,0.213224,-0.025447,0.044703,1.235022
0.145054,0.144802,0.000252,0.213224,-0.025447,0.044703,1.235022
0.145054,0.144802,0.000252,0.213224,-0.025447,0.044703,1.235022
0.145054,0.144802,0.000252,0.213224,-0.025447,0.044703,1.235022
0.144832,0.144772,0.000060,0.212887,-0.024547,0.009300,1.232970
0.144832,0.144772,0.000060,0.212887,-0.024547,0.009300,1.232970
0.144832,0.144772,0.000060,0.212887,-0.024547,0.009300,1.232970
0.144832,0.144772,0.000060,0.212887,-0.024547,0.009300,1.232970
0.144832,0.144772,0.000060,0.212887,-0.024547,0.009300,1.232970
0.144822,0.144771,0.000051,0.212252,-0.023858,0.000141,1.232733
0.144822,0.144771,0.000051,0.212252,-0.023858,0.000141,1.232733
0.144822,0.144771,0.000051,0.212252,-0.023858,0.000141,1.232733
0.144822,0.144771,0.000051,0.212252,-0.023858,0.000141,1.232733
0.144822,0.144771,0.000051,0.212252,-0.023858,0.000141,1.232733
