cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.859924,0.759924,0.100000,0.010000,0.000000,1.000000,0.612859
0.859924,0.759924,0.100000,0.010000,0.000000,1.000000,0.612859
0.859924,0.759924,0.100000,0.010000,0.000000,1.000000,0.612859
0.859924,0.759924,0.100000,0.010000,0.000000,1.000000,0.612859
0.859924,0.759924,0.100000,0.010000,0.000000,1.000000,0.612859
0.478045,0.413275,0.064771,0.335098,0.003118,0.804104,1.599641
0.478045,0.413275,0.064771,0.335098,0.003118,0.804104,1.599641
0.478045,0.413275,0.064771,0.335098,0.003118,0.804104,1.599641
0.478045,0.413275,0.064771,0.335098,0.003118,0.804104,1.599641
0.478045,0.413275,0.064771,0.335098,0.003118,0.804104,1.599641
0.321261,0.279827,0.041435,0.275784,-0.014582,0.643089,1.200601
0.321261,0.279827,0.041435,0.275784,-0.014582,0.643089,1.200601
0.321261,0.279827,0.041435,0.275784,-0.014582,0.643089,1.200601
0.321261,0.279827,0.041435,0.275784,-0.014582,0.643089,1.200601
0.321261,0.279827,0.041435,0.275784,-0.014582,0.643089,1.200601
0.281715,0.257847,0.023868,0.261777,-0.021356,0.487803,1.327167
0.281715,0.257847,0.023868,0.261777,-0.021356,0.487803,1.327167
0.281715,0.257847,0.023868,0.261777,-0.021356,0.487803,1.327167
0.281715,0.257847,0.023868,0.261777,-0.021356,0.487803,1.327167
0.281715,0.257847,0.023868,0.261777,-0.021356,0.487803,1.327167
0.261022,0.255234,0.005788,0.237980,-0.030509,0.239205,1.352023
0.261022,0.255234,0.005788,0.237980,-0.030509,0.239205,1.352023
0.261022,0.255234,0.005788,0.237980,-0.030509,0.239205,1.352023
0.261022,0.255234,0.005788,0.237980,-0.030509,0.239205,1.352023
0.261022,0.255234,0.005788,0.237980,-0.030509,0.239205,1.352023
0.253365,0.253153,0.000212,0.236437,-0.032155,0.038132,1.333291
0.253365,0.253153,0.000212,0.236437,-0.032155,0.038132,1.333291
0.253365,0.253153,0.000212,0.236437,-0.032155,0.038132,1.333291
0.253365,0.253153,0.000212,0.236437,-0.032155,0.038132,1.333291
0.253365,0.253153,0.000212,0.236437,-0.032155,0.038132,1.333291
0.253170,0.253098,0.000072,0.236882,-0.031561,0.007709,1.328432
0.253170,0.253098,0.000072,0.236882,-0.031561,0.007709,1.328432
0.253170,0.253098,0.000072,0.236882,-0.031561,0.007709,1.328432
0.253170,0.253098,0.000072,0.236882,-0.031561,0.007709,1.328432
0.253170,0.253098,0.000072,0.236882,-0.031561,0.007709,1.328432
0.253163,0.253098,0.000065,0.236311,-0.030933,0.000093,1.328196
0.253163,0.253098,0.000065,0.236311,-0.030933,0.000093,1.328196
0.253163,0.253098,0.000065,0.236311,-0.030933,0.000093,1.328196
0.253163,0.253098,0.000065,0.236311,-0.030933,0.000093,1.328196
0.253163,0.253098,0.000065,0.236311,-0.030933,0.000093,1.328196
