cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.281008,0.181008,0.100000,0.010000,0.000000,1.000000,0.612859
0.281008,0.181008,0.100000,0.010000,0.000000,1.000000,0.612859
0.281008,0.181008,0.100000,0.010000,0.000000,1.000000,0.612859
0.281008,0.181008,0.100000,0.010000,0.000000,1.000000,0.612859
0.281008,0.181008,0.100000,0.010000,0.000000,1.000000,0.612859
0.856206,0.791379,0.064827,0.353055,0.002894,0.804378,1.520234
0.248074,0.160004,0.088070,0.118058,0.000912,0.938381,0.898671
0.248074,0.160004,0.088070,0.118058,0.000912,0.938381,0.898671
0.248074,0.160004,0.088070,0.118058,0.000912,0.938381,0.898671
0.248074,0.160004,0.088070,0.118058,0.000912,0.938381,0.898671
0.248074,0.160004,0.088070,0.118058,0.000912,0.938381,0.898671
0.123056,0.066830,0.056225,0.146936,-0.005736,0.749689,0.746926
0.123056,0.066830,0.056225,0.146937,-0.005736,0.749689,0.746926
0.123056,0.066830,0.056225,0.146936,-0.005736,0.749689,0.746926
0.123056,0.066830,0.056225,0.146936,-0.005736,0.749689,0.746926
0.123056,0.066830,0.056225,0.146936,-0.005736,0.749689,0.746926
0.103725,0.070676,0.033050,0.217979,0.002989,0.574476,0.730063
0.103725,0.070676,0.033050,0.217979,0.002989,0.574476,0.730063
0.103725,0.070676,0.033050,0.217979,0.002989,0.574476,0.730063
0.103725,0.070676,0.033050,0.217979,0.002989,0.574476,0.730063
0.103725,0.070676,0.033050,0.217979,0.002989,0.574476,0.730063
0.079342,0.074785,0.004557,0.318097,0.033527,0.210811,0.774850
0.079342,0.074785,0.004557,0.318097,0.033527,0.210811,0.774850
0.079342,0.074785,0.004557,0.318097,0.033527,0.210811,0.774850
0.079342,0.074785,0.004557,0.318097,0.033527,0.210811,0.774850
0.079342,0.074785,0.004557,0.318097,0.033527,0.210811,0.774850
0.076473,0.075870,0.000603,0.357224,0.045154,0.067446,0.778611
0.076473,0.075870,0.000603,0.357224,0.045154,0.067446,0.778611
0.076473,0.075870,0.000603,0.357224,0.045154,0.067446,0.778611
0.076473,0.075870,0.000603,0.357224,0.045154,0.067446,0.778611
0.076473,0.075870,0.000603,0.357224,0.045154,0.067446,0.778611
0.076157,0.075996,0.000161,0.369438,0.049509,0.000010,0.783945
0.076157,0.075996,0.000161,0.369438,0.049509,0.000010,0.783945
0.076157,0.075996,0.000161,0.369438,0.049509,0.000010,0.783945
0.076157,0.075996,0.000161,0.369438,0.049509,0.000010,0.783945
0.076157,0.075996,0.000161,0.369438,0.049509,0.000010,0.783945
0.076076,0.075912,0.000164,0.373070,0.048483,0.004054,0.780071
0.076076,0.075912,0.000164,0.373070,0.048483,0.004054,0.780071
0.076076,0.075912,0.000164,0.373070,0.048483,0.004054,0.780071
0.076076,0.075912,0.000164,0.373070,0.048483,0.004054,0.780071
0.076076,0.075912,0.000164,0.373070,0.048483,0.004054,0.780071
0.076073,0.075911,0.000162,0.372884,0.047858,0.001291,0.780434
0.076073,0.075911,0.000162,0.372884,0.047858,0.001291,0.780434
0.076073,0.075911,0.000162,0.372884,0.047858,0.001291,0.780434
0.076073,0.075911,0.000162,0.372884,0.047858,0.001291,0.780434
0.076073,0.075911,0.000162,0.372884,0.047858,0.001291,0.780434
0.076072,0.075912,0.000160,0.372013,0.046477,0.000381,0.780602
0.076072,0.075912,0.000160,0.372013,0.046477,0.000381,0.780602
0.076072,0.075912,0.000160,0.372013,0.046477,0.000381,0.780602
0.076072,0.075912,0.000160,0.372013,0.046477,0.000381,0.780602
0.076072,0.075912,0.000160,0.372013,0.046477,0.000381,0.780602
0.076063,0.075915,0.000148,0.365826,0.038026,0.000010,0.781261
0.076063,0.075915,0.000148,0.365826,0.038026,0.000010,0.781261
0.076063,0.075915,0.000148,0.365826,0.038026,0.000010,0.781261
0.076063,0.075915,0.000148,0.365826,0.038026,0.000010,0.781261
0.076063,0.075915,0.000148,0.365826,0.038026,0.000010,0.781261
0.076050,0.075924,0.000127,0.351372,0.017476,0.000010,0.782137
0.076050,0.075924,0.000127,0.351372,0.017476,0.000010,0.782137
0.076050,0.075924,0.000127,0.351372,0.017476,0.000010,0.782137
0.076050,0.075924,0.000127,0.351372,0.017476,0.000010,0.782137
0.076050,0.075924,0.000127,0.351372,0.017476,0.000010,0.782137
0.076039,0.075922,0.000117,0.341780,0.003190,0.000010,0.782085
0.076039,0.075922,0.000117,0.341780,0.003190,0.000010,0.782085
0.076039,0.075922,0.000117,0.341780,0.003190,0.000010,0.782085
0.076039,0.075922,0.000117,0.341780,0.003190,0.000010,0.782085
0.076039,0.075922,0.000117,0.341780,0.003190,0.000010,0.782085
0.076024,0.075913,0.000111,0.330069,-0.014233,0.000251,0.781169
0.076024,0.075913,0.000111,0.330069,-0.014233,0.000251,0.781169
0.076024,0.075913,0.000111,0.330069,-0.014233,0.000251,0.781169
0.076024,0.075913,0.000111,0.330069,-0.014233,0.000251,0.781169
0.076024,0.075913,0.000111,0.330069,-0.014233,0.000251,0.781169
0.076022,0.075912,0.000110,0.324332,-0.021282,0.000956,0.780885
0.076022,0.075912,0.000110,0.324332,-0.021282,0.000956,0.780885
0.076022,0.075912,0.000110,0.324332,-0.021282,0.000956,0.780885
0.076022,0.075912,0.000110,0.324332,-0.021282,0.000956,0.780885
0.076022,0.075912,0.000110,0.324332,-0.021282,0.000956,0.780885
0.076021,0.075912,0.000109,0.319463,-0.026297,0.001074,0.780748
