cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.272645,0.172645,0.100000,0.010000,0.000000,1.000000,0.612859
0.272645,0.172645,0.100000,0.010000,0.000000,1.000000,0.612859
0.272645,0.172645,0.100000,0.010000,0.000000,1.000000,0.612859
0.272645,0.172645,0.100000,0.010000,0.000000,1.000000,0.612859
0.272645,0.172645,0.100000,0.010000,0.000000,1.000000,0.612859
0.813787,0.748813,0.064973,0.386521,0.003426,0.805133,1.450963
0.252061,0.163758,0.088303,0.126684,0.001062,0.939610,0.872588
0.179714,0.086132,0.093581,0.073093,0.000574,0.967347,0.753298
0.179714,0.086132,0.093581,0.073093,0.000574,0.967347,0.753298
0.179714,0.086132,0.093581,0.073093,0.000574,0.967347,0.753298
0.179714,0.086132,0.093581,0.073093,0.000574,0.967347,0.753298
0.179714,0.086132,0.093581,0.073093,0.000574,0.967347,0.753298
0.138568,0.078503,0.060065,0.192756,0.005796,0.774776,0.705460
0.138568,0.078503,0.060065,0.192756,0.005796,0.774776,0.705460
0.138568,0.078503,0.060065,0.192756,0.005796,0.774776,0.705460
0.138568,0.078503,0.060065,0.192756,0.005796,0.774776,0.705460
0.138568,0.078503,0.060065,0.192756,0.005796,0.774776,0.705460
0.109237,0.094839,0.014399,0.473287,0.053515,0.376115,0.680532
0.109237,0.094839,0.014399,0.473287,0.053515,0.376115,0.680532
0.109237,0.094839,0.014399,0.473287,0.053515,0.376115,0.680532
0.109237,0.094839,0.014399,0.473287,0.053515,0.376115,0.680532
0.109237,0.094839,0.014399,0.473287,0.053515,0.376115,0.680532
0.098689,0.084028,0.014661,0.452377,0.081831,0.379331,0.725579
0.098689,0.084028,0.014661,0.452377,0.081831,0.379331,0.725579
0.098689,0.084028,0.014661,0.452377,0.081831,0.379331,0.725579
0.098689,0.084028,0.014661,0.452377,0.081831,0.379331,0.725579
0.098689,0.084028,0.014661,0.452377,0.081831,0.379331,0.725579
0.096636,0.086117,0.010520,0.499778,0.112140,0.318502,0.729737
0.096636,0.086117,0.010520,0.499778,0.112140,0.318502,0.729737
0.096636,0.086117,0.010520,0.499778,0.112140,0.318502,0.729737
0.096636,0.086117,0.010520,0.499778,0.112140,0.318502,0.729737
0.096636,0.086117,0.010520,0.499778,0.112140,0.318502,0.729737
0.093302,0.088835,0.004466,0.613341,0.207880,0.191253,0.736417
0.093302,0.088835,0.004466,0.613341,0.207880,0.191253,0.736417
0.093302,0.088835,0.004466,0.613341,0.207880,0.191253,0.736417
0.093302,0.088835,0.004466,0.613341,0.207880,0.191253,0.736417
0.093302,0.088835,0.004466,0.613341,0.207880,0.191253,0.736417
0.093895,0.091647,0.002248,0.810710,0.398715,0.002977,0.734994
0.091426,0.088937,0.002489,0.702312,0.293906,0.106381,0.735776
0.091426,0.088937,0.002489,0.702312,0.293906,0.106381,0.735776
0.091426,0.088937,0.002489,0.702312,0.293906,0.106381,0.735776
0.091426,0.088937,0.002489,0.702312,0.293906,0.106381,0.735776
0.091426,0.088937,0.002489,0.702312,0.293906,0.106381,0.735776
0.089238,0.086526,0.002712,0.867068,0.442748,0.000010,0.712176
0.089238,0.086526,0.002712,0.867068,0.442748,0.000010,0.712176
0.089238,0.086526,0.002712,0.867068,0.442748,0.000010,0.712176
0.089238,0.086526,0.002712,0.867068,0.442748,0.000010,0.712176
0.089238,0.086526,0.002712,0.867068,0.442748,0.000010,0.712176
0.081417,0.078227,0.003190,0.927822,0.479475,0.017449,0.676814
0.081417,0.078227,0.003190,0.927822,0.479475,0.017449,0.676814
0.081417,0.078227,0.003190,0.927822,0.479475,0.017449,0.676814
0.081417,0.078227,0.003190,0.927822,0.479475,0.017449,0.676814
0.081417,0.078227,0.003190,0.927822,0.479475,0.017449,0.676814
0.204458,0.194520,0.009938,1.445699,0.885896,0.000010,0.460483
0.078103,0.074360,0.003743,0.984915,0.524281,0.015526,0.652964
0.078103,0.074360,0.003743,0.984915,0.524281,0.015526,0.652964
0.078103,0.074360,0.003743,0.984915,0.524281,0.015526,0.652964
0.078103,0.074360,0.003743,0.984915,0.524281,0.015526,0.652964
